Campus,Location,Student Path,Entry Status,HEGIS at Exit,Major at Exit,NAICS,Industry of Employment,# of Students Found 5 Years After Exit,Median Annual Earnings 5 Years After Exit,Average Annual Earnings 5 Years After Exit
70,Northridge,4,FTF,5072,Management Systems Analysis / Operations Research,42,Wholesale Trade,,,
70,Northridge,4,FTF,5072,Management Systems Analysis / Operations Research,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,5091,Marketing,23,Construction,,,
70,Northridge,4,FTF,5091,Marketing,31-33,Manufacturing,,,
70,Northridge,4,FTF,5091,Marketing,51,Information,6,66664,73837
70,Northridge,4,FTF,5091,Marketing,52,Finance & Insurance,,,
70,Northridge,4,FTF,5091,Marketing,53,Real Estate & Rental & Leasing,,,
70,Northridge,4,FTF,5091,Marketing,54,"Professional, Scientific, & Technical Skills",8,57562,53855.75
70,Northridge,4,FTF,5091,Marketing,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,4,FTF,5091,Marketing,61,Educational Services,,,
70,Northridge,4,FTF,5091,Marketing,62,Health Care & Social Assistance,,,
70,Northridge,4,FTF,5091,Marketing,81,Other Services,,,
70,Northridge,4,FTF,5091,Marketing,99,Non-Classified,,,
70,Northridge,4,FTF,5091,Marketing,92,Government,,,
70,Northridge,4,FTF,5091,Marketing,,Wages - No NAICS Code,,,
70,Northridge,4,FTF,5111,Real Estate,31-33,Manufacturing,,,
70,Northridge,4,FTF,5111,Real Estate,52,Finance & Insurance,,,
70,Northridge,4,FTF,5111,Real Estate,61,Educational Services,,,
70,Northridge,4,FTF,5111,Real Estate,62,Health Care & Social Assistance,,,
70,Northridge,4,FTF,5111,Real Estate,92,Government,,,
70,Northridge,4,FTF,5131,International Business,23,Construction,,,
70,Northridge,4,FTF,5131,International Business,42,Wholesale Trade,,,
70,Northridge,4,FTF,5131,International Business,44-45,Retail Trade,,,
70,Northridge,4,FTF,5131,International Business,51,Information,,,
70,Northridge,4,FTF,5131,International Business,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,5131,International Business,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,4,FTF,5131,International Business,92,Government,,,
70,Northridge,4,FTF,5131,International Business,,Wages - No NAICS Code,,,
70,Northridge,4,FTF,5151,Human Resources/Personnel Management,48-49,Transportation & Warehousing,,,
70,Northridge,4,FTF,5151,Human Resources/Personnel Management,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,5151,Human Resources/Personnel Management,62,Health Care & Social Assistance,,,
70,Northridge,4,FTF,5151,Human Resources/Personnel Management,92,Government,,,
70,Northridge,4,FTF,5995,Business Law,22,Utilities,,,
70,Northridge,4,FTF,5995,Business Law,23,Construction,,,
70,Northridge,4,FTF,5995,Business Law,44-45,Retail Trade,,,
70,Northridge,4,FTF,5995,Business Law,51,Information,,,
70,Northridge,4,FTF,5995,Business Law,52,Finance & Insurance,,,
70,Northridge,4,FTF,5995,Business Law,54,"Professional, Scientific, & Technical Skills",5,91010,94173.8
70,Northridge,4,FTF,5995,Business Law,61,Educational Services,,,
70,Northridge,4,FTF,5995,Business Law,,Wages - No NAICS Code,,,
70,Northridge,4,FTF,06021 + 06022,Journalism,31-33,Manufacturing,,,
70,Northridge,4,FTF,06021 + 06022,Journalism,44-45,Retail Trade,,,
70,Northridge,4,FTF,06021 + 06022,Journalism,51,Information,,,
70,Northridge,4,FTF,06021 + 06022,Journalism,52,Finance & Insurance,,,
70,Northridge,4,FTF,06021 + 06022,Journalism,54,"Professional, Scientific, & Technical Skills",6,119741.5,120186.8333
70,Northridge,4,FTF,06021 + 06022,Journalism,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,4,FTF,06021 + 06022,Journalism,61,Educational Services,8,54678,56231.375
70,Northridge,4,FTF,06021 + 06022,Journalism,62,Health Care & Social Assistance,,,
70,Northridge,4,FTF,06021 + 06022,Journalism,71,"Arts, Entertainment, & Recreation",,,
70,Northridge,4,FTF,06021 + 06022,Journalism,81,Other Services,,,
70,Northridge,4,FTF,06021 + 06022,Journalism,92,Government,,,
70,Northridge,4,FTF,6031,Radio/Television/Broadcast,44-45,Retail Trade,,,
70,Northridge,4,FTF,6031,Radio/Television/Broadcast,51,Information,,,
70,Northridge,4,FTF,6031,Radio/Television/Broadcast,52,Finance & Insurance,,,
70,Northridge,4,FTF,6031,Radio/Television/Broadcast,53,Real Estate & Rental & Leasing,,,
70,Northridge,4,FTF,6031,Radio/Television/Broadcast,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,6031,Radio/Television/Broadcast,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,4,FTF,6031,Radio/Television/Broadcast,61,Educational Services,9,54542,47440.44444
70,Northridge,4,FTF,6031,Radio/Television/Broadcast,62,Health Care & Social Assistance,,,
70,Northridge,4,FTF,6031,Radio/Television/Broadcast,72,Accommodation & Food Services,,,
70,Northridge,4,FTF,6031,Radio/Television/Broadcast,81,Other Services,,,
70,Northridge,4,FTF,6031,Radio/Television/Broadcast,,Wages - No NAICS Code,,,
70,Northridge,4,FTF,07011 + 07012,Graphic Communications,31-33,Manufacturing,5,111775,116852
70,Northridge,4,FTF,07011 + 07012,Graphic Communications,51,Information,7,129084,119363.7143
70,Northridge,4,FTF,07011 + 07012,Graphic Communications,52,Finance & Insurance,,,
70,Northridge,4,FTF,07011 + 07012,Graphic Communications,54,"Professional, Scientific, & Technical Skills",9,107820,119734.1111
70,Northridge,4,FTF,07011 + 07012,Graphic Communications,55,Management of Companies & Enterprises,,,
70,Northridge,4,FTF,07011 + 07012,Graphic Communications,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,4,FTF,07011 + 07012,Graphic Communications,61,Educational Services,5,75013,83913.6
70,Northridge,4,FTF,07011 + 07012,Graphic Communications,99,Non-Classified,,,
70,Northridge,4,FTF,07011 + 07012,Graphic Communications,92,Government,,,
70,Northridge,4,FTF,07011 + 07012,Graphic Communications,,Wages - No NAICS Code,,,
70,Northridge,4,FTF,7021,Information Systems,31-33,Manufacturing,,,
70,Northridge,4,FTF,7021,Information Systems,52,Finance & Insurance,,,
70,Northridge,4,FTF,7021,Information Systems,53,Real Estate & Rental & Leasing,,,
70,Northridge,4,FTF,7021,Information Systems,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,7021,Information Systems,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,4,FTF,7021,Information Systems,61,Educational Services,,,
70,Northridge,4,FTF,7021,Information Systems,92,Government,,,
70,Northridge,4,FTF,7021,Information Systems,,Wages - No NAICS Code,,,
70,Northridge,4,FTF,8231,Child Development,42,Wholesale Trade,,,
70,Northridge,4,FTF,8231,Child Development,44-45,Retail Trade,,,
70,Northridge,4,FTF,8231,Child Development,52,Finance & Insurance,,,
70,Northridge,4,FTF,8231,Child Development,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,8231,Child Development,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,4,FTF,8231,Child Development,61,Educational Services,39,61884,61526.84615
70,Northridge,4,FTF,8231,Child Development,62,Health Care & Social Assistance,33,56758,52317.87879
70,Northridge,4,FTF,8231,Child Development,72,Accommodation & Food Services,,,
70,Northridge,4,FTF,8231,Child Development,81,Other Services,9,53981,51124.11111
70,Northridge,4,FTF,8231,Child Development,92,Government,6,63491.5,55684.16667
70,Northridge,4,FTF,8231,Child Development,,Wages - No NAICS Code,,,
70,Northridge,4,FTF,8351,Kinesiology,31-33,Manufacturing,,,
70,Northridge,4,FTF,8351,Kinesiology,51,Information,,,
70,Northridge,4,FTF,8351,Kinesiology,52,Finance & Insurance,,,
70,Northridge,4,FTF,8351,Kinesiology,53,Real Estate & Rental & Leasing,,,
70,Northridge,4,FTF,8351,Kinesiology,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,8351,Kinesiology,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,4,FTF,8351,Kinesiology,61,Educational Services,12,65199.5,66513.16667
70,Northridge,4,FTF,8351,Kinesiology,62,Health Care & Social Assistance,25,75594,75086.16
70,Northridge,4,FTF,8351,Kinesiology,81,Other Services,,,
70,Northridge,4,FTF,8351,Kinesiology,92,Government,7,85568,83273.57143
70,Northridge,4,FTF,8351,Kinesiology,,Wages - No NAICS Code,,,
70,Northridge,4,FTF,9011,Engineering,31-33,Manufacturing,,,
70,Northridge,4,FTF,9011,Engineering,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,9011,Engineering,61,Educational Services,,,
70,Northridge,4,FTF,9081,Civil Engineering,22,Utilities,,,
70,Northridge,4,FTF,9081,Civil Engineering,31-33,Manufacturing,,,
70,Northridge,4,FTF,9081,Civil Engineering,52,Finance & Insurance,,,
70,Northridge,4,FTF,9081,Civil Engineering,54,"Professional, Scientific, & Technical Skills",8,82427.5,88117.375
70,Northridge,4,FTF,9081,Civil Engineering,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,4,FTF,9081,Civil Engineering,62,Health Care & Social Assistance,,,
70,Northridge,4,FTF,9081,Civil Engineering,92,Government,5,99583,101323.2
70,Northridge,4,FTF,9091,Electrical Engineering,22,Utilities,,,
70,Northridge,4,FTF,9091,Electrical Engineering,31-33,Manufacturing,5,94632,98152
70,Northridge,4,FTF,9091,Electrical Engineering,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,9091,Electrical Engineering,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,4,FTF,9091,Electrical Engineering,61,Educational Services,,,
70,Northridge,4,FTF,9091,Electrical Engineering,62,Health Care & Social Assistance,,,
70,Northridge,4,FTF,9091,Electrical Engineering,92,Government,,,
70,Northridge,4,FTF,9094,Computer Engineering,22,Utilities,,,
70,Northridge,4,FTF,9094,Computer Engineering,31-33,Manufacturing,,,
70,Northridge,4,FTF,9094,Computer Engineering,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,9101,Mechanical Engineering,22,Utilities,,,
70,Northridge,4,FTF,9101,Mechanical Engineering,23,Construction,,,
70,Northridge,4,FTF,9101,Mechanical Engineering,31-33,Manufacturing,7,101937,102418.4286
70,Northridge,4,FTF,9101,Mechanical Engineering,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,9101,Mechanical Engineering,61,Educational Services,,,
70,Northridge,4,FTF,9134,Manufacturing Engineering,31-33,Manufacturing,,,
70,Northridge,4,FTF,9134,Manufacturing Engineering,53,Real Estate & Rental & Leasing,,,
70,Northridge,4,FTF,9134,Manufacturing Engineering,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,4,FTF,10021,Art,42,Wholesale Trade,,,
70,Northridge,4,FTF,10021,Art,44-45,Retail Trade,,,
70,Northridge,4,FTF,10021,Art,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,10021,Art,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,4,FTF,10021,Art,61,Educational Services,,,
70,Northridge,4,FTF,10021,Art,62,Health Care & Social Assistance,,,
70,Northridge,4,FTF,10021,Art,,Wages - No NAICS Code,,,
70,Northridge,4,FTF,10031,Art History,61,Educational Services,,,
70,Northridge,4,FTF,10031,Art History,,Wages - No NAICS Code,,,
70,Northridge,4,FTF,10041,Music - Performance,23,Construction,,,
70,Northridge,4,FTF,10041,Music - Performance,44-45,Retail Trade,,,
70,Northridge,4,FTF,10041,Music - Performance,51,Information,,,
70,Northridge,4,FTF,10041,Music - Performance,52,Finance & Insurance,,,
70,Northridge,4,FTF,10041,Music - Performance,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,10041,Music - Performance,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,4,FTF,10041,Music - Performance,61,Educational Services,12,55292,49043.83333
70,Northridge,4,FTF,10041,Music - Performance,62,Health Care & Social Assistance,,,
70,Northridge,4,FTF,10041,Music - Performance,71,"Arts, Entertainment, & Recreation",5,7862,18232.8
70,Northridge,4,FTF,10041,Music - Performance,,Wages - No NAICS Code,,,
70,Northridge,4,FTF,10051,Music,51,Information,,,
70,Northridge,4,FTF,10051,Music,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,10051,Music,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,4,FTF,10051,Music,61,Educational Services,6,75545,69450.83333
70,Northridge,4,FTF,10051,Music,81,Other Services,,,
70,Northridge,4,FTF,10051,Music,92,Government,,,
70,Northridge,4,FTF,10071,Theatre Arts,51,Information,,,
70,Northridge,4,FTF,10071,Theatre Arts,52,Finance & Insurance,,,
70,Northridge,4,FTF,10071,Theatre Arts,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,10071,Theatre Arts,61,Educational Services,,,
70,Northridge,4,FTF,10071,Theatre Arts,62,Health Care & Social Assistance,,,
70,Northridge,4,FTF,10071,Theatre Arts,,Wages - No NAICS Code,,,
70,Northridge,4,FTF,10091,Graphic Design,31-33,Manufacturing,,,
70,Northridge,4,FTF,10091,Graphic Design,55,Management of Companies & Enterprises,,,
70,Northridge,4,FTF,10101,Cinema/Film,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,10101,Cinema/Film,61,Educational Services,,,
70,Northridge,4,FTF,11011 + 11021 + 11031,World Languages and Cultures/Translation,92,Government,,,
70,Northridge,4,FTF,11051,Spanish,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,11051,Spanish,61,Educational Services,7,77498,78072.28571
70,Northridge,4,FTF,11051,Spanish,72,Accommodation & Food Services,,,
70,Northridge,4,FTF,11051,Spanish,,Wages - No NAICS Code,,,
70,Northridge,4,FTF,12011,Health Science,23,Construction,,,
70,Northridge,4,FTF,12011,Health Science,31-33,Manufacturing,,,
70,Northridge,4,FTF,12011,Health Science,44-45,Retail Trade,,,
70,Northridge,4,FTF,12011,Health Science,51,Information,,,
70,Northridge,4,FTF,12011,Health Science,52,Finance & Insurance,8,57585,64653
70,Northridge,4,FTF,12011,Health Science,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,12011,Health Science,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,4,FTF,12011,Health Science,61,Educational Services,11,75364,76110.81818
70,Northridge,4,FTF,12011,Health Science,62,Health Care & Social Assistance,55,81645,89387.54545
70,Northridge,4,FTF,12011,Health Science,81,Other Services,,,
70,Northridge,4,FTF,12011,Health Science,92,Government,11,71492,73261.72727
70,Northridge,4,FTF,12011,Health Science,,Wages - No NAICS Code,,,
70,Northridge,4,FTF,12031,Nursing,62,Health Care & Social Assistance,,,
70,Northridge,4,FTF,12142,Environmental and Occupational Health,31-33,Manufacturing,8,93435,91281.25
70,Northridge,4,FTF,12142,Environmental and Occupational Health,44-45,Retail Trade,,,
70,Northridge,4,FTF,12142,Environmental and Occupational Health,51,Information,,,
70,Northridge,4,FTF,12142,Environmental and Occupational Health,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,12142,Environmental and Occupational Health,61,Educational Services,,,
70,Northridge,4,FTF,12142,Environmental and Occupational Health,62,Health Care & Social Assistance,,,
70,Northridge,4,FTF,12142,Environmental and Occupational Health,71,"Arts, Entertainment, & Recreation",,,
70,Northridge,4,FTF,12142,Environmental and Occupational Health,92,Government,5,74348,76180
70,Northridge,4,FTF,12201,Communicative Disorders,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,4,FTF,12201,Communicative Disorders,61,Educational Services,18,70308.5,66571.16667
70,Northridge,4,FTF,12201,Communicative Disorders,62,Health Care & Social Assistance,5,73693,76360.8
70,Northridge,4,FTF,12201,Communicative Disorders,92,Government,,,
70,Northridge,4,FTF,12231,Medical Technology,31-33,Manufacturing,,,
70,Northridge,4,FTF,12231,Medical Technology,44-45,Retail Trade,,,
70,Northridge,4,FTF,12231,Medical Technology,61,Educational Services,,,
70,Northridge,4,FTF,12231,Medical Technology,62,Health Care & Social Assistance,,,
70,Northridge,4,FTF,12251 + 12253,Radiologic Science & Technology,61,Educational Services,,,
70,Northridge,4,FTF,12251 + 12253,Radiologic Science & Technology,62,Health Care & Social Assistance,,,
70,Northridge,4,FTF,13011 + 13061,Family and Consumer Sciences,31-33,Manufacturing,,,
70,Northridge,4,FTF,13011 + 13061,Family and Consumer Sciences,42,Wholesale Trade,,,
70,Northridge,4,FTF,13011 + 13061,Family and Consumer Sciences,44-45,Retail Trade,,,
70,Northridge,4,FTF,13011 + 13061,Family and Consumer Sciences,51,Information,,,
70,Northridge,4,FTF,13011 + 13061,Family and Consumer Sciences,52,Finance & Insurance,,,
70,Northridge,4,FTF,13011 + 13061,Family and Consumer Sciences,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,13011 + 13061,Family and Consumer Sciences,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,4,FTF,13011 + 13061,Family and Consumer Sciences,61,Educational Services,9,64596,66637.77778
70,Northridge,4,FTF,13011 + 13061,Family and Consumer Sciences,62,Health Care & Social Assistance,10,49975.5,55293.7
70,Northridge,4,FTF,13011 + 13061,Family and Consumer Sciences,72,Accommodation & Food Services,,,
70,Northridge,4,FTF,13011 + 13061,Family and Consumer Sciences,92,Government,,,
70,Northridge,4,FTF,15011,English,11,"Agriculture, Forestry, Fishing, & Hunting",,,
70,Northridge,4,FTF,15011,English,23,Construction,,,
70,Northridge,4,FTF,15011,English,42,Wholesale Trade,,,
70,Northridge,4,FTF,15011,English,44-45,Retail Trade,,,
70,Northridge,4,FTF,15011,English,48-49,Transportation & Warehousing,,,
70,Northridge,4,FTF,15011,English,51,Information,,,
70,Northridge,4,FTF,15011,English,52,Finance & Insurance,,,
70,Northridge,4,FTF,15011,English,54,"Professional, Scientific, & Technical Skills",10,41331,57313.5
70,Northridge,4,FTF,15011,English,56,Admin & Support & Waste Mgmt & Remediation,,,
70,Northridge,4,FTF,15011,English,61,Educational Services,48,65664,64382.83333
70,Northridge,4,FTF,15011,English,62,Health Care & Social Assistance,5,52970,57061.2
70,Northridge,4,FTF,15011,English,81,Other Services,,,
70,Northridge,4,FTF,15011,English,92,Government,,,
70,Northridge,4,FTF,15011,English,,Wages - No NAICS Code,6,24700.5,25759.33333
70,Northridge,4,FTF,15051,Linguistics,61,Educational Services,,,
70,Northridge,4,FTF,15051,Linguistics,62,Health Care & Social Assistance,,,
70,Northridge,4,FTF,15051,Linguistics,,Wages - No NAICS Code,,,
70,Northridge,4,FTF,15061,Speech Communication,31-33,Manufacturing,,,
70,Northridge,4,FTF,15061,Speech Communication,42,Wholesale Trade,,,
70,Northridge,4,FTF,15061,Speech Communication,44-45,Retail Trade,,,
70,Northridge,4,FTF,15061,Speech Communication,51,Information,,,
70,Northridge,4,FTF,15061,Speech Communication,52,Finance & Insurance,,,
70,Northridge,4,FTF,15061,Speech Communication,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,15061,Speech Communication,55,Management of Companies & Enterprises,,,
70,Northridge,4,FTF,15061,Speech Communication,61,Educational Services,20,53068,53912.7
70,Northridge,4,FTF,15061,Speech Communication,62,Health Care & Social Assistance,8,56736,56952.375
70,Northridge,4,FTF,15061,Speech Communication,81,Other Services,,,
70,Northridge,4,FTF,15061,Speech Communication,92,Government,,,
70,Northridge,4,FTF,15061,Speech Communication,,Wages - No NAICS Code,6,8913.5,18843.5
70,Northridge,4,FTF,15091,Philosophy,54,"Professional, Scientific, & Technical Skills",,,
70,Northridge,4,FTF,15091,Philosophy,56,Admin & Support & Waste Mgmt & Remediation,,,
