guid	entry_status	major	in_school_earning	fin_aid_0	fin_aid_3000	fin_aid_10000
7532fbd1-44d2-40be-87aa-0d5835870c4d	FTT	Theatre Arts - Performance	10500	4.613372937	5.869393324	9.754336859
3f63dd6a-c170-4d6c-bcc3-6d4f3ab48220	FTT	Travel and Tourism/Tourism Management	0	2.528261339	3.7529352999999994	7.495058824
c11dab45-f0cb-4945-af63-2b7d19a73a3d	FTT	Travel and Tourism/Tourism Management	4500	4.433359048	5.9652325610000005	11.57125081
8ca12cf7-fef8-475c-8c74-c1bab0fd3ac4	FTT	Travel and Tourism/Tourism Management	10500	7.8421911479999995	10.41148305	93.29183686
2eaa5c4f-86c6-44d7-a9f0-d9c431cd022d	FTT	Undeclared/Unknown	0	7.934075837000001	10.13990887	18.22699506
e8575f0f-1adb-422c-9b1a-04b40737d1b2	FTT	Undeclared/Unknown	4500	11.4781413	14.73417476	27.43440754
6326ba70-138b-45e4-88c0-2acb78acbc94	FTT	Undeclared/Unknown	10500	19.03792376	24.95685039	52.82741381
cb7d5be0-1a19-4b80-a7c8-5ea0481a3f5c	FTT	Urban Studies	0	15.10083301	17.77117795	26.62607318
12df10eb-89c7-44a3-81d9-90857ccee05c	FTT	Urban Studies	4500	19.35795866	23.013388100000004	35.15298415
190fd503-4a17-4675-91a2-1307c312e905	FTT	Urban Studies	10500	27.42712971	32.95973411	55.57259953
c3c83bff-6ea0-490b-8f7c-33b3811f702a	FTT	Women's Studies	0	5.523241929	7.29752806	13.99217393
d5f54f5d-7a3a-4caa-8682-49b53b65d991	FTT	Women's Studies	4500	8.360302735	10.98260894	24.4055393
ab715900-02d7-4d24-97cc-0fcd1558da48	FTT	Women's Studies	10500	14.74043014	21.11650574	71.49733199
552e09bd-cda2-4a1f-81a7-4422fc27f68c	FTT	World Languages and Cultures/Translation	0	7.604017863999999	9.696557528	17.69311836
8b16681f-9269-409b-bfb1-4c891277758e	FTT	World Languages and Cultures/Translation	4500	10.9711227	14.12921235	28.90459827
7cfc123e-30bf-4fbe-85a3-730227ec9a7e	FTT	World Languages and Cultures/Translation	10500	18.55936434	25.53580966	108.9243574
6a4f2009-ad39-4182-aac6-12ca23b0e284	FTT	Zoology	0	5.758223602999999	7.561474615	14.23218296
8d63edfd-d6c2-4ffb-a9a9-b2327d803ff4	FTT	Zoology	4500	8.63879816	11.27439397	23.69171763
09ea044e-3e59-4a14-86a0-a6722f66a913	FTT	Zoology	10500	14.95276665	20.82203422	76.51072347
