Campus,Location,Student Path,Entry Status,HEGIS at Exit,Major at Exit,Potential Number of Students,Potential Number of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,Number of Students Found,Year
70,Northridge,1,FTT,12031,Nursing,61,19,61798,108980.5,135628,104511.2857,14,15
70,Northridge,1,FTT,12140,Public Health,101,98,11207,18435,37357,24880.70588,85,1
70,Northridge,1,FTT,12140,Public Health,101,96,11785,27391,37958,27805.72289,83,2
70,Northridge,1,FTT,12140,Public Health,101,57,16096,32801,42044,30335.3617,47,3
70,Northridge,1,FTT,12140,Public Health,101,19,10696,33919.5,44281,30030.35714,14,4
70,Northridge,1,FTT,12140,Public Health,101,,,,,,,5
70,Northridge,1,FTT,12140,Public Health,101,,,,,,,6
70,Northridge,1,FTT,12140,Public Health,101,,,,,,,7
70,Northridge,1,FTT,12140,Public Health,101,,,,,,,8
70,Northridge,1,FTT,12140,Public Health,101,,,,,,,9
70,Northridge,1,FTT,12140,Public Health,101,,,,,,,10
70,Northridge,1,FTT,12140,Public Health,101,,,,,,,11
70,Northridge,1,FTT,12140,Public Health,101,,,,,,,12
70,Northridge,1,FTT,12140,Public Health,101,,,,,,,13
70,Northridge,1,FTT,12140,Public Health,101,,,,,,,14
70,Northridge,1,FTT,12140,Public Health,101,,,,,,,15
70,Northridge,1,FTT,12141,Health Education,77,54,11736,25881,37380,24656.51163,43,1
70,Northridge,1,FTT,12141,Health Education,77,13,5075,24937,38416,24994.83333,12,2
70,Northridge,1,FTT,12141,Health Education,77,,,,,,,3
70,Northridge,1,FTT,12141,Health Education,77,,,,,,,4
70,Northridge,1,FTT,12141,Health Education,77,,,,,,,5
70,Northridge,1,FTT,12141,Health Education,77,,,,,,,6
70,Northridge,1,FTT,12141,Health Education,77,,,,,,,7
70,Northridge,1,FTT,12141,Health Education,77,,,,,,,8
70,Northridge,1,FTT,12141,Health Education,77,,,,,,,9
70,Northridge,1,FTT,12141,Health Education,77,,,,,,,10
70,Northridge,1,FTT,12141,Health Education,77,,,,,,,11
70,Northridge,1,FTT,12141,Health Education,77,,,,,,,12
70,Northridge,1,FTT,12141,Health Education,77,,,,,,,13
70,Northridge,1,FTT,12141,Health Education,77,,,,,,,14
70,Northridge,1,FTT,12141,Health Education,77,,,,,,,15
70,Northridge,1,FTT,12142,Environmental and Occupational Health,270,260,18235,34770,48386,35569.03111,225,1
70,Northridge,1,FTT,12142,Environmental and Occupational Health,270,236,35201,48190,62184,50100.41063,207,2
70,Northridge,1,FTT,12142,Environmental and Occupational Health,270,216,39131,56271,68357,55442.06806,191,3
70,Northridge,1,FTT,12142,Environmental and Occupational Health,270,198,47316,63873,75106,61499.41317,167,4
70,Northridge,1,FTT,12142,Environmental and Occupational Health,270,179,50851,68967.5,79410,65813.28,150,5
70,Northridge,1,FTT,12142,Environmental and Occupational Health,270,157,53663.5,70380,82688,67776.37121,132,6
70,Northridge,1,FTT,12142,Environmental and Occupational Health,270,146,52786,71260,84096,69324.38211,123,7
70,Northridge,1,FTT,12142,Environmental and Occupational Health,270,137,65935,75539,90615,77342.87156,109,8
70,Northridge,1,FTT,12142,Environmental and Occupational Health,270,126,66049,78944,97038,79813.72549,102,9
70,Northridge,1,FTT,12142,Environmental and Occupational Health,270,112,62086,81074,99233,81521.59341,91,10
70,Northridge,1,FTT,12142,Environmental and Occupational Health,270,104,70444,81681,97971,84872.25882,85,11
70,Northridge,1,FTT,12142,Environmental and Occupational Health,270,98,72404.5,82849.5,100441,88577.575,80,12
70,Northridge,1,FTT,12142,Environmental and Occupational Health,270,93,68501,83828,102363,88844.43421,76,13
70,Northridge,1,FTT,12142,Environmental and Occupational Health,270,88,76268,84567.5,105623,89561.28378,74,14
70,Northridge,1,FTT,12142,Environmental and Occupational Health,270,75,72093,83912,104545,87847.6,65,15
70,Northridge,1,FTT,12201,Communicative Disorders,263,251,8461,18118.5,27269,19709.62857,210,1
70,Northridge,1,FTT,12201,Communicative Disorders,263,186,15636,29875.5,39906,28699.27273,154,2
70,Northridge,1,FTT,12201,Communicative Disorders,263,132,12351,29671.5,44015,31269.34615,104,3
70,Northridge,1,FTT,12201,Communicative Disorders,263,109,23790.5,38111,52898.5,36816.8625,80,4
70,Northridge,1,FTT,12201,Communicative Disorders,263,88,23334,39124,55365,38941.54098,61,5
70,Northridge,1,FTT,12201,Communicative Disorders,263,80,22465,37942,59394,42523.10909,55,6
70,Northridge,1,FTT,12201,Communicative Disorders,263,73,27469.5,39271.5,60797,44179.52083,48,7
70,Northridge,1,FTT,12201,Communicative Disorders,263,64,33978,42550.5,62091.5,49107.86111,36,8
70,Northridge,1,FTT,12201,Communicative Disorders,263,57,31863,44258,65469,53092.75758,33,9
70,Northridge,1,FTT,12201,Communicative Disorders,263,54,22996,46415,71758,52722.78788,33,10
70,Northridge,1,FTT,12201,Communicative Disorders,263,50,14697,46181,71990,50701.81818,33,11
70,Northridge,1,FTT,12201,Communicative Disorders,263,42,33071.5,56947.5,81432.5,59302.70833,24,12
70,Northridge,1,FTT,12201,Communicative Disorders,263,37,23350,57704.5,85874,56450.5,22,13
70,Northridge,1,FTT,12201,Communicative Disorders,263,31,9801,59449,71427,51123.46667,15,14
70,Northridge,1,FTT,12201,Communicative Disorders,263,28,4740,16341,69999,40363.13333,15,15
70,Northridge,1,FTT,12231,Medical Technology,119,109,13779,25673,39949,26979.79121,91,1
70,Northridge,1,FTT,12231,Medical Technology,119,95,21863,33788,49331,35345.88608,79,2
70,Northridge,1,FTT,12231,Medical Technology,119,82,19294,39973,53408,40915.40299,67,3
70,Northridge,1,FTT,12231,Medical Technology,119,78,23394,50862,63602,49095.93443,61,4
70,Northridge,1,FTT,12231,Medical Technology,119,66,24145,51432,76505,52452.3913,46,5
70,Northridge,1,FTT,12231,Medical Technology,119,59,35364,56903,84547,59337.16216,37,6
70,Northridge,1,FTT,12231,Medical Technology,119,50,44962,70113,88513,68001.9697,33,7
70,Northridge,1,FTT,12231,Medical Technology,119,45,57318,73146,94083.5,74602.85714,28,8
70,Northridge,1,FTT,12231,Medical Technology,119,39,50525.5,73447.5,99309.5,76813.70833,24,9
70,Northridge,1,FTT,12231,Medical Technology,119,29,58994,86362,107557,88523.88235,17,10
70,Northridge,1,FTT,12231,Medical Technology,119,25,25833,76612,100058,82180.13333,15,11
70,Northridge,1,FTT,12231,Medical Technology,119,20,37693,82126,110616,86219.45455,11,12
70,Northridge,1,FTT,12231,Medical Technology,119,17,61872,92367,109326,81638,9,13
70,Northridge,1,FTT,12231,Medical Technology,119,13,75040,104083,117950,88050,7,14
70,Northridge,1,FTT,12231,Medical Technology,119,12,80831,108690,132190,98379.71429,7,15
70,Northridge,1,FTT,12251 + 12253,Radiologic Science & Technology,188,187,30768.5,50198,65679.5,48665.86047,172,1
70,Northridge,1,FTT,12251 + 12253,Radiologic Science & Technology,188,175,54450.5,70723.5,83346,68820.51875,160,2
70,Northridge,1,FTT,12251 + 12253,Radiologic Science & Technology,188,156,56521,74310,86677,69523.2,145,3
70,Northridge,1,FTT,12251 + 12253,Radiologic Science & Technology,188,142,63489,74779,90062,74896.83969,131,4
70,Northridge,1,FTT,12251 + 12253,Radiologic Science & Technology,188,125,68032,77889,97531,82319.93805,113,5
70,Northridge,1,FTT,12251 + 12253,Radiologic Science & Technology,188,110,67845,82094,96317.5,80880.49,100,6
70,Northridge,1,FTT,12251 + 12253,Radiologic Science & Technology,188,92,72744,84997,106259,87193.18293,82,7
70,Northridge,1,FTT,12251 + 12253,Radiologic Science & Technology,188,83,72812,86625,103874,86495.5,76,8
70,Northridge,1,FTT,12251 + 12253,Radiologic Science & Technology,188,70,70408,87220,109822,86186.09524,63,9
70,Northridge,1,FTT,12251 + 12253,Radiologic Science & Technology,188,48,75752.5,96620,114757,95914.04545,44,10
70,Northridge,1,FTT,12251 + 12253,Radiologic Science & Technology,188,47,76145,93739,114149,94232.35714,42,11
70,Northridge,1,FTT,12251 + 12253,Radiologic Science & Technology,188,42,70956.5,97940.5,107726,94036.11111,36,12
70,Northridge,1,FTT,12251 + 12253,Radiologic Science & Technology,188,34,79917,97564,117475,95877.06897,29,13
70,Northridge,1,FTT,12251 + 12253,Radiologic Science & Technology,188,27,72232,97622,114545.5,92946.04167,24,14
70,Northridge,1,FTT,12251 + 12253,Radiologic Science & Technology,188,22,83805,99649,104464,95811.84211,19,15
70,Northridge,1,FTT,13011 + 13061,Family and Consumer Sciences,1372,1327,14141,25937,37931,27289.67327,1111,1
70,Northridge,1,FTT,13011 + 13061,Family and Consumer Sciences,1372,1251,18112.5,32167.5,44848,33090.46973,1024,2
70,Northridge,1,FTT,13011 + 13061,Family and Consumer Sciences,1372,1150,20652,36072.5,49826,37067.55714,910,3
70,Northridge,1,FTT,13011 + 13061,Family and Consumer Sciences,1372,1038,20714,39063.5,52811.5,39062.78553,788,4
70,Northridge,1,FTT,13011 + 13061,Family and Consumer Sciences,1372,938,22979,41637,57288,42379.73754,682,5
70,Northridge,1,FTT,13011 + 13061,Family and Consumer Sciences,1372,853,23145,41420.5,59286.5,42840.53618,608,6
70,Northridge,1,FTT,13011 + 13061,Family and Consumer Sciences,1372,751,21994,42682,62186,45199.92412,514,7
70,Northridge,1,FTT,13011 + 13061,Family and Consumer Sciences,1372,649,22251,43104,65667,46443.34118,425,8
70,Northridge,1,FTT,13011 + 13061,Family and Consumer Sciences,1372,544,24381,48085,67887,49645.4245,351,9
70,Northridge,1,FTT,13011 + 13061,Family and Consumer Sciences,1372,428,26123,50715,72534,53015.07299,274,10
70,Northridge,1,FTT,13011 + 13061,Family and Consumer Sciences,1372,381,26198,53389,75704.5,57948.63136,236,11
70,Northridge,1,FTT,13011 + 13061,Family and Consumer Sciences,1372,316,23237,49092.5,81649,58773.885,200,12
70,Northridge,1,FTT,13011 + 13061,Family and Consumer Sciences,1372,243,21943,52004.5,82834.5,60306.75,160,13
70,Northridge,1,FTT,13011 + 13061,Family and Consumer Sciences,1372,194,25440,49790,82103,58036.80165,121,14
70,Northridge,1,FTT,13011 + 13061,Family and Consumer Sciences,1372,145,24908,58730,81772,63633.17241,87,15
70,Northridge,1,FTT,15011,English,1362,1342,10095.5,21306.5,36666,25001.71574,1080,1
70,Northridge,1,FTT,15011,English,1362,1267,13330,28478,44586,31217.56181,995,2
70,Northridge,1,FTT,15011,English,1362,1182,16659,35496,50756,36052.97692,910,3
70,Northridge,1,FTT,15011,English,1362,1097,18468.5,39058.5,55650.5,39324.85437,824,4
70,Northridge,1,FTT,15011,English,1362,1009,18539,39725,57790,40676.612,750,5
70,Northridge,1,FTT,15011,English,1362,929,17861,39961,61185,41615.1386,671,6
70,Northridge,1,FTT,15011,English,1362,839,23683,46094.5,63529,46417.84256,578,7
70,Northridge,1,FTT,15011,English,1362,765,28894,49174.5,67887,50091.61673,514,8
70,Northridge,1,FTT,15011,English,1362,673,26842.5,52830,70943.5,52772.66667,456,9
70,Northridge,1,FTT,15011,English,1362,570,24788,52010.5,72689,52174.26316,380,10
70,Northridge,1,FTT,15011,English,1362,509,28214,55063,74980,55624.40483,331,11
70,Northridge,1,FTT,15011,English,1362,439,26238,57288,78842,57285.02151,279,12
70,Northridge,1,FTT,15011,English,1362,360,24188,61680,81241,57559.27907,215,13
70,Northridge,1,FTT,15011,English,1362,281,28357,59214,80212,59328.04678,171,14
70,Northridge,1,FTT,15011,English,1362,225,21835,56284,80721,56672.03053,131,15
70,Northridge,1,FTT,15051,Linguistics,103,100,11310,21309,34013,24991.27397,73,1
70,Northridge,1,FTT,15051,Linguistics,103,92,12961,23368,42704,29926.67606,71,2
70,Northridge,1,FTT,15051,Linguistics,103,83,14551,28677,48915,33987.89831,59,3
70,Northridge,1,FTT,15051,Linguistics,103,74,19460.5,28868.5,52017.5,37465.75,52,4
70,Northridge,1,FTT,15051,Linguistics,103,63,14089,27806,50482,34953.69048,42,5
70,Northridge,1,FTT,15051,Linguistics,103,53,17571,32957,56283,38495.62857,35,6
70,Northridge,1,FTT,15051,Linguistics,103,48,10157,32135.5,53955,38414.71429,28,7
70,Northridge,1,FTT,15051,Linguistics,103,38,19301,45243,54916,46263,21,8
70,Northridge,1,FTT,15051,Linguistics,103,32,18380,46742,55480,45902.64706,17,9
70,Northridge,1,FTT,15051,Linguistics,103,25,27327.5,41875,60221,51932,12,10
70,Northridge,1,FTT,15051,Linguistics,103,23,17523,35787,56945,49239.54545,11,11
70,Northridge,1,FTT,15051,Linguistics,103,19,20672,36278.5,64317,47977.5,10,12
70,Northridge,1,FTT,15051,Linguistics,103,14,32795,47762,85460,63110.25,8,13
70,Northridge,1,FTT,15051,Linguistics,103,14,37470,51938.5,86514.5,64947.875,8,14
70,Northridge,1,FTT,15051,Linguistics,103,10,25504,35017,51621,47013.66667,9,15
70,Northridge,1,FTT,15061,Speech Communication,2196,2155,13058.5,25554,38477,28004.99094,1876,1
70,Northridge,1,FTT,15061,Speech Communication,2196,1951,18146,33530.5,48043,35525.28408,1658,2
70,Northridge,1,FTT,15061,Speech Communication,2196,1794,20710,38737,53533,40885.84479,1469,3
70,Northridge,1,FTT,15061,Speech Communication,2196,1605,21487,42812,59601,44841.65925,1259,4
70,Northridge,1,FTT,15061,Speech Communication,2196,1428,22542,44787,64377.5,47866.03846,1092,5
70,Northridge,1,FTT,15061,Speech Communication,2196,1280,26021,47750,68534,51226.93204,927,6
70,Northridge,1,FTT,15061,Speech Communication,2196,1141,25816,50681,73041,54760.36667,810,7
70,Northridge,1,FTT,15061,Speech Communication,2196,1003,28684,53385,81727,62893.28469,699,8
70,Northridge,1,FTT,15061,Speech Communication,2196,877,27315,55199,82522,61872.14519,613,9
70,Northridge,1,FTT,15061,Speech Communication,2196,726,29851,56651,88688,65927.80042,481,10
70,Northridge,1,FTT,15061,Speech Communication,2196,651,32022,59498,91467,68053.04019,423,11
70,Northridge,1,FTT,15061,Speech Communication,2196,542,30226,58464,91140,68615.58873,355,12
70,Northridge,1,FTT,15061,Speech Communication,2196,426,26736,58896,97127,69570.40449,267,13
70,Northridge,1,FTT,15061,Speech Communication,2196,317,28459,62126,97595,74307.20207,193,14
70,Northridge,1,FTT,15061,Speech Communication,2196,241,31714.5,58498,91371.5,74073.94286,140,15
70,Northridge,1,FTT,15091,Philosophy,186,179,7384.5,19095,33680,26908.98438,128,1
70,Northridge,1,FTT,15091,Philosophy,186,168,10583,25668,39334,28683.25455,110,2
70,Northridge,1,FTT,15091,Philosophy,186,155,18328,30067,42982,33556.72449,98,3
70,Northridge,1,FTT,15091,Philosophy,186,135,15651.5,34482,46594,34657.96429,84,4
70,Northridge,1,FTT,15091,Philosophy,186,121,15024,36722,52552,37634.43421,76,5
70,Northridge,1,FTT,15091,Philosophy,186,107,21354,38154.5,59340,42019.5,66,6
70,Northridge,1,FTT,15091,Philosophy,186,89,15090,38586,67089,43666.88679,53,7
70,Northridge,1,FTT,15091,Philosophy,186,76,29626,43994.5,68213,51324.35714,42,8
70,Northridge,1,FTT,15091,Philosophy,186,59,18818,39113,68206,44764.62857,35,9
70,Northridge,1,FTT,15091,Philosophy,186,50,19587,36564,70571,42622.2963,27,10
70,Northridge,1,FTT,15091,Philosophy,186,45,25945,41757,78680,49871.04348,23,11
70,Northridge,1,FTT,15091,Philosophy,186,41,16456,34690,85308,48379.40909,22,12
70,Northridge,1,FTT,15091,Philosophy,186,34,27870,50073.5,83097,54862.27778,18,13
70,Northridge,1,FTT,15091,Philosophy,186,31,42948,55038,80032,59699.29412,17,14
70,Northridge,1,FTT,15091,Philosophy,186,22,34250,50558,84027,58209.35714,14,15
70,Northridge,1,FTT,15101,Religious Studies,102,102,6206,16263,26470,21263,78,1
70,Northridge,1,FTT,15101,Religious Studies,102,97,4548,16842,33865,24175.26984,63,2
70,Northridge,1,FTT,15101,Religious Studies,102,94,7246,20863,38229,27621.55172,58,3
70,Northridge,1,FTT,15101,Religious Studies,102,90,7925,27741.5,40934,33004.41304,46,4
70,Northridge,1,FTT,15101,Religious Studies,102,81,7924,31446,55314,37764.84615,39,5
70,Northridge,1,FTT,15101,Religious Studies,102,78,12407,37279,58988,39162.65789,38,6
70,Northridge,1,FTT,15101,Religious Studies,102,72,7986,30938,50215,33707.76923,39,7
70,Northridge,1,FTT,15101,Religious Studies,102,65,8119,25260,48220,32404.78571,28,8
70,Northridge,1,FTT,15101,Religious Studies,102,54,16368,39628.5,59782.5,43949.79167,24,9
70,Northridge,1,FTT,15101,Religious Studies,102,45,16584,39006,52936,38755.2381,21,10
70,Northridge,1,FTT,15101,Religious Studies,102,37,27566,46615.5,60126,49447.92857,14,11
70,Northridge,1,FTT,15101,Religious Studies,102,34,4984,22367,59365,29401.13333,15,12
70,Northridge,1,FTT,15101,Religious Studies,102,28,7003,37234,64328,35267.77778,9,13
70,Northridge,1,FTT,15101,Religious Studies,102,25,4832,22330,38841,30356.22222,9,14
70,Northridge,1,FTT,15101,Religious Studies,102,19,16909,22011,38927,29015.33333,6,15
70,Northridge,1,FTT,15102,Jewish Studies,5,5,,,,,2,1
70,Northridge,1,FTT,15102,Jewish Studies,5,5,,,,,1,2
70,Northridge,1,FTT,15102,Jewish Studies,5,5,,,,,2,3
70,Northridge,1,FTT,15102,Jewish Studies,5,5,,,,,3,4
70,Northridge,1,FTT,15102,Jewish Studies,5,5,,,,,2,5
70,Northridge,1,FTT,15102,Jewish Studies,5,4,,,,,2,6
70,Northridge,1,FTT,15102,Jewish Studies,5,3,,,,,2,7
70,Northridge,1,FTT,15102,Jewish Studies,5,2,,,,,2,8
70,Northridge,1,FTT,15102,Jewish Studies,5,1,,,,,1,9
70,Northridge,1,FTT,15102,Jewish Studies,5,,,,,,,10
70,Northridge,1,FTT,15102,Jewish Studies,5,,,,,,,11
70,Northridge,1,FTT,15102,Jewish Studies,5,,,,,,,12
70,Northridge,1,FTT,15102,Jewish Studies,5,,,,,,,13
70,Northridge,1,FTT,15102,Jewish Studies,5,,,,,,,14
70,Northridge,1,FTT,15102,Jewish Studies,5,,,,,,,15
70,Northridge,1,FTT,15991,Humanities,71,71,9074,24449.5,40811,27880.42593,54,1
70,Northridge,1,FTT,15991,Humanities,71,68,15693,29436.5,50197,34064.8,50,2
70,Northridge,1,FTT,15991,Humanities,71,64,17873,33280,63554.5,39459.15909,44,3
70,Northridge,1,FTT,15991,Humanities,71,61,8205.5,34260.5,66266,38414.05,40,4
70,Northridge,1,FTT,15991,Humanities,71,58,18345,46495,72641,47168.31429,35,5
70,Northridge,1,FTT,15991,Humanities,71,52,11086,28136.5,66479,39649.625,32,6
70,Northridge,1,FTT,15991,Humanities,71,45,18620,32930,65840,40066.72,25,7
70,Northridge,1,FTT,15991,Humanities,71,35,12963,37835.5,57953,38322.68182,22,8
70,Northridge,1,FTT,15991,Humanities,71,28,12042,56743,67346,47792.93333,15,9
70,Northridge,1,FTT,15991,Humanities,71,23,30072,56670,79280,61053.90909,11,10
70,Northridge,1,FTT,15991,Humanities,71,21,8768,53585.5,77337,47540.9,10,11
70,Northridge,1,FTT,15991,Humanities,71,19,3014,34684,79250,41503.3,10,12
70,Northridge,1,FTT,15991,Humanities,71,19,11231,19670.5,85495,41695.75,12,13
70,Northridge,1,FTT,15991,Humanities,71,17,52244,56669,75890,60262.44444,9,14
70,Northridge,1,FTT,15991,Humanities,71,14,57143,73793,100941,76566.71429,7,15
70,Northridge,1,FTT,17011,Mathematics,165,161,9452,22830,43574,29020.39259,135,1
70,Northridge,1,FTT,17011,Mathematics,165,147,19545,48155,57216,41868.90164,122,2
70,Northridge,1,FTT,17011,Mathematics,165,131,33474,52601,62841,49315.83654,104,3
70,Northridge,1,FTT,17011,Mathematics,165,125,38906,55707.5,66092,52812.45,100,4
70,Northridge,1,FTT,17011,Mathematics,165,117,40879,55153,68387,54657.25263,95,5
70,Northridge,1,FTT,17011,Mathematics,165,110,40505,56879,68586,53334.58427,89,6
70,Northridge,1,FTT,17011,Mathematics,165,101,46089,63620,74878,59060.51899,79,7
70,Northridge,1,FTT,17011,Mathematics,165,88,55415,65684,77690,61432.13433,67,8
70,Northridge,1,FTT,17011,Mathematics,165,78,60832,68563,77541,64228.9661,59,9
70,Northridge,1,FTT,17011,Mathematics,165,69,63811,71152.5,78060,68576.4375,48,10
70,Northridge,1,FTT,17011,Mathematics,165,63,66259,72184,77994,67739.33333,45,11
70,Northridge,1,FTT,17011,Mathematics,165,59,52384,72107,81084,64713.91489,47,12
70,Northridge,1,FTT,17011,Mathematics,165,45,64439.5,75101,81491,63313.69444,36,13
70,Northridge,1,FTT,17011,Mathematics,165,33,68577,79034,87488,74986.59259,27,14
70,Northridge,1,FTT,17011,Mathematics,165,23,54905,82060,96882,68084.15789,19,15
70,Northridge,1,FTT,17021,Statistics,25,25,19016,26948,50162,30941.30435,23,1
70,Northridge,1,FTT,17021,Statistics,25,25,25489.5,49645.5,56305,44003.8,20,2
70,Northridge,1,FTT,17021,Statistics,25,24,43296,57867,66452,55428.77778,18,3
70,Northridge,1,FTT,17021,Statistics,25,22,30362,58854,64367,51652.25,16,4
70,Northridge,1,FTT,17021,Statistics,25,19,43105,59403.5,70319,54723.91667,12,5
70,Northridge,1,FTT,17021,Statistics,25,18,43239,64512,72446,58114.23077,13,6
70,Northridge,1,FTT,17021,Statistics,25,18,61201,76549,85401,71103.92308,13,7
70,Northridge,1,FTT,17021,Statistics,25,17,68979,89157,103349,87886.7,10,8
70,Northridge,1,FTT,17021,Statistics,25,16,71103,81102,101433,85261.6,10,9
70,Northridge,1,FTT,17021,Statistics,25,12,76334,87415,94021,85227.44444,9,10
70,Northridge,1,FTT,17021,Statistics,25,11,76630.5,91380.5,138682.5,101194.125,8,11
