Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
40,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Finance & Insurance,,,,,,
40,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,"Professional, Scientific, & Technical Skills",16,84527,89128,,,
40,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Management of Companies & Enterprises,,,,,,
40,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Admin & Support & Waste Mgmt & Remediation,5,58700,61061,,,
40,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Educational Services,,,,,,
40,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Health Care & Social Assistance,,,,,,
40,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Government,,,,,,
40,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Wages - No NAICS Code,,,,,,
40,1,FTF + FTT,07021,07021,Information Systems,Construction,5,67512,61161,,,
40,1,FTF + FTT,07021,07021,Information Systems,Manufacturing,10,61008,56663,,,
40,1,FTF + FTT,07021,07021,Information Systems,Wholesale Trade,,,,,,
40,1,FTF + FTT,07021,07021,Information Systems,Retail Trade,8,48545,54456,,,
40,1,FTF + FTT,07021,07021,Information Systems,Transportation & Warehousing,,,,,,
40,1,FTF + FTT,07021,07021,Information Systems,Information,6,55662,54715,,,
40,1,FTF + FTT,07021,07021,Information Systems,Finance & Insurance,6,67936,68331,,,
40,1,FTF + FTT,07021,07021,Information Systems,Real Estate & Rental & Leasing,,,,,,
40,1,FTF + FTT,07021,07021,Information Systems,"Professional, Scientific, & Technical Skills",21,68695,85189,,,
40,1,FTF + FTT,07021,07021,Information Systems,Management of Companies & Enterprises,,,,,,
40,1,FTF + FTT,07021,07021,Information Systems,Admin & Support & Waste Mgmt & Remediation,9,51224,52488,,,
40,1,FTF + FTT,07021,07021,Information Systems,Educational Services,8,66329,62338,,,
40,1,FTF + FTT,07021,07021,Information Systems,Health Care & Social Assistance,7,49941,48022,,,
40,1,FTF + FTT,07021,07021,Information Systems,"Arts, Entertainment, & Recreation",,,,,,
40,1,FTF + FTT,07021,07021,Information Systems,Accommodation & Food Services,,,,,,
40,1,FTF + FTT,07021,07021,Information Systems,Other Services,,,,,,
40,1,FTF + FTT,07021,07021,Information Systems,Government,,,,,,
40,1,FTF + FTT,07021,07021,Information Systems,Wages - No NAICS Code,,,,,,
