	average_annual_earnings_10_years_after_exit	average_annual_earnings_5_years_after_exit	campus	entry_status	hegis_at_exit	industry	location	major	median_annual_earnings_10_years_after_exit	median_annual_earnings_5_years_after_exit	naics	number_of_students_found_10_years_after_exit	number_of_students_found_5_years_after_exit	student_path
3033			0	FTF + FTT	5072	Wholesale Trade		Management Systems Analysis / Operations Research			5			2
3034			0	FTF + FTT	5072	Retail Trade		Management Systems Analysis / Operations Research			6			2
3035			0	FTF + FTT	5072	Transportation & Warehousing		Management Systems Analysis / Operations Research			7			2
3036			0	FTF + FTT	5072	Information		Management Systems Analysis / Operations Research			8			2
3037		103856.0	0	FTF + FTT	5072	Finance & Insurance		Management Systems Analysis / Operations Research		85275.0	9		7	2
3038			0	FTF + FTT	5072	Professional, Scientific, & Technical Skills		Management Systems Analysis / Operations Research			11			2
3039			0	FTF + FTT	5072	Admin & Support & Waste Mgmt & Remediation		Management Systems Analysis / Operations Research			13			2
3040			0	FTF + FTT	5072	Educational Services		Management Systems Analysis / Operations Research			14			2
3041			0	FTF + FTT	5072	Health Care & Social Assistance		Management Systems Analysis / Operations Research			15			2
3042			0	FTF + FTT	5072	Accommodation & Food Services		Management Systems Analysis / Operations Research			17			2
3043			0	FTF + FTT	5072	Other Services		Management Systems Analysis / Operations Research			18			2
3044			0	FTF + FTT	5072	Government		Management Systems Analysis / Operations Research			19			2
3045			0	FTF + FTT	5072	No Wages		Management Systems Analysis / Operations Research			20	54	35	2
3046		8547.0	0	FTF + FTT	5072	Wages - No NAICS Code		Management Systems Analysis / Operations Research		8219.0	21		5	2
3047			0	FTF + FTT	5081	Utilities		Hotel and Restaurant/Hospitality Management			2			2
3048	63989.0	58639.0	0	FTF + FTT	5081	Construction		Hotel and Restaurant/Hospitality Management	69723.0	73026.0	3	6	6	2
3049		56535.0	0	FTF + FTT	5081	Manufacturing		Hotel and Restaurant/Hospitality Management		51895.0	4		6	2
3050	48118.0	39885.0	0	FTF + FTT	5081	Wholesale Trade		Hotel and Restaurant/Hospitality Management	48161.0	39060.0	5	10	16	2
3051	43413.0	24276.0	0	FTF + FTT	5081	Retail Trade		Hotel and Restaurant/Hospitality Management	45559.0	19412.0	6	10	36	2
3052	40295.0	36460.0	0	FTF + FTT	5081	Transportation & Warehousing		Hotel and Restaurant/Hospitality Management	40309.0	39020.0	7	6	10	2
3053	31734.0		0	FTF + FTT	5081	Information		Hotel and Restaurant/Hospitality Management	34667.0		8	5		2
3054	45496.0	40288.0	0	FTF + FTT	5081	Finance & Insurance		Hotel and Restaurant/Hospitality Management	36548.0	35261.0	9	8	20	2
3055			0	FTF + FTT	5081	Real Estate & Rental & Leasing		Hotel and Restaurant/Hospitality Management			10			2
3056		37138.0	0	FTF + FTT	5081	Professional, Scientific, & Technical Skills		Hotel and Restaurant/Hospitality Management		40755.0	11		6	2
3057			0	FTF + FTT	5081	Management of Companies & Enterprises		Hotel and Restaurant/Hospitality Management			12			2
3058	22106.0	34024.0	0	FTF + FTT	5081	Admin & Support & Waste Mgmt & Remediation		Hotel and Restaurant/Hospitality Management	22160.0	27605.0	13	7	18	2
3059	58848.0		0	FTF + FTT	5081	Educational Services		Hotel and Restaurant/Hospitality Management	51407.0		14	6		2
3060	44707.0	35238.0	0	FTF + FTT	5081	Health Care & Social Assistance		Hotel and Restaurant/Hospitality Management	42529.0	31724.0	15	8	9	2
3061	45523.0	24752.0	0	FTF + FTT	5081	Arts, Entertainment, & Recreation		Hotel and Restaurant/Hospitality Management	42083.0	22198.0	16	7	12	2
3062	49064.0	37019.0	0	FTF + FTT	5081	Accommodation & Food Services		Hotel and Restaurant/Hospitality Management	46631.0	34695.0	17	43	111	2
3063	41154.0	40616.0	0	FTF + FTT	5081	Other Services		Hotel and Restaurant/Hospitality Management	37546.0	33070.0	18	5	5	2
3064			0	FTF + FTT	5081	Non-Classified		Hotel and Restaurant/Hospitality Management			22			2
3065		51815.0	0	FTF + FTT	5081	Government		Hotel and Restaurant/Hospitality Management		36128.0	19		5	2
3066			0	FTF + FTT	5081	No Wages		Hotel and Restaurant/Hospitality Management			20	444	304	2
3067	13580.0	7685.0	0	FTF + FTT	5081	Wages - No NAICS Code		Hotel and Restaurant/Hospitality Management	9204.0	8525.0	21	11	15	2
3068			0	FTF + FTT	5083	Wholesale Trade		Travel and Tourism/Tourism Management			5			2
3069		19944.0	0	FTF + FTT	5083	Retail Trade		Travel and Tourism/Tourism Management		17028.0	6		8	2
3070			0	FTF + FTT	5083	Transportation & Warehousing		Travel and Tourism/Tourism Management			7			2
3071			0	FTF + FTT	5083	Finance & Insurance		Travel and Tourism/Tourism Management			9			2
3072			0	FTF + FTT	5083	Real Estate & Rental & Leasing		Travel and Tourism/Tourism Management			10			2
3073			0	FTF + FTT	5083	Professional, Scientific, & Technical Skills		Travel and Tourism/Tourism Management			11			2
3074		15260.0	0	FTF + FTT	5083	Admin & Support & Waste Mgmt & Remediation		Travel and Tourism/Tourism Management		15294.0	13		7	2
3075			0	FTF + FTT	5083	Health Care & Social Assistance		Travel and Tourism/Tourism Management			15			2
3076		15518.0	0	FTF + FTT	5083	Accommodation & Food Services		Travel and Tourism/Tourism Management		18257.0	17		7	2
3077			0	FTF + FTT	5083	Other Services		Travel and Tourism/Tourism Management			18			2
3078			0	FTF + FTT	5083	Government		Travel and Tourism/Tourism Management			19			2
3079			0	FTF + FTT	5083	No Wages		Travel and Tourism/Tourism Management			20	103	70	2
3080			0	FTF + FTT	5083	Wages - No NAICS Code		Travel and Tourism/Tourism Management			21			2
3081			0	FTF + FTT	5091	Agriculture, Forestry, Fishing, & Hunting		Marketing			1			2
3082			0	FTF + FTT	5091	Mining		Marketing			23			2
3083			0	FTF + FTT	5091	Utilities		Marketing			2			2
3084	47883.0	58284.0	0	FTF + FTT	5091	Construction		Marketing	47035.0	34622.0	3	11	21	2
3085	59287.0	47840.0	0	FTF + FTT	5091	Manufacturing		Marketing	55375.0	44303.0	4	16	40	2
3086	47678.0	37304.0	0	FTF + FTT	5091	Wholesale Trade		Marketing	45530.0	38227.0	5	20	48	2
3087	56442.0	38412.0	0	FTF + FTT	5091	Retail Trade		Marketing	48425.0	30911.0	6	58	164	2
3088	60526.0	39955.0	0	FTF + FTT	5091	Transportation & Warehousing		Marketing	53053.0	34128.0	7	8	27	2
3089	76620.0	47026.0	0	FTF + FTT	5091	Information		Marketing	60435.0	43516.0	8	27	61	2
3090	63169.0	53331.0	0	FTF + FTT	5091	Finance & Insurance		Marketing	55673.0	49231.0	9	43	86	2
3091	63395.0	39717.0	0	FTF + FTT	5091	Real Estate & Rental & Leasing		Marketing	60647.0	35341.0	10	9	17	2
3092	313738.0	91991.0	0	FTF + FTT	5091	Professional, Scientific, & Technical Skills		Marketing	55446.0	44465.0	11	30	66	2
3093		59686.0	0	FTF + FTT	5091	Management of Companies & Enterprises		Marketing		53014.0	12		8	2
3094	45017.0	33593.0	0	FTF + FTT	5091	Admin & Support & Waste Mgmt & Remediation		Marketing	34092.0	24548.0	13	22	78	2
3095	29387.0	22014.0	0	FTF + FTT	5091	Educational Services		Marketing	20768.0	18337.0	14	12	29	2
3096	57758.0	36639.0	0	FTF + FTT	5091	Health Care & Social Assistance		Marketing	53979.0	30676.0	15	21	53	2
3097	45056.0	38043.0	0	FTF + FTT	5091	Arts, Entertainment, & Recreation		Marketing	30276.0	28429.0	16	10	32	2
3098	42751.0	29744.0	0	FTF + FTT	5091	Accommodation & Food Services		Marketing	40369.0	24791.0	17	22	80	2
3099	42563.0	26946.0	0	FTF + FTT	5091	Other Services		Marketing	42536.0	22113.0	18	7	22	2
3100		29006.0	0	FTF + FTT	5091	Non-Classified		Marketing		23606.0	22		10	2
3101	70046.0	43946.0	0	FTF + FTT	5091	Government		Marketing	51591.0	43417.0	19	11	21	2
3102			0	FTF + FTT	5091	No Wages		Marketing			20	1,390	843	2
3103	17790.0	11386.0	0	FTF + FTT	5091	Wages - No NAICS Code		Marketing	9232.0	4954.0	21	31	47	2
3104			0	FTF + FTT	5111	Agriculture, Forestry, Fishing, & Hunting		Real Estate			1			2
3105		38452.0	0	FTF + FTT	5111	Construction		Real Estate		24055.0	3		7	2
3106		53565.0	0	FTF + FTT	5111	Manufacturing		Real Estate		65932.0	4		5	2
3107			0	FTF + FTT	5111	Wholesale Trade		Real Estate			5			2
3108		23039.0	0	FTF + FTT	5111	Retail Trade		Real Estate		20405.0	6		27	2
3109			0	FTF + FTT	5111	Transportation & Warehousing		Real Estate			7			2
3110			0	FTF + FTT	5111	Information		Real Estate			8			2
3111	42144.0	50444.0	0	FTF + FTT	5111	Finance & Insurance		Real Estate	43583.0	45042.0	9	12	23	2
3112		72311.0	0	FTF + FTT	5111	Real Estate & Rental & Leasing		Real Estate		50788.0	10		6	2
3113		44293.0	0	FTF + FTT	5111	Professional, Scientific, & Technical Skills		Real Estate		38771.0	11		5	2
3114		25037.0	0	FTF + FTT	5111	Admin & Support & Waste Mgmt & Remediation		Real Estate		21731.0	13		13	2
3115			0	FTF + FTT	5111	Educational Services		Real Estate			14			2
3116	57942.0	18953.0	0	FTF + FTT	5111	Health Care & Social Assistance		Real Estate	30709.0	18251.0	15	5	8	2
3117			0	FTF + FTT	5111	Arts, Entertainment, & Recreation		Real Estate			16			2
3118		27859.0	0	FTF + FTT	5111	Accommodation & Food Services		Real Estate		24461.0	17		6	2
3119			0	FTF + FTT	5111	Other Services		Real Estate			18			2
3120			0	FTF + FTT	5111	Non-Classified		Real Estate			22			2
3121		44400.0	0	FTF + FTT	5111	Government		Real Estate		28996.0	19		6	2
3122			0	FTF + FTT	5111	No Wages		Real Estate			20	206	124	2
3123		5121.0	0	FTF + FTT	5111	Wages - No NAICS Code		Real Estate		3383.0	21		8	2
3124			0	FTF + FTT	5131	Agriculture, Forestry, Fishing, & Hunting		International Business			1			2
3125			0	FTF + FTT	5131	Utilities		International Business			2			2
3126	34071.0	41387.0	0	FTF + FTT	5131	Construction		International Business	31908.0	35134.0	3	7	13	2
3127	57653.0	52815.0	0	FTF + FTT	5131	Manufacturing		International Business	50843.0	45684.0	4	15	24	2
3128	58601.0	42174.0	0	FTF + FTT	5131	Wholesale Trade		International Business	48028.0	37229.0	5	33	38	2
3129	54139.0	42363.0	0	FTF + FTT	5131	Retail Trade		International Business	41842.0	30401.0	6	30	61	2
3130	46040.0	53282.0	0	FTF + FTT	5131	Transportation & Warehousing		International Business	35081.0	48210.0	7	12	8	2
3131	52864.0	56440.0	0	FTF + FTT	5131	Information		International Business	44255.0	51708.0	8	13	19	2
3132	63018.0	55225.0	0	FTF + FTT	5131	Finance & Insurance		International Business	52117.0	45849.0	9	43	74	2
3133	57311.0	40787.0	0	FTF + FTT	5131	Real Estate & Rental & Leasing		International Business	29211.0	38067.0	10	5	9	2
3134	49817.0	37292.0	0	FTF + FTT	5131	Professional, Scientific, & Technical Skills		International Business	45919.0	38714.0	11	23	25	2
3135			0	FTF + FTT	5131	Management of Companies & Enterprises		International Business			12			2
3136	38668.0	32092.0	0	FTF + FTT	5131	Admin & Support & Waste Mgmt & Remediation		International Business	26630.0	27741.0	13	27	42	2
3137	37960.0	23854.0	0	FTF + FTT	5131	Educational Services		International Business	33437.0	20348.0	14	10	19	2
3138	38868.0	31851.0	0	FTF + FTT	5131	Health Care & Social Assistance		International Business	41060.0	30985.0	15	14	22	2
3139			0	FTF + FTT	5131	Arts, Entertainment, & Recreation		International Business			16			2
3140	33898.0	23047.0	0	FTF + FTT	5131	Accommodation & Food Services		International Business	18700.0	19980.0	17	21	41	2
3141	42394.0	33548.0	0	FTF + FTT	5131	Other Services		International Business	47416.0	31875.0	18	5	7	2
3142			0	FTF + FTT	5131	Non-Classified		International Business			22			2
3143	45788.0	27076.0	0	FTF + FTT	5131	Government		International Business	48371.0	24106.0	19	6	6	2
3144			0	FTF + FTT	5131	No Wages		International Business			20	464	313	2
3145	26570.0	7869.0	0	FTF + FTT	5131	Wages - No NAICS Code		International Business	10620.0	4871.0	21	21	26	2
3146			0	FTF + FTT	5151	Construction		Human Resources/Personnel Management			3			2
3147			0	FTF + FTT	5151	Manufacturing		Human Resources/Personnel Management			4			2
3148			0	FTF + FTT	5151	Wholesale Trade		Human Resources/Personnel Management			5			2
3149		42624.0	0	FTF + FTT	5151	Retail Trade		Human Resources/Personnel Management		31822.0	6		12	2
3150			0	FTF + FTT	5151	Transportation & Warehousing		Human Resources/Personnel Management			7			2
3151			0	FTF + FTT	5151	Information		Human Resources/Personnel Management			8			2
3152	58354.0	56974.0	0	FTF + FTT	5151	Finance & Insurance		Human Resources/Personnel Management	49387.0	43722.0	9	9	14	2
3153			0	FTF + FTT	5151	Real Estate & Rental & Leasing		Human Resources/Personnel Management			10			2
3154	58019.0	41303.0	0	FTF + FTT	5151	Professional, Scientific, & Technical Skills		Human Resources/Personnel Management	60779.0	38129.0	11	5	8	2
3155	40352.0		0	FTF + FTT	5151	Admin & Support & Waste Mgmt & Remediation		Human Resources/Personnel Management	38313.0		13	5		2
3156		27212.0	0	FTF + FTT	5151	Educational Services		Human Resources/Personnel Management		21022.0	14		7	2
3157			0	FTF + FTT	5151	Health Care & Social Assistance		Human Resources/Personnel Management			15			2
3158			0	FTF + FTT	5151	Arts, Entertainment, & Recreation		Human Resources/Personnel Management			16			2
3159		32605.0	0	FTF + FTT	5151	Accommodation & Food Services		Human Resources/Personnel Management		32054.0	17		7	2
3160			0	FTF + FTT	5151	Other Services		Human Resources/Personnel Management			18			2
3161			0	FTF + FTT	5151	Government		Human Resources/Personnel Management			19			2
3162			0	FTF + FTT	5151	No Wages		Human Resources/Personnel Management			20	82	42	2
3163		40141.0	0	FTF + FTT	5151	Wages - No NAICS Code		Human Resources/Personnel Management		46709.0	21		5	2
3164			0	FTF + FTT	5171	Construction		Business Economics			3			2
3165			0	FTF + FTT	5171	Manufacturing		Business Economics			4			2
3166			0	FTF + FTT	5171	Wholesale Trade		Business Economics			5			2
3167		40359.0	0	FTF + FTT	5171	Retail Trade		Business Economics		46191.0	6		9	2
3168			0	FTF + FTT	5171	Transportation & Warehousing		Business Economics			7			2
3169			0	FTF + FTT	5171	Information		Business Economics			8			2
3170			0	FTF + FTT	5171	Finance & Insurance		Business Economics			9			2
3171			0	FTF + FTT	5171	Professional, Scientific, & Technical Skills		Business Economics			11			2
3172			0	FTF + FTT	5171	Admin & Support & Waste Mgmt & Remediation		Business Economics			13			2
3173		17706.0	0	FTF + FTT	5171	Accommodation & Food Services		Business Economics		18093.0	17		6	2
3174			0	FTF + FTT	5171	Government		Business Economics			19			2
3175			0	FTF + FTT	5171	No Wages		Business Economics			20	93	58	2
3176			0	FTF + FTT	5171	Wages - No NAICS Code		Business Economics			21			2
3177			0	FTF + FTT	5992	Agriculture, Forestry, Fishing, & Hunting		Public Relations			1			2
3178		35860.0	0	FTF + FTT	5992	Construction		Public Relations		48442.0	3		7	2
3179	54023.0	44498.0	0	FTF + FTT	5992	Manufacturing		Public Relations	56757.0	51457.0	4	5	12	2
3180	44719.0	110403.0	0	FTF + FTT	5992	Wholesale Trade		Public Relations	40782.0	51772.0	5	9	10	2
3181	45581.0	31307.0	0	FTF + FTT	5992	Retail Trade		Public Relations	49076.0	34908.0	6	6	26	2
3182		22171.0	0	FTF + FTT	5992	Transportation & Warehousing		Public Relations		20887.0	7		6	2
3183		25122.0	0	FTF + FTT	5992	Information		Public Relations		22042.0	8		10	2
3184	90403.0	53351.0	0	FTF + FTT	5992	Finance & Insurance		Public Relations	74887.0	51201.0	9	7	19	2
3185	60705.0	48657.0	0	FTF + FTT	5992	Real Estate & Rental & Leasing		Public Relations	64766.0	52922.0	10	5	6	2
3186	87459.0	45316.0	0	FTF + FTT	5992	Professional, Scientific, & Technical Skills		Public Relations	65312.0	42007.0	11	10	15	2
3187			0	FTF + FTT	5992	Management of Companies & Enterprises		Public Relations			12			2
3188	67519.0	30862.0	0	FTF + FTT	5992	Admin & Support & Waste Mgmt & Remediation		Public Relations	58377.0	25283.0	13	9	23	2
3189		18225.0	0	FTF + FTT	5992	Educational Services		Public Relations		17070.0	14		6	2
3190	26819.0	21632.0	0	FTF + FTT	5992	Health Care & Social Assistance		Public Relations	23697.0	23930.0	15	7	15	2
3191		31795.0	0	FTF + FTT	5992	Arts, Entertainment, & Recreation		Public Relations		26480.0	16		11	2
3192	32076.0	21637.0	0	FTF + FTT	5992	Accommodation & Food Services		Public Relations	22435.0	18378.0	17	6	27	2
3193		15717.0	0	FTF + FTT	5992	Other Services		Public Relations		7629.0	18		11	2
3194			0	FTF + FTT	5992	Non-Classified		Public Relations			22			2
3195	69068.0	60819.0	0	FTF + FTT	5992	Government		Public Relations	82246.0	57842.0	19	5	6	2
3196			0	FTF + FTT	5992	No Wages		Public Relations			20	349	209	2
3197	9603.0	8206.0	0	FTF + FTT	5992	Wages - No NAICS Code		Public Relations	1470.0	6409.0	21	5	13	2
3198			0	FTF + FTT	5995	Construction		Business Law			3			2
3199			0	FTF + FTT	5995	Manufacturing		Business Law			4			2
3200			0	FTF + FTT	5995	Wholesale Trade		Business Law			5			2
3201			0	FTF + FTT	5995	Retail Trade		Business Law			6			2
3202			0	FTF + FTT	5995	Information		Business Law			8			2
3203			0	FTF + FTT	5995	Finance & Insurance		Business Law			9			2
3204			0	FTF + FTT	5995	Real Estate & Rental & Leasing		Business Law			10			2
3205	75800.0		0	FTF + FTT	5995	Professional, Scientific, & Technical Skills		Business Law	52205.0		11	5		2
3206			0	FTF + FTT	5995	Admin & Support & Waste Mgmt & Remediation		Business Law			13			2
3207			0	FTF + FTT	5995	Educational Services		Business Law			14			2
3208			0	FTF + FTT	5995	Health Care & Social Assistance		Business Law			15			2
3209			0	FTF + FTT	5995	Accommodation & Food Services		Business Law			17			2
3210			0	FTF + FTT	5995	Other Services		Business Law			18			2
3211			0	FTF + FTT	5995	Government		Business Law			19			2
3212			0	FTF + FTT	5995	No Wages		Business Law			20	23	20	2
3213			0	FTF + FTT	5995	Wages - No NAICS Code		Business Law			21			2
3214			0	FTF + FTT	5997	Manufacturing		Entrepreneurship & Small Business Management			4			2
3215			0	FTF + FTT	5997	Retail Trade		Entrepreneurship & Small Business Management			6			2
3216			0	FTF + FTT	5997	Transportation & Warehousing		Entrepreneurship & Small Business Management			7			2
3217			0	FTF + FTT	5997	Finance & Insurance		Entrepreneurship & Small Business Management			9			2
3218			0	FTF + FTT	5997	Professional, Scientific, & Technical Skills		Entrepreneurship & Small Business Management			11			2
3219			0	FTF + FTT	5997	Admin & Support & Waste Mgmt & Remediation		Entrepreneurship & Small Business Management			13			2
3220			0	FTF + FTT	5997	Accommodation & Food Services		Entrepreneurship & Small Business Management			17			2
3221			0	FTF + FTT	5997	Government		Entrepreneurship & Small Business Management			19			2
3222			0	FTF + FTT	5997	No Wages		Entrepreneurship & Small Business Management			20	91	80	2
3223			0	FTF + FTT	5997	Wages - No NAICS Code		Entrepreneurship & Small Business Management			21			2
3224			0	FTF + FTT	6011	Agriculture, Forestry, Fishing, & Hunting		Communications			1			2
3225			0	FTF + FTT	6011	Utilities		Communications			2			2
3226	50089.0	42093.0	0	FTF + FTT	6011	Construction		Communications	44009.0	35041.0	3	12	16	2
3227	52637.0	34760.0	0	FTF + FTT	6011	Manufacturing		Communications	41999.0	34614.0	4	14	30	2
3228	81570.0	53497.0	0	FTF + FTT	6011	Wholesale Trade		Communications	65763.0	41396.0	5	23	52	2
3229	35946.0	31771.0	0	FTF + FTT	6011	Retail Trade		Communications	33920.0	26023.0	6	58	123	2
3230	45255.0	28247.0	0	FTF + FTT	6011	Transportation & Warehousing		Communications	37356.0	27655.0	7	12	14	2
3231	56459.0	36227.0	0	FTF + FTT	6011	Information		Communications	44211.0	35307.0	8	24	42	2
3232	59049.0	49419.0	0	FTF + FTT	6011	Finance & Insurance		Communications	50109.0	42923.0	9	46	79	2
3233	55918.0	40543.0	0	FTF + FTT	6011	Real Estate & Rental & Leasing		Communications	39096.0	39642.0	10	13	18	2
3234	62606.0	42468.0	0	FTF + FTT	6011	Professional, Scientific, & Technical Skills		Communications	45107.0	40392.0	11	36	63	2
