	_25th_percentile_earnings	_50th_percentile_earnings	_75th_percentile_earnings	average_earnings	campus	entry_status	hegis_at_exit	location	major	number_of_students_found	potential_number_of_students	potential_number_of_students_for_each_year_out_of_school	student_path	year
1833	$16,216	$30,366	$47,266	$35,681	0	FTF + FTT	6011		Communications	825	1,521	1,109	2	5
1834	$21,187	$40,175	$66,665	$50,917	0	FTF + FTT	6011		Communications	420	1,521	653	2	10
1835	$22,144	$41,432	$71,710	$58,568	0	FTF + FTT	6011		Communications	158	1,521	289	2	15
1836	$8,075	$17,221	$31,534	$22,604	0	FTF + FTT	6022		Journalism	950	1,262	1,174	2	2
1837	$11,212	$27,053	$44,105	$32,465	0	FTF + FTT	6022		Journalism	663	1,262	890	2	5
1838	$22,783	$41,262	$64,833	$48,317	0	FTF + FTT	6022		Journalism	268	1,262	415	2	10
1839	$19,522	$47,285	$78,486	$59,030	0	FTF + FTT	6022		Journalism	116	1,262	181	2	15
1840	$7,826	$17,400	$32,227	$22,652	0	FTF + FTT	6031		Radio/Television/Broadcast	1,936	2,741	2,446	2	2
1841	$12,802	$26,968	$44,351	$31,787	0	FTF + FTT	6031		Radio/Television/Broadcast	1,386	2,741	1,877	2	5
1842	$18,746	$36,723	$59,197	$44,597	0	FTF + FTT	6031		Radio/Television/Broadcast	627	2,741	940	2	10
1843	$20,247	$44,633	$70,785	$52,552	0	FTF + FTT	6031		Radio/Television/Broadcast	223	2,741	374	2	15
1844	$11,042	$21,338	$37,966	$26,795	0	FTF + FTT	6041		Advertising	196	258	243	2	2
1845	$20,046	$34,637	$55,416	$39,673	0	FTF + FTT	6041		Advertising	149	258	203	2	5
1846	$32,391	$50,971	$71,699	$54,070	0	FTF + FTT	6041		Advertising	66	258	105	2	10
1847	$22,726	$60,003	$72,922	$54,587	0	FTF + FTT	6041		Advertising	20	258	39	2	15
1848	$7,521	$14,782	$30,837	$19,168	0	FTF + FTT	6991		Multimedia	115	175	149	2	2
1849	$9,287	$23,644	$40,111	$29,905	0	FTF + FTT	6991		Multimedia	51	175	73	2	5
1850					0	FTF + FTT	6991		Multimedia		175		2	10
1851					0	FTF + FTT	6991		Multimedia		175		2	15
1852	$7,624	$21,097	$29,367	$24,201	0	FTF + FTT	8392		Graphic Communications	19	34	25	2	2
1853	$6,780	$33,842	$60,495	$42,161	0	FTF + FTT	8392		Graphic Communications	11	34	16	2	5
1854					0	FTF + FTT	8392		Graphic Communications	3	34	6	2	10
1855					0	FTF + FTT	8392		Graphic Communications		34		2	15
1856	$10,060	$21,989	$41,731	$30,848	0	FTF + FTT	7028		Computer Science and Information Technology	2,826	4,251	3,822	2	2
1857	$17,637	$34,350	$55,525	$41,346	0	FTF + FTT	7028		Computer Science and Information Technology	2,202	4,251	3,049	2	5
1858	$26,550	$47,494	$73,236	$54,757	0	FTF + FTT	7028		Computer Science and Information Technology	1,403	4,251	2,067	2	10
1859	$32,806	$57,286	$90,397	$67,793	0	FTF + FTT	7028		Computer Science and Information Technology	629	4,251	1,021	2	15
1860	$15,957	$33,763	$54,227	$39,915	0	FTF + FTT	7021		Information Systems	747	1,103	1,012	2	2
1861	$26,312	$45,009	$66,148	$49,296	0	FTF + FTT	7021		Information Systems	628	1,103	887	2	5
1862	$31,216	$53,297	$78,922	$60,242	0	FTF + FTT	7021		Information Systems	369	1,103	579	2	10
1863	$37,350	$60,812	$95,241	$77,809	0	FTF + FTT	7021		Information Systems	124	1,103	215	2	15
1864	$9,947	$16,893	$26,260	$21,183	0	FTF + FTT	8225		Education-8225	73	98	89	2	2
1865	$10,875	$20,607	$35,955	$162,412	0	FTF + FTT	8225		Education-8225	51	98	70	2	5
1866	$11,772	$29,292	$40,718	$30,405	0	FTF + FTT	8225		Education-8225	40	98	62	2	10
1867					0	FTF + FTT	8225		Education-8225		98		2	15
1868	$10,136	$19,875	$32,084	$23,052	0	FTF + FTT	8232		Child Development	1,955	2,684	2,461	2	2
1869	$13,674	$26,713	$39,008	$29,099	0	FTF + FTT	8232		Child Development	1,441	2,684	1,975	2	5
1870	$18,006	$33,497	$49,809	$37,538	0	FTF + FTT	8232		Child Development	726	2,684	1,139	2	10
1871	$21,147	$38,576	$64,410	$46,851	0	FTF + FTT	8232		Child Development	268	2,684	456	2	15
1872	$8,663	$18,346	$31,180	$22,773	0	FTF + FTT	8351		Kinesiology	2,697	4,037	3,421	2	2
1873	$13,760	$27,646	$44,990	$32,827	0	FTF + FTT	8351		Kinesiology	1,751	4,037	2,298	2	5
1874	$20,517	$40,170	$64,265	$48,632	0	FTF + FTT	8351		Kinesiology	713	4,037	1,034	2	10
1875	$21,931	$48,507	$81,844	$57,634	0	FTF + FTT	8351		Kinesiology	241	4,037	379	2	15
1876					0	FTF + FTT	8357		Exercise Science		43		2	2
1877					0	FTF + FTT	8357		Exercise Science		43		2	5
1878					0	FTF + FTT	8357		Exercise Science		43		2	10
1879					0	FTF + FTT	8357		Exercise Science		43		2	15
1880	$7,275	$13,934	$21,744	$14,819	0	FTF + FTT	8375		Athletic Training	148	196	176	2	2
1881	$9,815	$21,760	$33,034	$22,181	0	FTF + FTT	8375		Athletic Training	69	196	84	2	5
1882					0	FTF + FTT	8375		Athletic Training		196		2	10
1883					0	FTF + FTT	8375		Athletic Training		196		2	15
1884	$12,491	$20,772	$79,844	$44,452	0	FTF + FTT	8393		Industrial Arts	8	24	11	2	2
1885	$18,924	$26,399	$62,683	$39,947	0	FTF + FTT	8393		Industrial Arts	9	24	11	2	5
1886					0	FTF + FTT	8393		Industrial Arts	3	24	4	2	10
1887					0	FTF + FTT	8393		Industrial Arts	1	24	1	2	15
1888	$15,102	$30,143	$43,801	$34,017	0	FTF + FTT	8394		Industrial Technology	109	158	139	2	2
1889	$25,630	$42,903	$60,997	$44,449	0	FTF + FTT	8394		Industrial Technology	86	158	114	2	5
1890	$31,588	$51,489	$80,874	$55,921	0	FTF + FTT	8394		Industrial Technology	43	158	64	2	10
1891	$39,952	$91,459	$105,448	$82,205	0	FTF + FTT	8394		Industrial Technology	9	158	17	2	15
1892	$39,573	$52,557	$109,024	$67,759	0	FTF + FTT	8395		Occupational Studies	14	18	18	2	2
1893	$24,300	$36,841	$126,790	$65,553	0	FTF + FTT	8395		Occupational Studies	12	18	17	2	5
1894					0	FTF + FTT	8395		Occupational Studies	3	18	5	2	10
1895					0	FTF + FTT	8395		Occupational Studies		18		2	15
1896	$8,963	$17,074	$30,891	$19,944	0	FTF + FTT	8396		Aviation	18	34	31	2	2
1897	$16,915	$20,778	$36,974	$29,438	0	FTF + FTT	8396		Aviation	10	34	19	2	5
1898					0	FTF + FTT	8396		Aviation		34		2	10
1899					0	FTF + FTT	8396		Aviation		34		2	15
1900	$9,738	$21,234	$35,636	$27,167	0	FTF + FTT	9013		Engineering	452	624	596	2	2
1901	$16,711	$31,519	$52,280	$37,920	0	FTF + FTT	9013		Engineering	391	624	540	2	5
1902	$22,476	$48,194	$75,239	$53,179	0	FTF + FTT	9013		Engineering	256	624	374	2	10
1903	$25,221	$57,232	$82,698	$59,119	0	FTF + FTT	9013		Engineering	135	624	197	2	15
1904	$9,855	$17,752	$27,133	$21,133	0	FTF + FTT	9021		Aerospace Engineering	305	455	404	2	2
1905	$12,174	$25,689	$41,211	$30,014	0	FTF + FTT	9021		Aerospace Engineering	209	455	297	2	5
1906	$21,948	$40,696	$55,922	$45,488	0	FTF + FTT	9021		Aerospace Engineering	71	455	130	2	10
1907	$18,934	$48,839	$65,637	$58,349	0	FTF + FTT	9021		Aerospace Engineering	17	455	33	2	15
1908	$3,405	$13,811	$30,597	$26,204	0	FTF + FTT	9051		Biomedical Engineering	14	24	21	2	2
1909					0	FTF + FTT	9051		Biomedical Engineering	4	24	8	2	5
1910					0	FTF + FTT	9051		Biomedical Engineering		24		2	10
1911					0	FTF + FTT	9051		Biomedical Engineering		24		2	15
1912	$8,967	$19,488	$37,533	$26,040	0	FTF + FTT	9061		Chemical Engineering	122	204	181	2	2
1913	$12,342	$27,777	$44,964	$31,427	0	FTF + FTT	9061		Chemical Engineering	83	204	116	2	5
1914	$32,285	$40,241	$63,677	$50,139	0	FTF + FTT	9061		Chemical Engineering	37	204	56	2	10
1915	$30,021	$47,527	$66,473	$52,523	0	FTF + FTT	9061		Chemical Engineering	17	204	28	2	15
1916	$10,299	$20,182	$34,134	$25,786	0	FTF + FTT	9081		Civil Engineering	1,268	1,918	1,676	2	2
1917	$16,090	$30,767	$51,197	$36,517	0	FTF + FTT	9081		Civil Engineering	876	1,918	1,193	2	5
1918	$30,066	$49,672	$71,433	$54,315	0	FTF + FTT	9081		Civil Engineering	356	1,918	494	2	10
1919	$29,292	$56,280	$85,772	$60,484	0	FTF + FTT	9081		Civil Engineering	108	1,918	167	2	15
1920	$10,154	$21,217	$39,914	$29,028	0	FTF + FTT	9091		Electrical Engineering	1,355	1,956	1,754	2	2
1921	$18,458	$34,650	$54,328	$40,794	0	FTF + FTT	9091		Electrical Engineering	1,063	1,956	1,426	2	5
1922	$28,488	$47,563	$71,653	$54,412	0	FTF + FTT	9091		Electrical Engineering	612	1,956	871	2	10
1923	$35,933	$54,949	$86,919	$65,671	0	FTF + FTT	9091		Electrical Engineering	244	1,956	381	2	15
1924	$8,107	$15,894	$27,880	$21,387	0	FTF + FTT	9094		Computer Engineering	687	1,006	905	2	2
1925	$13,883	$26,246	$41,850	$30,546	0	FTF + FTT	9094		Computer Engineering	452	1,006	612	2	5
1926	$22,227	$42,775	$62,613	$48,411	0	FTF + FTT	9094		Computer Engineering	125	1,006	180	2	10
1927	$47,747	$61,813	$77,550	$61,142	0	FTF + FTT	9094		Computer Engineering	5	1,006	10	2	15
1928	$9,476	$18,936	$33,462	$24,884	0	FTF + FTT	9101		Mechanical Engineering	1,674	2,587	2,196	2	2
1929	$15,497	$29,886	$50,785	$36,365	0	FTF + FTT	9101		Mechanical Engineering	1,124	2,587	1,512	2	5
1930	$29,670	$48,203	$73,103	$53,520	0	FTF + FTT	9101		Mechanical Engineering	453	2,587	639	2	10
1931	$40,582	$58,437	$92,132	$67,127	0	FTF + FTT	9101		Mechanical Engineering	138	2,587	209	2	15
1932	$10,742	$16,885	$35,088	$25,992	0	FTF + FTT	9131		Industrial Engineering	57	80	71	2	2
1933	$12,411	$33,358	$51,643	$35,608	0	FTF + FTT	9131		Industrial Engineering	28	80	39	2	5
1934	$34,382	$52,397	$80,447	$82,067	0	FTF + FTT	9131		Industrial Engineering	15	80	20	2	10
1935	$49,173	$55,767	$83,601	$69,073	0	FTF + FTT	9131		Industrial Engineering	8	80	10	2	15
1936	$7,139	$15,699	$67,740	$43,108	0	FTF + FTT	9133		Industrial Management & Technology	10	16	12	2	2
1937					0	FTF + FTT	9133		Industrial Management & Technology	4	16	5	2	5
1938					0	FTF + FTT	9133		Industrial Management & Technology		16		2	10
1939					0	FTF + FTT	9133		Industrial Management & Technology		16		2	15
1940	$10,453	$20,689	$38,421	$28,515	0	FTF + FTT	9134		Manufacturing Engineering	50	93	78	2	2
1941	$20,182	$36,211	$62,640	$42,769	0	FTF + FTT	9134		Manufacturing Engineering	33	93	51	2	5
1942	$38,460	$53,950	$74,863	$59,552	0	FTF + FTT	9134		Manufacturing Engineering	18	93	29	2	10
1943					0	FTF + FTT	9134		Manufacturing Engineering	3	93	10	2	15
1944	$15,533	$25,488	$47,711	$39,106	0	FTF + FTT	9151		Materials Engineering	11	14	14	2	2
1945	$23,949	$37,574	$67,432	$44,049	0	FTF + FTT	9151		Materials Engineering	10	14	13	2	5
1946	$51,279	$64,490	$66,576	$59,008	0	FTF + FTT	9151		Materials Engineering	5	14	9	2	10
1947					0	FTF + FTT	9151		Materials Engineering	2	14	5	2	15
1948	$12,157	$22,401	$40,561	$29,325	0	FTF + FTT	9251		Engineering Technology	112	167	148	2	2
1949	$17,280	$34,083	$63,120	$42,032	0	FTF + FTT	9251		Engineering Technology	83	167	105	2	5
1950	$42,057	$57,359	$99,394	$70,005	0	FTF + FTT	9251		Engineering Technology	36	167	46	2	10
1951	$33,026	$60,582	$93,647	$71,998	0	FTF + FTT	9251		Engineering Technology	14	167	19	2	15
1952	$13,739	$26,541	$55,211	$35,577	0	FTF + FTT	9254		Construction Engineering Technology	251	368	324	2	2
1953	$16,987	$36,712	$67,134	$48,090	0	FTF + FTT	9254		Construction Engineering Technology	170	368	230	2	5
1954	$34,485	$63,296	$98,681	$75,834	0	FTF + FTT	9254		Construction Engineering Technology	38	368	61	2	10
1955	$39,270	$75,743	$101,795	$74,592	0	FTF + FTT	9254		Construction Engineering Technology	11	368	19	2	15
1956	$10,341	$19,559	$36,348	$27,402	0	FTF + FTT	9255		Electronic Engineering Technology	189	271	246	2	2
1957	$15,386	$29,356	$51,191	$37,102	0	FTF + FTT	9255		Electronic Engineering Technology	147	271	200	2	5
1958	$27,636	$48,347	$65,670	$51,846	0	FTF + FTT	9255		Electronic Engineering Technology	101	271	147	2	10
1959	$35,967	$58,061	$89,691	$59,888	0	FTF + FTT	9255		Electronic Engineering Technology	27	271	42	2	15
1960	$17,745	$38,952	$61,997	$41,190	0	FTF + FTT	9256		Manufacturing Engineering Technology	6	9	8	2	2
1961					0	FTF + FTT	9256		Manufacturing Engineering Technology	3	9	4	2	5
1962					0	FTF + FTT	9256		Manufacturing Engineering Technology		9		2	10
1963					0	FTF + FTT	9256		Manufacturing Engineering Technology		9		2	15
1964	$7,025	$19,949	$23,551	$23,627	0	FTF + FTT	9259		Computer Engineering Technology	19	32	27	2	2
1965	$17,775	$24,660	$37,959	$30,930	0	FTF + FTT	9259		Computer Engineering Technology	7	32	13	2	5
1966					0	FTF + FTT	9259		Computer Engineering Technology		32		2	10
1967					0	FTF + FTT	9259		Computer Engineering Technology		32		2	15
1968	$14,021	$21,370	$56,332	$38,822	0	FTF + FTT	9262		Environmental Engineering Technology	5	6	6	2	2
1969					0	FTF + FTT	9262		Environmental Engineering Technology	4	6	5	2	5
1970					0	FTF + FTT	9262		Environmental Engineering Technology		6		2	10
1971					0	FTF + FTT	9262		Environmental Engineering Technology		6		2	15
1972	$3,834	$6,671	$17,801	$10,307	0	FTF + FTT	10015		Performing Arts	16	28	20	2	2
1973	$5,603	$8,998	$11,402	$16,200	0	FTF + FTT	10015		Performing Arts	5	28	9	2	5
1974					0	FTF + FTT	10015		Performing Arts		28		2	10
1975					0	FTF + FTT	10015		Performing Arts		28		2	15
1976	$8,584	$18,277	$33,418	$23,254	0	FTF + FTT	10022		Art	2,275	3,369	3,056	2	2
1977	$13,483	$27,968	$43,580	$32,607	0	FTF + FTT	10022		Art	1,642	3,369	2,311	2	5
1978	$20,410	$38,002	$57,867	$43,422	0	FTF + FTT	10022		Art	770	3,369	1,236	2	10
1979	$21,851	$41,249	$67,029	$48,969	0	FTF + FTT	10022		Art	274	3,369	462	2	15
1980	$7,513	$22,765	$44,660	$24,990	0	FTF + FTT	10023		Design	19	45	38	2	2
1981	$4,135	$16,768	$41,010	$26,023	0	FTF + FTT	10023		Design	15	45	20	2	5
1982					0	FTF + FTT	10023		Design		45		2	10
1983					0	FTF + FTT	10023		Design		45		2	15
1984	$9,571	$25,230	$40,425	$26,141	0	FTF + FTT	10025		Industrial Design	38	55	52	2	2
1985	$18,847	$32,464	$50,858	$35,387	0	FTF + FTT	10025		Industrial Design	20	55	32	2	5
1986					0	FTF + FTT	10025		Industrial Design	1	55	1	2	10
1987					0	FTF + FTT	10025		Industrial Design		55		2	15
1988	$15,261	$23,181	$41,045	$29,760	0	FTF + FTT	10031		Art History	110	166	161	2	2
1989	$14,891	$31,210	$48,252	$38,019	0	FTF + FTT	10031		Art History	75	166	137	2	5
1990	$29,158	$38,841	$89,280	$52,036	0	FTF + FTT	10031		Art History	27	166	49	2	10
1991	$5,842	$40,450	$76,663	$46,442	0	FTF + FTT	10031		Art History	16	166	24	2	15
1992	$6,020	$13,947	$24,687	$17,199	0	FTF + FTT	10041		Music - Performance	368	587	530	2	2
1993	$5,179	$18,815	$32,790	$21,925	0	FTF + FTT	10041		Music - Performance	282	587	418	2	5
1994	$11,099	$23,425	$47,313	$30,939	0	FTF + FTT	10041		Music - Performance	108	587	191	2	10
1995	$1,866	$19,400	$40,567	$24,635	0	FTF + FTT	10041		Music - Performance	42	587	85	2	15
1996	$6,120	$13,635	$25,221	$17,827	0	FTF + FTT	10051		Music	959	1,449	1,322	2	2
1997	$11,468	$22,873	$38,211	$26,596	0	FTF + FTT	10051		Music	700	1,449	1,048	2	5
1998	$10,960	$32,203	$52,184	$36,118	0	FTF + FTT	10051		Music	367	1,449	587	2	10
1999	$16,380	$40,078	$66,794	$45,493	0	FTF + FTT	10051		Music	138	1,449	251	2	15
2000	$8,864	$18,164	$26,819	$20,043	0	FTF + FTT	10052		Music Education	99	134	125	2	2
2001	$14,976	$24,885	$35,606	$27,403	0	FTF + FTT	10052		Music Education	76	134	105	2	5
2002	$12,652	$31,892	$59,302	$36,872	0	FTF + FTT	10052		Music Education	45	134	65	2	10
2003	$27,787	$52,351	$68,337	$53,278	0	FTF + FTT	10052		Music Education	21	134	30	2	15
2004	$6,220	$14,031	$23,718	$17,483	0	FTF + FTT	10071		Theatre Arts	1,110	1,549	1,426	2	2
2005	$9,053	$20,418	$34,035	$25,114	0	FTF + FTT	10071		Theatre Arts	785	1,549	1,108	2	5
2006	$10,549	$27,784	$47,091	$36,853	0	FTF + FTT	10071		Theatre Arts	367	1,549	579	2	10
2007	$8,377	$31,803	$68,533	$50,655	0	FTF + FTT	10071		Theatre Arts	90	1,549	195	2	15
2008					0	FTF + FTT	10072		Theatre Arts - Performance	3	5	3	2	2
2009					0	FTF + FTT	10072		Theatre Arts - Performance	1	5	1	2	5
2010					0	FTF + FTT	10072		Theatre Arts - Performance	1	5	1	2	10
2011					0	FTF + FTT	10072		Theatre Arts - Performance		5		2	15
2012	$6,183	$11,500	$23,263	$15,687	0	FTF + FTT	10081		Dance	99	137	126	2	2
2013	$8,385	$20,989	$33,683	$21,523	0	FTF + FTT	10081		Dance	68	137	104	2	5
2014	$17,744	$34,525	$54,899	$35,022	0	FTF + FTT	10081		Dance	28	137	43	2	10
2015	$5,016	$40,063	$49,487	$34,921	0	FTF + FTT	10081		Dance	6	137	7	2	15
2016					0	FTF + FTT	10082		Dance - Performance		4		2	2
2017					0	FTF + FTT	10082		Dance - Performance		4		2	5
2018					0	FTF + FTT	10082		Dance - Performance		4		2	10
2019					0	FTF + FTT	10082		Dance - Performance		4		2	15
2020	$8,288	$17,113	$28,887	$20,895	0	FTF + FTT	10091		Graphic Design	523	738	702	2	2
2021	$13,810	$26,047	$41,561	$30,559	0	FTF + FTT	10091		Graphic Design	439	738	576	2	5
2022	$19,237	$36,085	$60,684	$43,284	0	FTF + FTT	10091		Graphic Design	172	738	258	2	10
2023	$18,430	$38,920	$65,004	$48,432	0	FTF + FTT	10091		Graphic Design	57	738	101	2	15
2024	$5,295	$13,279	$29,048	$18,559	0	FTF + FTT	10101		Cinema/Film	127	192	169	2	2
2025	$9,655	$25,047	$41,432	$28,474	0	FTF + FTT	10101		Cinema/Film	95	192	132	2	5
2026	$14,239	$36,167	$73,283	$47,080	0	FTF + FTT	10101		Cinema/Film	36	192	44	2	10
2027	$11,799	$41,086	$52,625	$40,503	0	FTF + FTT	10101		Cinema/Film	16	192	22	2	15
2028	$8,221	$10,644	$24,543	$17,008	0	FTF + FTT	11013		World Languages and Cultures/Translation	13	29	24	2	2
2029	$14,213	$32,002	$50,734	$31,176	0	FTF + FTT	11013		World Languages and Cultures/Translation	8	29	14	2	5
2030					0	FTF + FTT	11013		World Languages and Cultures/Translation		29		2	10
2031					0	FTF + FTT	11013		World Languages and Cultures/Translation		29		2	15
2032	$10,313	$20,332	$39,617	$26,701	0	FTF + FTT	11021		French	43	70	65	2	2
2033	$18,629	$43,203	$56,641	$44,972	0	FTF + FTT	11021		French	22	70	49	2	5
2034	$4,330	$30,426	$46,889	$40,354	0	FTF + FTT	11021		French	14	70	29	2	10
2035	$3,522	$26,393	$47,820	$25,087	0	FTF + FTT	11021		French	7	70	15	2	15
2036	$3,088	$21,898	$32,677	$19,156	0	FTF + FTT	11031		German	13	17	15	2	2
2037	$5,467	$14,384	$37,021	$22,417	0	FTF + FTT	11031		German	6	17	15	2	5
2038					0	FTF + FTT	11031		German	4	17	10	2	10
2039					0	FTF + FTT	11031		German	2	17	5	2	15
2040	$11,575	$22,670	$35,103	$25,583	0	FTF + FTT	11051		Spanish	390	541	486	2	2
2041	$16,504	$31,035	$45,037	$33,685	0	FTF + FTT	11051		Spanish	294	541	396	2	5
2042	$21,613	$41,131	$61,152	$43,604	0	FTF + FTT	11051		Spanish	138	541	206	2	10
2043	$27,151	$38,133	$54,009	$45,037	0	FTF + FTT	11051		Spanish	52	541	90	2	15
2044	$5,603	$25,189	$39,142	$23,804	0	FTF + FTT	11071		Chinese	6	12	11	2	2
2045					0	FTF + FTT	11071		Chinese	4	12	6	2	5
2046					0	FTF + FTT	11071		Chinese	2	12	2	2	10
2047					0	FTF + FTT	11071		Chinese		12		2	15
2048	$6,551	$15,063	$24,375	$17,867	0	FTF + FTT	11081		Japanese	42	77	63	2	2
2049	$9,864	$17,957	$35,192	$22,540	0	FTF + FTT	11081		Japanese	26	77	45	2	5
2050	$11,993	$37,422	$50,329	$36,240	0	FTF + FTT	11081		Japanese	10	77	19	2	10
2051					0	FTF + FTT	11081		Japanese	2	77	6	2	15
2052	$7,884	$17,896	$32,153	$23,894	0	FTF + FTT	12011		Health Science	1,504	2,101	1,960	2	2
2053	$16,799	$30,439	$49,009	$36,339	0	FTF + FTT	12011		Health Science	1,177	2,101	1,573	2	5
2054	$22,601	$43,188	$66,472	$49,521	0	FTF + FTT	12011		Health Science	616	2,101	865	2	10
2055	$29,704	$51,957	$81,842	$60,411	0	FTF + FTT	12011		Health Science	331	2,101	500	2	15
2056	$9,428	$20,703	$36,530	$27,069	0	FTF + FTT	12021		Health Care Management/Administration	198	340	258	2	2
2057	$17,958	$31,148	$43,776	$36,862	0	FTF + FTT	12021		Health Care Management/Administration	75	340	107	2	5
2058	$15,666	$42,204	$62,550	$47,610	0	FTF + FTT	12021		Health Care Management/Administration	12	340	20	2	10
2059	$3,578	$37,018	$78,253	$42,631	0	FTF + FTT	12021		Health Care Management/Administration	7	340	10	2	15
2060	$10,425	$23,836	$35,712	$25,249	0	FTF + FTT	12081		Occupational Therapy	36	41	41	2	2
2061	$15,749	$35,889	$45,670	$33,905	0	FTF + FTT	12081		Occupational Therapy	28	41	40	2	5
2062	$20,482	$42,763	$52,552	$41,460	0	FTF + FTT	12081		Occupational Therapy	15	41	35	2	10
2063	$38,846	$63,785	$86,037	$72,220	0	FTF + FTT	12081		Occupational Therapy	8	41	18	2	15
2064	$6,507	$12,262	$17,863	$12,960	0	FTF + FTT	12140		Public Health	116	150	148	2	2
2065					0	FTF + FTT	12140		Public Health		150		2	5
2066					0	FTF + FTT	12140		Public Health		150		2	10
2067					0	FTF + FTT	12140		Public Health		150		2	15
2068	$6,626	$11,085	$22,537	$13,362	0	FTF + FTT	12141		Health Education	42	267	53	2	2
2069					0	FTF + FTT	12141		Health Education		267		2	5
2070					0	FTF + FTT	12141		Health Education		267		2	10
2071					0	FTF + FTT	12141		Health Education		267		2	15
2072	$12,011	$26,656	$42,905	$30,709	0	FTF + FTT	12142		Environmental and Occupational Health	123	177	160	2	2
2073	$13,577	$35,175	$54,947	$39,470	0	FTF + FTT	12142		Environmental and Occupational Health	85	177	114	2	5
2074	$41,719	$66,706	$92,093	$70,513	0	FTF + FTT	12142		Environmental and Occupational Health	37	177	61	2	10
2075	$24,118	$51,205	$92,687	$59,893	0	FTF + FTT	12142		Environmental and Occupational Health	21	177	36	2	15
2076	$11,587	$22,345	$32,856	$25,747	0	FTF + FTT	12201		Communicative Disorders	289	504	394	2	2
2077	$17,594	$30,112	$40,024	$31,312	0	FTF + FTT	12201		Communicative Disorders	167	504	242	2	5
2078	$22,499	$36,447	$49,907	$37,475	0	FTF + FTT	12201		Communicative Disorders	59	504	103	2	10
2079	$14,253	$32,843	$53,245	$40,662	0	FTF + FTT	12201		Communicative Disorders	25	504	51	2	15
2080	$13,244	$18,700	$29,356	$25,009	0	FTF + FTT	12204		Speech Language Pathology	29	41	40	2	2
2081	$8,933	$16,818	$34,800	$23,564	0	FTF + FTT	12204		Speech Language Pathology	16	41	23	2	5
2082					0	FTF + FTT	12204		Speech Language Pathology		41		2	10
2083					0	FTF + FTT	12204		Speech Language Pathology		41		2	15
2084	$3,928	$14,232	$30,068	$18,255	0	FTF + FTT	12221		Rehabilitation Counseling	41	107	57	2	2
2085	$3,864	$18,268	$40,818	$22,455	0	FTF + FTT	12221		Rehabilitation Counseling	16	107	28	2	5
2086	$6,786	$25,841	$56,993	$33,938	0	FTF + FTT	12221		Rehabilitation Counseling	7	107	10	2	10
2087					0	FTF + FTT	12221		Rehabilitation Counseling	2	107	4	2	15
2088	$9,416	$19,551	$32,385	$23,446	0	FTF + FTT	12232		Medical Technology	182	288	257	2	2
2089	$21,082	$33,329	$51,726	$37,985	0	FTF + FTT	12232		Medical Technology	117	288	162	2	5
2090	$24,347	$42,925	$71,271	$48,573	0	FTF + FTT	12232		Medical Technology	65	288	92	2	10
2091	$23,592	$53,133	$74,817	$51,638	0	FTF + FTT	12232		Medical Technology	30	288	45	2	15
2092	$7,559	$19,156	$32,166	$25,968	0	FTF + FTT	12253		Radiologic Science & Technology	235	338	306	2	2
2093	$19,955	$40,549	$69,709	$48,080	0	FTF + FTT	12253		Radiologic Science & Technology	146	338	187	2	5
2094	$37,197	$76,532	$99,599	$73,221	0	FTF + FTT	12253		Radiologic Science & Technology	63	338	75	2	10
2095	$30,053	$67,367	$91,065	$65,574	0	FTF + FTT	12253		Radiologic Science & Technology	33	338	41	2	15
2096	$9,397	$18,910	$33,433	$24,078	0	FTF + FTT	13011		Family and Consumer Sciences	752	1,117	1,008	2	2
2097	$14,296	$28,141	$44,634	$32,902	0	FTF + FTT	13011		Family and Consumer Sciences	505	1,117	728	2	5
2098	$24,674	$44,641	$71,392	$51,675	0	FTF + FTT	13011		Family and Consumer Sciences	147	1,117	250	2	10
2099	$18,345	$41,172	$75,535	$48,312	0	FTF + FTT	13011		Family and Consumer Sciences	44	1,117	67	2	15
2100	$7,802	$16,998	$28,520	$20,864	0	FTF + FTT	13031		Apparel Merchandising and Management	126	173	152	2	2
2101	$13,198	$26,865	$39,192	$28,254	0	FTF + FTT	13031		Apparel Merchandising and Management	74	173	105	2	5
2102	$11,374	$35,861	$55,206	$41,912	0	FTF + FTT	13031		Apparel Merchandising and Management	31	173	43	2	10
2103	$5,815	$26,225	$42,323	$26,192	0	FTF + FTT	13031		Apparel Merchandising and Management	6	173	11	2	15
2104	$9,054	$17,642	$31,947	$21,833	0	FTF + FTT	13061		Dietetics/Nutritional Science	280	493	379	2	2
2105	$11,942	$27,408	$44,168	$31,813	0	FTF + FTT	13061		Dietetics/Nutritional Science	164	493	232	2	5
2106	$18,641	$39,611	$63,219	$43,963	0	FTF + FTT	13061		Dietetics/Nutritional Science	51	493	79	2	10
2107	$22,248	$59,825	$78,779	$51,815	0	FTF + FTT	13061		Dietetics/Nutritional Science	15	493	27	2	15
2108	$9,793	$20,347	$35,399	$25,587	0	FTF + FTT	15011		English	1,560	2,269	2,044	2	2
2109	$14,007	$27,472	$44,108	$32,478	0	FTF + FTT	15011		English	1,167	2,269	1,617	2	5
2110	$17,699	$37,251	$56,342	$42,336	0	FTF + FTT	15011		English	533	2,269	883	2	10
2111	$24,540	$45,320	$67,323	$52,528	0	FTF + FTT	15011		English	202	2,269	375	2	15
2112	$11,431	$21,645	$37,477	$27,046	0	FTF + FTT	15021		English Literature	107	163	152	2	2
