	average_annual_earnings_10_years_after_exit	average_annual_earnings_5_years_after_exit	campus	entry_status	hegis_at_exit	industry	location	major	median_annual_earnings_10_years_after_exit	median_annual_earnings_5_years_after_exit	naics	number_of_students_found_10_years_after_exit	number_of_students_found_5_years_after_exit	student_path
6837	86827.0	65247.0	70	FTF + FTT	5091	Wholesale Trade	Northridge	Marketing	79192.0	56057.0	5	56	155	1
6838	65368.0	53648.0	70	FTF + FTT	5091	Retail Trade	Northridge	Marketing	57864.0	53936.0	6	69	165	1
6839	67362.0	57292.0	70	FTF + FTT	5091	Transportation & Warehousing	Northridge	Marketing	69324.0	50966.0	7	10	21	1
6840	87039.0	63771.0	70	FTF + FTT	5091	Information	Northridge	Marketing	80417.0	57724.0	8	72	177	1
6841	81958.0	59373.0	70	FTF + FTT	5091	Finance & Insurance	Northridge	Marketing	77109.0	56388.0	9	108	253	1
6842	72585.0	53760.0	70	FTF + FTT	5091	Real Estate & Rental & Leasing	Northridge	Marketing	60819.0	53046.0	10	39	85	1
6843	81782.0	58716.0	70	FTF + FTT	5091	Professional, Scientific, & Technical Skills	Northridge	Marketing	76431.0	55712.0	11	94	265	1
6844			70	FTF + FTT	5091	Management of Companies & Enterprises	Northridge	Marketing			12			1
6845	66283.0	48310.0	70	FTF + FTT	5091	Admin & Support & Waste Mgmt & Remediation	Northridge	Marketing	50204.0	46714.0	13	36	112	1
6846	42929.0	47955.0	70	FTF + FTT	5091	Educational Services	Northridge	Marketing	43473.0	45249.0	14	30	54	1
6847	42036.0	36308.0	70	FTF + FTT	5091	Health Care & Social Assistance	Northridge	Marketing	32136.0	31903.0	15	27	74	1
6848	46375.0	45887.0	70	FTF + FTT	5091	Arts, Entertainment, & Recreation	Northridge	Marketing	42511.0	45812.0	16	10	34	1
6849	62238.0	34191.0	70	FTF + FTT	5091	Accommodation & Food Services	Northridge	Marketing	45555.0	31948.0	17	18	69	1
6850	60616.0	47277.0	70	FTF + FTT	5091	Other Services	Northridge	Marketing	59293.0	46011.0	18	15	30	1
6851			70	FTF + FTT	5091	Non-Classified	Northridge	Marketing			22			1
6852	81354.0	61458.0	70	FTF + FTT	5091	Government	Northridge	Marketing	74807.0	53448.0	19	17	38	1
6853			70	FTF + FTT	5091	No Wages	Northridge	Marketing			20	2,518	1,451	1
6854	28562.0	18142.0	70	FTF + FTT	5091	Wages - No NAICS Code	Northridge	Marketing	8761.0	8322.0	21	28	92	1
6855			70	FTF + FTT	5111	Agriculture, Forestry, Fishing, & Hunting	Northridge	Real Estate			1			1
6856			70	FTF + FTT	5111	Mining	Northridge	Real Estate			23			1
6857			70	FTF + FTT	5111	Utilities	Northridge	Real Estate			2			1
6858		44096.0	70	FTF + FTT	5111	Construction	Northridge	Real Estate		43024.0	3		8	1
6859		69900.0	70	FTF + FTT	5111	Manufacturing	Northridge	Real Estate		67431.0	4		8	1
6860		57204.0	70	FTF + FTT	5111	Wholesale Trade	Northridge	Real Estate		69578.0	5		7	1
6861	111081.0	61542.0	70	FTF + FTT	5111	Retail Trade	Northridge	Real Estate	70048.0	51933.0	6	6	17	1
6862			70	FTF + FTT	5111	Transportation & Warehousing	Northridge	Real Estate			7			1
6863	73537.0	49329.0	70	FTF + FTT	5111	Information	Northridge	Real Estate	58052.0	46517.0	8	6	12	1
6864	67217.0	63993.0	70	FTF + FTT	5111	Finance & Insurance	Northridge	Real Estate	68110.0	53153.0	9	15	55	1
6865	66415.0	54363.0	70	FTF + FTT	5111	Real Estate & Rental & Leasing	Northridge	Real Estate	67383.0	43529.0	10	11	24	1
6866	75209.0	47483.0	70	FTF + FTT	5111	Professional, Scientific, & Technical Skills	Northridge	Real Estate	66790.0	35373.0	11	5	19	1
6867		30901.0	70	FTF + FTT	5111	Admin & Support & Waste Mgmt & Remediation	Northridge	Real Estate		31495.0	13		13	1
6868		38158.0	70	FTF + FTT	5111	Educational Services	Northridge	Real Estate		42570.0	14		7	1
6869		35486.0	70	FTF + FTT	5111	Health Care & Social Assistance	Northridge	Real Estate		32205.0	15		8	1
6870			70	FTF + FTT	5111	Arts, Entertainment, & Recreation	Northridge	Real Estate			16			1
6871		29763.0	70	FTF + FTT	5111	Accommodation & Food Services	Northridge	Real Estate		34352.0	17		11	1
6872		53679.0	70	FTF + FTT	5111	Other Services	Northridge	Real Estate		50445.0	18		7	1
6873		64268.0	70	FTF + FTT	5111	Government	Northridge	Real Estate		59423.0	19		9	1
6874			70	FTF + FTT	5111	No Wages	Northridge	Real Estate			20	369	217	1
6875		21469.0	70	FTF + FTT	5111	Wages - No NAICS Code	Northridge	Real Estate		12502.0	21		15	1
6876			70	FTF + FTT	5131	Agriculture, Forestry, Fishing, & Hunting	Northridge	International Business			1			1
6877			70	FTF + FTT	5131	Construction	Northridge	International Business			3			1
6878	63485.0	56654.0	70	FTF + FTT	5131	Manufacturing	Northridge	International Business	61392.0	57501.0	4	8	10	1
6879		63309.0	70	FTF + FTT	5131	Wholesale Trade	Northridge	International Business		61659.0	5		8	1
6880	63135.0	41799.0	70	FTF + FTT	5131	Retail Trade	Northridge	International Business	74651.0	43534.0	6	8	7	1
6881			70	FTF + FTT	5131	Transportation & Warehousing	Northridge	International Business			7			1
6882	80750.0	60383.0	70	FTF + FTT	5131	Information	Northridge	International Business	75912.0	61263.0	8	9	8	1
6883	70232.0	64465.0	70	FTF + FTT	5131	Finance & Insurance	Northridge	International Business	60214.0	60619.0	9	12	31	1
6884	73037.0		70	FTF + FTT	5131	Real Estate & Rental & Leasing	Northridge	International Business	66032.0		10	5		1
6885	77215.0	55162.0	70	FTF + FTT	5131	Professional, Scientific, & Technical Skills	Northridge	International Business	64726.0	54513.0	11	5	18	1
6886			70	FTF + FTT	5131	Management of Companies & Enterprises	Northridge	International Business			12			1
6887	36414.0	41208.0	70	FTF + FTT	5131	Admin & Support & Waste Mgmt & Remediation	Northridge	International Business	39256.0	46022.0	13	6	10	1
6888			70	FTF + FTT	5131	Educational Services	Northridge	International Business			14			1
6889	40644.0		70	FTF + FTT	5131	Health Care & Social Assistance	Northridge	International Business	37848.0		15	7		1
6890			70	FTF + FTT	5131	Arts, Entertainment, & Recreation	Northridge	International Business			16			1
6891			70	FTF + FTT	5131	Accommodation & Food Services	Northridge	International Business			17			1
6892			70	FTF + FTT	5131	Other Services	Northridge	International Business			18			1
6893			70	FTF + FTT	5131	Non-Classified	Northridge	International Business			22			1
6894	66922.0	50122.0	70	FTF + FTT	5131	Government	Northridge	International Business	64077.0	49211.0	19	8	9	1
6895			70	FTF + FTT	5131	No Wages	Northridge	International Business			20	116	71	1
6896	2763.0	4510.0	70	FTF + FTT	5131	Wages - No NAICS Code	Northridge	International Business	2164.0	4785.0	21	5	5	1
6897			70	FTF + FTT	5151	Construction	Northridge	Human Resources/Personnel Management			3			1
6898		55086.0	70	FTF + FTT	5151	Manufacturing	Northridge	Human Resources/Personnel Management		43189.0	4		7	1
6899			70	FTF + FTT	5151	Wholesale Trade	Northridge	Human Resources/Personnel Management			5			1
6900	71561.0	67743.0	70	FTF + FTT	5151	Retail Trade	Northridge	Human Resources/Personnel Management	61286.0	75519.0	6	6	11	1
6901			70	FTF + FTT	5151	Transportation & Warehousing	Northridge	Human Resources/Personnel Management			7			1
6902		57695.0	70	FTF + FTT	5151	Information	Northridge	Human Resources/Personnel Management		57675.0	8		5	1
6903	74358.0	52344.0	70	FTF + FTT	5151	Finance & Insurance	Northridge	Human Resources/Personnel Management	72172.0	54187.0	9	9	32	1
6904		51056.0	70	FTF + FTT	5151	Real Estate & Rental & Leasing	Northridge	Human Resources/Personnel Management		45207.0	10		7	1
6905	59060.0	62435.0	70	FTF + FTT	5151	Professional, Scientific, & Technical Skills	Northridge	Human Resources/Personnel Management	55829.0	66754.0	11	6	8	1
6906			70	FTF + FTT	5151	Management of Companies & Enterprises	Northridge	Human Resources/Personnel Management			12			1
6907		45500.0	70	FTF + FTT	5151	Admin & Support & Waste Mgmt & Remediation	Northridge	Human Resources/Personnel Management		45491.0	13		14	1
6908	51974.0	37520.0	70	FTF + FTT	5151	Educational Services	Northridge	Human Resources/Personnel Management	54942.0	35461.0	14	5	6	1
6909	64701.0	44015.0	70	FTF + FTT	5151	Health Care & Social Assistance	Northridge	Human Resources/Personnel Management	48806.0	40368.0	15	7	18	1
6910			70	FTF + FTT	5151	Arts, Entertainment, & Recreation	Northridge	Human Resources/Personnel Management			16			1
6911		49863.0	70	FTF + FTT	5151	Accommodation & Food Services	Northridge	Human Resources/Personnel Management		44973.0	17		6	1
6912			70	FTF + FTT	5151	Other Services	Northridge	Human Resources/Personnel Management			18			1
6913	66367.0	62076.0	70	FTF + FTT	5151	Government	Northridge	Human Resources/Personnel Management	59101.0	59690.0	19	6	7	1
6914			70	FTF + FTT	5151	No Wages	Northridge	Human Resources/Personnel Management			20	106	31	1
6915		22187.0	70	FTF + FTT	5151	Wages - No NAICS Code	Northridge	Human Resources/Personnel Management		13718.0	21		9	1
6916			70	FTF + FTT	5995	Agriculture, Forestry, Fishing, & Hunting	Northridge	Business Law			1			1
6917			70	FTF + FTT	5995	Utilities	Northridge	Business Law			2			1
6918			70	FTF + FTT	5995	Construction	Northridge	Business Law			3			1
6919		52349.0	70	FTF + FTT	5995	Manufacturing	Northridge	Business Law		50728.0	4		8	1
6920	73973.0		70	FTF + FTT	5995	Wholesale Trade	Northridge	Business Law	72373.0		5	5		1
6921		25948.0	70	FTF + FTT	5995	Retail Trade	Northridge	Business Law		18295.0	6		10	1
6922			70	FTF + FTT	5995	Transportation & Warehousing	Northridge	Business Law			7			1
6923		53027.0	70	FTF + FTT	5995	Information	Northridge	Business Law		58829.0	8		5	1
6924	58886.0	66307.0	70	FTF + FTT	5995	Finance & Insurance	Northridge	Business Law	51941.0	54746.0	9	13	18	1
6925			70	FTF + FTT	5995	Real Estate & Rental & Leasing	Northridge	Business Law			10			1
6926	73038.0	62093.0	70	FTF + FTT	5995	Professional, Scientific, & Technical Skills	Northridge	Business Law	49711.0	50791.0	11	27	22	1
6927			70	FTF + FTT	5995	Management of Companies & Enterprises	Northridge	Business Law			12			1
6928	58901.0	55928.0	70	FTF + FTT	5995	Admin & Support & Waste Mgmt & Remediation	Northridge	Business Law	50962.0	51312.0	13	10	6	1
6929	58598.0		70	FTF + FTT	5995	Educational Services	Northridge	Business Law	47486.0		14	5		1
6930		29165.0	70	FTF + FTT	5995	Health Care & Social Assistance	Northridge	Business Law		24401.0	15		6	1
6931			70	FTF + FTT	5995	Arts, Entertainment, & Recreation	Northridge	Business Law			16			1
6932			70	FTF + FTT	5995	Accommodation & Food Services	Northridge	Business Law			17			1
6933			70	FTF + FTT	5995	Other Services	Northridge	Business Law			18			1
6934			70	FTF + FTT	5995	Non-Classified	Northridge	Business Law			22			1
6935			70	FTF + FTT	5995	Government	Northridge	Business Law			19			1
6936			70	FTF + FTT	5995	No Wages	Northridge	Business Law			20	45	31	1
6937	19409.0	20284.0	70	FTF + FTT	5995	Wages - No NAICS Code	Northridge	Business Law	3756.0	12357.0	21	6	10	1
6938		24777.0	70	FTF + FTT	6022	Agriculture, Forestry, Fishing, & Hunting	Northridge	Journalism		28629.0	1		5	1
6939			70	FTF + FTT	6022	Utilities	Northridge	Journalism			2			1
6940		73351.0	70	FTF + FTT	6022	Construction	Northridge	Journalism		67657.0	3		7	1
6941	70486.0	49967.0	70	FTF + FTT	6022	Manufacturing	Northridge	Journalism	58600.0	50116.0	4	16	32	1
6942	60985.0	48625.0	70	FTF + FTT	6022	Wholesale Trade	Northridge	Journalism	59398.0	44263.0	5	22	35	1
6943	46546.0	36570.0	70	FTF + FTT	6022	Retail Trade	Northridge	Journalism	35960.0	33186.0	6	17	79	1
6944	70420.0	37916.0	70	FTF + FTT	6022	Transportation & Warehousing	Northridge	Journalism	73860.0	36706.0	7	7	15	1
6945	67135.0	50729.0	70	FTF + FTT	6022	Information	Northridge	Journalism	56814.0	48804.0	8	107	245	1
6946	63927.0	51109.0	70	FTF + FTT	6022	Finance & Insurance	Northridge	Journalism	63902.0	47179.0	9	38	78	1
6947	72791.0	49483.0	70	FTF + FTT	6022	Real Estate & Rental & Leasing	Northridge	Journalism	52603.0	48443.0	10	7	24	1
6948	74042.0	50297.0	70	FTF + FTT	6022	Professional, Scientific, & Technical Skills	Northridge	Journalism	69512.0	49795.0	11	68	153	1
6949		51025.0	70	FTF + FTT	6022	Management of Companies & Enterprises	Northridge	Journalism		44755.0	12		5	1
6950	50340.0	35114.0	70	FTF + FTT	6022	Admin & Support & Waste Mgmt & Remediation	Northridge	Journalism	45225.0	32763.0	13	27	85	1
6951	53143.0	36087.0	70	FTF + FTT	6022	Educational Services	Northridge	Journalism	52414.0	37835.0	14	31	71	1
6952	44237.0	39613.0	70	FTF + FTT	6022	Health Care & Social Assistance	Northridge	Journalism	39477.0	39203.0	15	23	57	1
6953	39451.0	43493.0	70	FTF + FTT	6022	Arts, Entertainment, & Recreation	Northridge	Journalism	30219.0	40490.0	16	14	36	1
6954	40919.0	30603.0	70	FTF + FTT	6022	Accommodation & Food Services	Northridge	Journalism	42170.0	23406.0	17	12	62	1
6955	51183.0	35814.0	70	FTF + FTT	6022	Other Services	Northridge	Journalism	48221.0	37960.0	18	15	43	1
6956			70	FTF + FTT	6022	Non-Classified	Northridge	Journalism			22			1
6957	67088.0	44927.0	70	FTF + FTT	6022	Government	Northridge	Journalism	62870.0	42826.0	19	17	19	1
6958			70	FTF + FTT	6022	No Wages	Northridge	Journalism			20	1,834	1,175	1
6959	20509.0	15584.0	70	FTF + FTT	6022	Wages - No NAICS Code	Northridge	Journalism	7903.0	7655.0	21	24	59	1
6960		26878.0	70	FTF + FTT	6031	Agriculture, Forestry, Fishing, & Hunting	Northridge	Radio/Television/Broadcast		25757.0	1		5	1
6961			70	FTF + FTT	6031	Mining	Northridge	Radio/Television/Broadcast			23			1
6962			70	FTF + FTT	6031	Utilities	Northridge	Radio/Television/Broadcast			2			1
6963	31860.0	37578.0	70	FTF + FTT	6031	Construction	Northridge	Radio/Television/Broadcast	14778.0	36119.0	3	5	15	1
6964	72474.0	50232.0	70	FTF + FTT	6031	Manufacturing	Northridge	Radio/Television/Broadcast	61560.0	44602.0	4	26	61	1
6965	71758.0	48977.0	70	FTF + FTT	6031	Wholesale Trade	Northridge	Radio/Television/Broadcast	62468.0	44958.0	5	35	63	1
6966	42097.0	34085.0	70	FTF + FTT	6031	Retail Trade	Northridge	Radio/Television/Broadcast	40656.0	30140.0	6	44	125	1
6967	61105.0	32496.0	70	FTF + FTT	6031	Transportation & Warehousing	Northridge	Radio/Television/Broadcast	53071.0	28826.0	7	7	24	1
6968	74159.0	53411.0	70	FTF + FTT	6031	Information	Northridge	Radio/Television/Broadcast	65458.0	50435.0	8	292	779	1
6969	64499.0	44680.0	70	FTF + FTT	6031	Finance & Insurance	Northridge	Radio/Television/Broadcast	52619.0	43315.0	9	40	80	1
6970	61417.0	44408.0	70	FTF + FTT	6031	Real Estate & Rental & Leasing	Northridge	Radio/Television/Broadcast	53879.0	46562.0	10	18	41	1
6971	59798.0	46204.0	70	FTF + FTT	6031	Professional, Scientific, & Technical Skills	Northridge	Radio/Television/Broadcast	57822.0	43214.0	11	90	278	1
6972			70	FTF + FTT	6031	Management of Companies & Enterprises	Northridge	Radio/Television/Broadcast			12			1
6973	45626.0	33235.0	70	FTF + FTT	6031	Admin & Support & Waste Mgmt & Remediation	Northridge	Radio/Television/Broadcast	38952.0	30332.0	13	36	116	1
6974	47334.0	33453.0	70	FTF + FTT	6031	Educational Services	Northridge	Radio/Television/Broadcast	45289.0	29854.0	14	43	91	1
6975	48439.0	34006.0	70	FTF + FTT	6031	Health Care & Social Assistance	Northridge	Radio/Television/Broadcast	41533.0	32456.0	15	28	67	1
6976	52517.0	34763.0	70	FTF + FTT	6031	Arts, Entertainment, & Recreation	Northridge	Radio/Television/Broadcast	48805.0	31788.0	16	36	90	1
6977	31412.0	30614.0	70	FTF + FTT	6031	Accommodation & Food Services	Northridge	Radio/Television/Broadcast	27032.0	28681.0	17	30	103	1
6978	31737.0	38404.0	70	FTF + FTT	6031	Other Services	Northridge	Radio/Television/Broadcast	28896.0	38853.0	18	12	37	1
6979			70	FTF + FTT	6031	Non-Classified	Northridge	Radio/Television/Broadcast			22			1
6980	62402.0	53757.0	70	FTF + FTT	6031	Government	Northridge	Radio/Television/Broadcast	57333.0	50594.0	19	25	38	1
6981			70	FTF + FTT	6031	No Wages	Northridge	Radio/Television/Broadcast			20	3,341	2,042	1
6982	24226.0	9621.0	70	FTF + FTT	6031	Wages - No NAICS Code	Northridge	Radio/Television/Broadcast	5798.0	4415.0	21	40	94	1
6983			70	FTF + FTT	7012	Agriculture, Forestry, Fishing, & Hunting	Northridge	Computer Science and Information Technology			1			1
6984			70	FTF + FTT	7012	Mining	Northridge	Computer Science and Information Technology			23			1
6985			70	FTF + FTT	7012	Utilities	Northridge	Computer Science and Information Technology			2			1
6986			70	FTF + FTT	7012	Construction	Northridge	Computer Science and Information Technology			3			1
6987	108912.0	88771.0	70	FTF + FTT	7012	Manufacturing	Northridge	Computer Science and Information Technology	107379.0	88413.0	4	61	87	1
6988	264393.0	76109.0	70	FTF + FTT	7012	Wholesale Trade	Northridge	Computer Science and Information Technology	66739.0	66464.0	5	16	17	1
6989	84904.0	62747.0	70	FTF + FTT	7012	Retail Trade	Northridge	Computer Science and Information Technology	93046.0	60724.0	6	20	32	1
6990		50334.0	70	FTF + FTT	7012	Transportation & Warehousing	Northridge	Computer Science and Information Technology		56484.0	7		8	1
6991	129218.0	92333.0	70	FTF + FTT	7012	Information	Northridge	Computer Science and Information Technology	107945.0	83955.0	8	58	94	1
6992	100026.0	81409.0	70	FTF + FTT	7012	Finance & Insurance	Northridge	Computer Science and Information Technology	100953.0	81738.0	9	37	49	1
6993			70	FTF + FTT	7012	Real Estate & Rental & Leasing	Northridge	Computer Science and Information Technology			10			1
6994	98689.0	78295.0	70	FTF + FTT	7012	Professional, Scientific, & Technical Skills	Northridge	Computer Science and Information Technology	96988.0	79881.0	11	73	129	1
6995		85374.0	70	FTF + FTT	7012	Management of Companies & Enterprises	Northridge	Computer Science and Information Technology		86341.0	12		6	1
6996	72066.0	79019.0	70	FTF + FTT	7012	Admin & Support & Waste Mgmt & Remediation	Northridge	Computer Science and Information Technology	73922.0	77471.0	13	17	35	1
6997	66520.0	68251.0	70	FTF + FTT	7012	Educational Services	Northridge	Computer Science and Information Technology	69138.0	60732.0	14	14	25	1
6998	59340.0	47647.0	70	FTF + FTT	7012	Health Care & Social Assistance	Northridge	Computer Science and Information Technology	51307.0	30004.0	15	11	9	1
6999			70	FTF + FTT	7012	Arts, Entertainment, & Recreation	Northridge	Computer Science and Information Technology			16			1
7000		64518.0	70	FTF + FTT	7012	Accommodation & Food Services	Northridge	Computer Science and Information Technology		65225.0	17		5	1
7001	60729.0	50534.0	70	FTF + FTT	7012	Other Services	Northridge	Computer Science and Information Technology	49079.0	51277.0	18	6	7	1
7002	105070.0	73754.0	70	FTF + FTT	7012	Government	Northridge	Computer Science and Information Technology	97992.0	81222.0	19	13	9	1
7003			70	FTF + FTT	7012	No Wages	Northridge	Computer Science and Information Technology			20	617	433	1
7004	36994.0	26153.0	70	FTF + FTT	7012	Wages - No NAICS Code	Northridge	Computer Science and Information Technology	26800.0	15185.0	21	11	16	1
7005			70	FTF + FTT	7021	Utilities	Northridge	Information Systems			2			1
7006	90495.0	73753.0	70	FTF + FTT	7021	Construction	Northridge	Information Systems	92400.0	73389.0	3	8	14	1
7007	91850.0	88347.0	70	FTF + FTT	7021	Manufacturing	Northridge	Information Systems	75720.0	80386.0	4	26	49	1
7008	100647.0	67932.0	70	FTF + FTT	7021	Wholesale Trade	Northridge	Information Systems	84512.0	62380.0	5	25	30	1
7009	79192.0	58358.0	70	FTF + FTT	7021	Retail Trade	Northridge	Information Systems	75864.0	55225.0	6	22	30	1
7010	88282.0	63412.0	70	FTF + FTT	7021	Transportation & Warehousing	Northridge	Information Systems	87667.0	61100.0	7	9	11	1
7011	106318.0	80975.0	70	FTF + FTT	7021	Information	Northridge	Information Systems	96536.0	75033.0	8	57	82	1
7012	100623.0	74533.0	70	FTF + FTT	7021	Finance & Insurance	Northridge	Information Systems	92902.0	71195.0	9	93	143	1
7013	91906.0	61658.0	70	FTF + FTT	7021	Real Estate & Rental & Leasing	Northridge	Information Systems	65402.0	60949.0	10	5	21	1
7014	82695.0	71823.0	70	FTF + FTT	7021	Professional, Scientific, & Technical Skills	Northridge	Information Systems	77684.0	65608.0	11	55	105	1
7015	88522.0		70	FTF + FTT	7021	Management of Companies & Enterprises	Northridge	Information Systems	78226.0		12	8		1
7016	66656.0	56796.0	70	FTF + FTT	7021	Admin & Support & Waste Mgmt & Remediation	Northridge	Information Systems	67188.0	52830.0	13	21	27	1
7017	65625.0	61379.0	70	FTF + FTT	7021	Educational Services	Northridge	Information Systems	62717.0	59058.0	14	33	43	1
7018	87587.0	62892.0	70	FTF + FTT	7021	Health Care & Social Assistance	Northridge	Information Systems	79748.0	63036.0	15	34	44	1
7019		67325.0	70	FTF + FTT	7021	Arts, Entertainment, & Recreation	Northridge	Information Systems		58531.0	16		8	1
7020		31498.0	70	FTF + FTT	7021	Accommodation & Food Services	Northridge	Information Systems		30812.0	17		8	1
7021	54004.0	47881.0	70	FTF + FTT	7021	Other Services	Northridge	Information Systems	56644.0	45467.0	18	11	12	1
7022			70	FTF + FTT	7021	Non-Classified	Northridge	Information Systems			22			1
7023	89215.0	76343.0	70	FTF + FTT	7021	Government	Northridge	Information Systems	91009.0	74670.0	19	40	41	1
7024			70	FTF + FTT	7021	No Wages	Northridge	Information Systems			20	610	370	1
