	_25th_percentile_earnings	_50th_percentile_earnings	_75th_percentile_earnings	average_earnings	campus	entry_status	hegis_at_exit	location	major	number_of_students_found	potential_number_of_students	potential_number_of_students_for_each_year_out_of_school	student_path	year
1610	$12,953	$29,597	$47,474	$34,359	70	FTF + FTT	6022	Northridge	Journalism	381	775	517	2	6
1611	$15,374	$32,710	$52,934	$38,347	70	FTF + FTT	6022	Northridge	Journalism	323	775	470	2	7
1612	$15,353	$34,233	$55,197	$39,517	70	FTF + FTT	6022	Northridge	Journalism	288	775	410	2	8
1613	$17,538	$36,273	$59,956	$42,839	70	FTF + FTT	6022	Northridge	Journalism	239	775	360	2	9
1614	$19,854	$41,638	$66,021	$47,697	70	FTF + FTT	6022	Northridge	Journalism	185	775	285	2	10
1615	$24,021	$44,656	$70,423	$53,272	70	FTF + FTT	6022	Northridge	Journalism	157	775	248	2	11
1616	$24,660	$45,042	$73,617	$55,708	70	FTF + FTT	6022	Northridge	Journalism	122	775	202	2	12
1617	$23,383	$51,507	$84,304	$56,802	70	FTF + FTT	6022	Northridge	Journalism	101	775	174	2	13
1618	$18,880	$45,361	$68,407	$53,330	70	FTF + FTT	6022	Northridge	Journalism	89	775	152	2	14
1619	$19,166	$44,310	$77,743	$58,994	70	FTF + FTT	6022	Northridge	Journalism	78	775	125	2	15
1620	$5,642	$13,443	$24,569	$17,702	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	1,267	1,591	1,564	2	1
1621	$7,305	$16,052	$31,124	$21,742	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	1,205	1,591	1,505	2	2
1622	$8,315	$19,825	$34,947	$25,044	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	1,095	1,591	1,401	2	3
1623	$10,401	$22,902	$39,340	$28,159	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	986	1,591	1,305	2	4
1624	$12,126	$26,013	$44,380	$31,385	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	874	1,591	1,186	2	5
1625	$13,119	$27,258	$46,479	$33,514	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	773	1,591	1,061	2	6
1626	$15,077	$29,761	$51,194	$37,502	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	656	1,591	948	2	7
1627	$17,800	$34,681	$53,627	$40,392	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	568	1,591	837	2	8
1628	$17,962	$36,430	$57,058	$42,672	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	493	1,591	740	2	9
1629	$19,021	$38,925	$61,830	$46,317	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	396	1,591	606	2	10
1630	$21,275	$41,360	$61,837	$49,644	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	356	1,591	564	2	11
1631	$15,865	$40,885	$63,696	$49,670	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	305	1,591	495	2	12
1632	$16,728	$41,736	$64,204	$49,338	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	260	1,591	430	2	13
1633	$23,489	$43,611	$71,447	$53,797	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	212	1,591	356	2	14
1634	$21,103	$45,143	$71,063	$54,652	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	164	1,591	280	2	15
1635	$7,418	$17,660	$35,318	$27,136	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	796	1,078	1,046	2	1
1636	$11,336	$23,731	$47,016	$33,866	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	726	1,078	1,010	2	2
1637	$13,941	$29,467	$51,751	$38,233	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	662	1,078	927	2	3
1638	$16,383	$32,076	$56,510	$43,136	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	613	1,078	864	2	4
1639	$18,415	$36,228	$59,193	$45,329	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	588	1,078	814	2	5
1640	$21,688	$39,759	$66,670	$49,288	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	552	1,078	771	2	6
1641	$25,618	$44,406	$69,878	$54,351	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	503	1,078	720	2	7
1642	$26,211	$46,491	$69,444	$53,082	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	483	1,078	680	2	8
1643	$23,631	$47,607	$74,666	$56,447	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	463	1,078	659	2	9
1644	$29,331	$49,112	$75,965	$58,467	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	401	1,078	609	2	10
1645	$31,445	$53,226	$78,219	$62,766	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	391	1,078	590	2	11
1646	$31,405	$54,313	$83,188	$64,344	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	367	1,078	562	2	12
1647	$30,427	$52,920	$80,528	$64,677	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	326	1,078	514	2	13
1648	$26,089	$51,153	$88,599	$64,507	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	282	1,078	452	2	14
1649	$26,041	$56,470	$92,615	$69,976	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	228	1,078	371	2	15
1650	$10,832	$26,826	$45,843	$32,685	70	FTF + FTT	7021	Northridge	Information Systems	311	400	392	2	1
1651	$13,444	$29,319	$49,720	$36,207	70	FTF + FTT	7021	Northridge	Information Systems	299	400	387	2	2
1652	$12,673	$33,145	$53,910	$40,065	70	FTF + FTT	7021	Northridge	Information Systems	283	400	381	2	3
1653	$19,381	$37,162	$59,007	$44,136	70	FTF + FTT	7021	Northridge	Information Systems	274	400	373	2	4
1654	$22,287	$43,610	$63,962	$48,021	70	FTF + FTT	7021	Northridge	Information Systems	264	400	362	2	5
1655	$26,133	$46,057	$67,793	$51,553	70	FTF + FTT	7021	Northridge	Information Systems	244	400	346	2	6
1656	$26,379	$46,100	$72,789	$53,438	70	FTF + FTT	7021	Northridge	Information Systems	227	400	324	2	7
1657	$31,322	$50,319	$73,600	$55,934	70	FTF + FTT	7021	Northridge	Information Systems	207	400	304	2	8
1658	$29,975	$53,779	$80,779	$59,769	70	FTF + FTT	7021	Northridge	Information Systems	187	400	282	2	9
1659	$32,549	$58,384	$83,336	$65,662	70	FTF + FTT	7021	Northridge	Information Systems	156	400	248	2	10
1660	$31,458	$56,430	$88,796	$65,312	70	FTF + FTT	7021	Northridge	Information Systems	149	400	233	2	11
1661	$32,413	$61,125	$92,218	$68,171	70	FTF + FTT	7021	Northridge	Information Systems	132	400	209	2	12
1662	$36,626	$65,420	$98,798	$73,805	70	FTF + FTT	7021	Northridge	Information Systems	113	400	186	2	13
1663	$34,903	$62,534	$92,533	$74,937	70	FTF + FTT	7021	Northridge	Information Systems	98	400	161	2	14
1664	$35,722	$66,093	$100,220	$85,858	70	FTF + FTT	7021	Northridge	Information Systems	73	400	123	2	15
1665	$7,287	$15,559	$26,653	$19,198	70	FTF + FTT	8231	Northridge	Child Development	709	915	897	2	1
1666	$8,395	$17,910	$29,281	$21,677	70	FTF + FTT	8231	Northridge	Child Development	670	915	856	2	2
1667	$11,220	$20,802	$33,365	$24,632	70	FTF + FTT	8231	Northridge	Child Development	602	915	798	2	3
1668	$12,166	$23,675	$36,020	$26,521	70	FTF + FTT	8231	Northridge	Child Development	538	915	739	2	4
1669	$12,930	$26,199	$38,499	$28,627	70	FTF + FTT	8231	Northridge	Child Development	491	915	683	2	5
1670	$16,162	$28,515	$42,886	$31,659	70	FTF + FTT	8231	Northridge	Child Development	438	915	634	2	6
1671	$16,675	$29,781	$44,805	$33,075	70	FTF + FTT	8231	Northridge	Child Development	397	915	585	2	7
1672	$18,602	$29,673	$47,003	$35,037	70	FTF + FTT	8231	Northridge	Child Development	354	915	536	2	8
1673	$15,289	$30,329	$46,630	$35,668	70	FTF + FTT	8231	Northridge	Child Development	305	915	481	2	9
1674	$16,720	$32,410	$49,808	$37,762	70	FTF + FTT	8231	Northridge	Child Development	253	915	421	2	10
1675	$17,644	$33,958	$51,082	$39,633	70	FTF + FTT	8231	Northridge	Child Development	224	915	390	2	11
1676	$16,874	$36,057	$54,721	$41,242	70	FTF + FTT	8231	Northridge	Child Development	194	915	346	2	12
1677	$16,493	$36,473	$59,160	$41,294	70	FTF + FTT	8231	Northridge	Child Development	164	915	303	2	13
1678	$12,864	$36,783	$56,010	$42,282	70	FTF + FTT	8231	Northridge	Child Development	153	915	261	2	14
1679	$19,587	$38,458	$66,593	$48,495	70	FTF + FTT	8231	Northridge	Child Development	119	915	211	2	15
1680	$5,893	$13,981	$23,799	$17,727	70	FTF + FTT	8351	Northridge	Kinesiology	1,045	1,325	1,282	2	1
1681	$7,890	$17,487	$30,375	$21,528	70	FTF + FTT	8351	Northridge	Kinesiology	929	1,325	1,194	2	2
1682	$8,950	$19,898	$33,942	$24,330	70	FTF + FTT	8351	Northridge	Kinesiology	816	1,325	1,075	2	3
1683	$10,864	$23,003	$37,589	$27,874	70	FTF + FTT	8351	Northridge	Kinesiology	720	1,325	950	2	4
1684	$13,648	$26,807	$41,735	$30,959	70	FTF + FTT	8351	Northridge	Kinesiology	637	1,325	845	2	5
1685	$15,092	$29,313	$44,900	$34,235	70	FTF + FTT	8351	Northridge	Kinesiology	564	1,325	758	2	6
1686	$15,439	$31,407	$50,957	$37,519	70	FTF + FTT	8351	Northridge	Kinesiology	496	1,325	682	2	7
1687	$17,487	$32,621	$51,644	$40,340	70	FTF + FTT	8351	Northridge	Kinesiology	447	1,325	616	2	8
1688	$16,240	$34,423	$56,147	$41,069	70	FTF + FTT	8351	Northridge	Kinesiology	377	1,325	528	2	9
1689	$19,281	$40,804	$65,198	$47,263	70	FTF + FTT	8351	Northridge	Kinesiology	279	1,325	421	2	10
1690	$21,684	$42,473	$63,962	$47,401	70	FTF + FTT	8351	Northridge	Kinesiology	256	1,325	373	2	11
1691	$20,769	$41,753	$69,754	$48,619	70	FTF + FTT	8351	Northridge	Kinesiology	213	1,325	316	2	12
1692	$22,130	$41,690	$72,732	$50,285	70	FTF + FTT	8351	Northridge	Kinesiology	171	1,325	265	2	13
1693	$28,174	$42,563	$81,452	$55,181	70	FTF + FTT	8351	Northridge	Kinesiology	131	1,325	212	2	14
1694	$24,275	$44,120	$77,807	$57,944	70	FTF + FTT	8351	Northridge	Kinesiology	109	1,325	173	2	15
1695	$5,439	$9,752	$16,400	$13,676	70	FTF + FTT	8375	Northridge	Athletic Training	158	195	194	2	1
1696	$7,275	$13,934	$21,744	$14,819	70	FTF + FTT	8375	Northridge	Athletic Training	148	195	176	2	2
1697	$7,780	$15,982	$25,698	$17,629	70	FTF + FTT	8375	Northridge	Athletic Training	125	195	144	2	3
1698	$12,348	$18,545	$29,417	$20,803	70	FTF + FTT	8375	Northridge	Athletic Training	88	195	110	2	4
1699	$9,815	$21,760	$33,034	$22,181	70	FTF + FTT	8375	Northridge	Athletic Training	69	195	84	2	5
1700	$16,109	$25,017	$40,885	$27,368	70	FTF + FTT	8375	Northridge	Athletic Training	38	195	52	2	6
1701	$20,607	$38,643	$48,157	$36,857	70	FTF + FTT	8375	Northridge	Athletic Training	25	195	36	2	7
1702	$14,007	$32,405	$49,179	$30,406	70	FTF + FTT	8375	Northridge	Athletic Training	10	195	12	2	8
1703					70	FTF + FTT	8375	Northridge	Athletic Training		195		2	9
1704					70	FTF + FTT	8375	Northridge	Athletic Training		195		2	10
1705					70	FTF + FTT	8375	Northridge	Athletic Training		195		2	11
1706					70	FTF + FTT	8375	Northridge	Athletic Training		195		2	12
1707					70	FTF + FTT	8375	Northridge	Athletic Training		195		2	13
1708					70	FTF + FTT	8375	Northridge	Athletic Training		195		2	14
1709					70	FTF + FTT	8375	Northridge	Athletic Training		195		2	15
1710	$7,521	$18,319	$29,455	$23,831	70	FTF + FTT	9011	Northridge	Engineering	203	252	252	2	1
1711	$10,291	$23,161	$39,080	$29,779	70	FTF + FTT	9011	Northridge	Engineering	195	252	251	2	2
1712	$13,491	$26,593	$44,502	$33,373	70	FTF + FTT	9011	Northridge	Engineering	194	252	250	2	3
1713	$16,149	$28,937	$52,524	$37,222	70	FTF + FTT	9011	Northridge	Engineering	189	252	250	2	4
1714	$18,320	$33,663	$57,256	$42,041	70	FTF + FTT	9011	Northridge	Engineering	169	252	239	2	5
1715	$16,776	$37,168	$59,842	$43,253	70	FTF + FTT	9011	Northridge	Engineering	168	252	228	2	6
1716	$22,314	$42,176	$65,828	$46,233	70	FTF + FTT	9011	Northridge	Engineering	163	252	220	2	7
1717	$25,967	$47,714	$69,257	$51,844	70	FTF + FTT	9011	Northridge	Engineering	144	252	209	2	8
1718	$28,387	$49,205	$76,684	$55,559	70	FTF + FTT	9011	Northridge	Engineering	135	252	205	2	9
1719	$29,079	$55,172	$81,871	$56,559	70	FTF + FTT	9011	Northridge	Engineering	134	252	200	2	10
1720	$28,354	$55,112	$83,179	$58,960	70	FTF + FTT	9011	Northridge	Engineering	133	252	197	2	11
1721	$32,660	$50,472	$79,902	$58,423	70	FTF + FTT	9011	Northridge	Engineering	121	252	186	2	12
1722	$31,164	$54,981	$76,701	$57,790	70	FTF + FTT	9011	Northridge	Engineering	113	252	173	2	13
1723	$28,670	$53,645	$72,554	$54,081	70	FTF + FTT	9011	Northridge	Engineering	107	252	163	2	14
1724	$31,972	$52,749	$79,049	$58,517	70	FTF + FTT	9011	Northridge	Engineering	96	252	145	2	15
1725	$6,868	$14,680	$26,451	$20,251	70	FTF + FTT	9081	Northridge	Civil Engineering	264	367	355	2	1
1726	$10,125	$18,853	$32,404	$23,775	70	FTF + FTT	9081	Northridge	Civil Engineering	248	367	335	2	2
1727	$10,412	$20,880	$37,393	$27,194	70	FTF + FTT	9081	Northridge	Civil Engineering	226	367	302	2	3
1728	$11,509	$26,339	$39,963	$30,850	70	FTF + FTT	9081	Northridge	Civil Engineering	191	367	261	2	4
1729	$13,263	$28,538	$45,322	$34,175	70	FTF + FTT	9081	Northridge	Civil Engineering	158	367	220	2	5
1730	$17,270	$32,954	$50,323	$38,255	70	FTF + FTT	9081	Northridge	Civil Engineering	132	367	184	2	6
1731	$17,226	$35,176	$52,866	$40,703	70	FTF + FTT	9081	Northridge	Civil Engineering	114	367	157	2	7
1732	$17,208	$34,197	$55,535	$42,805	70	FTF + FTT	9081	Northridge	Civil Engineering	95	367	133	2	8
1733	$21,983	$41,146	$57,793	$49,786	70	FTF + FTT	9081	Northridge	Civil Engineering	77	367	108	2	9
1734	$24,640	$48,057	$73,755	$55,811	70	FTF + FTT	9081	Northridge	Civil Engineering	64	367	90	2	10
1735	$32,372	$49,499	$67,695	$58,850	70	FTF + FTT	9081	Northridge	Civil Engineering	58	367	84	2	11
1736	$37,952	$53,949	$85,084	$64,392	70	FTF + FTT	9081	Northridge	Civil Engineering	40	367	66	2	12
1737	$40,211	$51,221	$85,919	$59,504	70	FTF + FTT	9081	Northridge	Civil Engineering	28	367	52	2	13
1738	$32,179	$53,107	$79,660	$62,044	70	FTF + FTT	9081	Northridge	Civil Engineering	22	367	40	2	14
1739	$17,912	$55,605	$78,397	$60,523	70	FTF + FTT	9081	Northridge	Civil Engineering	22	367	35	2	15
1740	$7,671	$16,373	$32,485	$25,591	70	FTF + FTT	9091	Northridge	Electrical Engineering	336	441	429	2	1
1741	$9,639	$20,593	$40,464	$29,183	70	FTF + FTT	9091	Northridge	Electrical Engineering	313	441	403	2	2
1742	$13,009	$25,680	$45,371	$34,668	70	FTF + FTT	9091	Northridge	Electrical Engineering	263	441	359	2	3
1743	$14,292	$30,256	$49,071	$36,562	70	FTF + FTT	9091	Northridge	Electrical Engineering	246	441	335	2	4
1744	$20,441	$34,259	$58,718	$42,093	70	FTF + FTT	9091	Northridge	Electrical Engineering	215	441	305	2	5
1745	$22,195	$37,947	$61,259	$44,929	70	FTF + FTT	9091	Northridge	Electrical Engineering	177	441	267	2	6
1746	$25,622	$41,447	$66,614	$48,754	70	FTF + FTT	9091	Northridge	Electrical Engineering	158	441	239	2	7
1747	$27,571	$43,874	$65,431	$50,025	70	FTF + FTT	9091	Northridge	Electrical Engineering	148	441	215	2	8
1748	$29,881	$47,987	$68,746	$55,016	70	FTF + FTT	9091	Northridge	Electrical Engineering	128	441	193	2	9
1749	$30,256	$44,548	$70,509	$55,829	70	FTF + FTT	9091	Northridge	Electrical Engineering	105	441	156	2	10
1750	$29,928	$45,931	$71,392	$52,321	70	FTF + FTT	9091	Northridge	Electrical Engineering	98	441	148	2	11
1751	$32,730	$49,513	$74,027	$56,380	70	FTF + FTT	9091	Northridge	Electrical Engineering	80	441	128	2	12
1752	$36,347	$49,465	$76,638	$62,869	70	FTF + FTT	9091	Northridge	Electrical Engineering	70	441	117	2	13
1753	$24,414	$47,834	$77,879	$65,071	70	FTF + FTT	9091	Northridge	Electrical Engineering	61	441	100	2	14
1754	$31,683	$50,920	$88,524	$64,547	70	FTF + FTT	9091	Northridge	Electrical Engineering	42	441	76	2	15
1755	$6,107	$12,426	$20,429	$17,492	70	FTF + FTT	9094	Northridge	Computer Engineering	268	379	366	2	1
1756	$9,130	$16,038	$28,343	$23,000	70	FTF + FTT	9094	Northridge	Computer Engineering	256	379	347	2	2
1757	$10,354	$20,209	$36,274	$26,984	70	FTF + FTT	9094	Northridge	Computer Engineering	237	379	318	2	3
1758	$14,033	$25,840	$42,502	$31,610	70	FTF + FTT	9094	Northridge	Computer Engineering	207	379	278	2	4
1759	$14,129	$27,759	$48,297	$33,244	70	FTF + FTT	9094	Northridge	Computer Engineering	181	379	246	2	5
1760	$16,480	$32,800	$47,848	$35,895	70	FTF + FTT	9094	Northridge	Computer Engineering	150	379	203	2	6
1761	$16,663	$34,094	$49,462	$37,193	70	FTF + FTT	9094	Northridge	Computer Engineering	125	379	176	2	7
1762	$21,809	$40,125	$52,809	$40,807	70	FTF + FTT	9094	Northridge	Computer Engineering	101	379	149	2	8
1763	$21,385	$36,796	$53,567	$41,664	70	FTF + FTT	9094	Northridge	Computer Engineering	89	379	127	2	9
1764	$26,165	$43,512	$59,864	$49,493	70	FTF + FTT	9094	Northridge	Computer Engineering	60	379	90	2	10
1765	$18,763	$44,719	$57,006	$46,135	70	FTF + FTT	9094	Northridge	Computer Engineering	43	379	71	2	11
1766	$27,287	$46,655	$58,298	$46,655	70	FTF + FTT	9094	Northridge	Computer Engineering	28	379	53	2	12
1767	$28,302	$45,771	$66,478	$50,546	70	FTF + FTT	9094	Northridge	Computer Engineering	25	379	40	2	13
1768	$29,484	$44,321	$89,332	$60,301	70	FTF + FTT	9094	Northridge	Computer Engineering	12	379	23	2	14
1769	$47,747	$61,813	$77,550	$61,142	70	FTF + FTT	9094	Northridge	Computer Engineering	5	379	10	2	15
1770	$5,645	$12,105	$24,406	$18,912	70	FTF + FTT	9101	Northridge	Mechanical Engineering	430	591	562	2	1
1771	$8,574	$16,614	$31,061	$23,115	70	FTF + FTT	9101	Northridge	Mechanical Engineering	395	591	516	2	2
1772	$10,898	$20,925	$37,731	$28,650	70	FTF + FTT	9101	Northridge	Mechanical Engineering	330	591	443	2	3
1773	$12,362	$24,705	$39,696	$31,071	70	FTF + FTT	9101	Northridge	Mechanical Engineering	287	591	379	2	4
1774	$14,256	$27,917	$48,660	$35,273	70	FTF + FTT	9101	Northridge	Mechanical Engineering	236	591	310	2	5
1775	$18,860	$31,996	$51,864	$39,449	70	FTF + FTT	9101	Northridge	Mechanical Engineering	177	591	240	2	6
1776	$21,415	$35,373	$59,800	$43,829	70	FTF + FTT	9101	Northridge	Mechanical Engineering	139	591	191	2	7
1777	$21,795	$34,087	$56,147	$43,591	70	FTF + FTT	9101	Northridge	Mechanical Engineering	120	591	156	2	8
1778	$26,778	$43,943	$71,869	$50,500	70	FTF + FTT	9101	Northridge	Mechanical Engineering	90	591	130	2	9
1779	$28,397	$45,419	$80,064	$51,820	70	FTF + FTT	9101	Northridge	Mechanical Engineering	61	591	91	2	10
1780	$24,856	$42,283	$78,388	$51,797	70	FTF + FTT	9101	Northridge	Mechanical Engineering	56	591	82	2	11
1781	$24,604	$47,393	$69,792	$49,537	70	FTF + FTT	9101	Northridge	Mechanical Engineering	43	591	67	2	12
1782	$27,656	$45,442	$73,758	$51,825	70	FTF + FTT	9101	Northridge	Mechanical Engineering	34	591	54	2	13
1783	$20,657	$38,026	$72,201	$46,241	70	FTF + FTT	9101	Northridge	Mechanical Engineering	30	591	41	2	14
1784	$23,304	$48,987	$88,666	$63,050	70	FTF + FTT	9101	Northridge	Mechanical Engineering	28	591	38	2	15
1785	$4,941	$12,079	$25,896	$18,820	70	FTF + FTT	9134	Northridge	Manufacturing Engineering	23	33	32	2	1
1786	$5,393	$15,096	$27,497	$20,355	70	FTF + FTT	9134	Northridge	Manufacturing Engineering	19	33	30	2	2
1787	$8,267	$16,173	$53,110	$28,826	70	FTF + FTT	9134	Northridge	Manufacturing Engineering	19	33	25	2	3
1788	$17,654	$35,725	$47,759	$36,840	70	FTF + FTT	9134	Northridge	Manufacturing Engineering	16	33	23	2	4
1789	$20,182	$36,218	$63,889	$42,559	70	FTF + FTT	9134	Northridge	Manufacturing Engineering	14	33	22	2	5
1790	$34,458	$48,409	$71,677	$50,397	70	FTF + FTT	9134	Northridge	Manufacturing Engineering	14	33	22	2	6
1791	$37,576	$47,376	$67,914	$50,789	70	FTF + FTT	9134	Northridge	Manufacturing Engineering	11	33	17	2	7
1792	$23,826	$45,146	$71,948	$48,289	70	FTF + FTT	9134	Northridge	Manufacturing Engineering	8	33	13	2	8
1793	$36,782	$46,145	$76,246	$53,528	70	FTF + FTT	9134	Northridge	Manufacturing Engineering	7	33	11	2	9
1794	$38,460	$45,405	$96,063	$61,035	70	FTF + FTT	9134	Northridge	Manufacturing Engineering	7	33	9	2	10
1795	$20,443	$55,715	$75,195	$58,342	70	FTF + FTT	9134	Northridge	Manufacturing Engineering	5	33	7	2	11
1796					70	FTF + FTT	9134	Northridge	Manufacturing Engineering	4	33	5	2	12
1797					70	FTF + FTT	9134	Northridge	Manufacturing Engineering	3	33	4	2	13
1798					70	FTF + FTT	9134	Northridge	Manufacturing Engineering	3	33	4	2	14
1799					70	FTF + FTT	9134	Northridge	Manufacturing Engineering	1	33	2	2	15
1800	$6,755	$17,644	$32,860	$24,477	70	FTF + FTT	9254	Northridge	Construction Engineering Technology	83	110	106	2	1
1801	$12,271	$25,506	$47,469	$31,725	70	FTF + FTT	9254	Northridge	Construction Engineering Technology	71	110	100	2	2
1802	$14,167	$29,587	$52,556	$37,053	70	FTF + FTT	9254	Northridge	Construction Engineering Technology	58	110	90	2	3
1803	$13,155	$27,583	$54,357	$39,847	70	FTF + FTT	9254	Northridge	Construction Engineering Technology	51	110	80	2	4
1804	$16,127	$30,763	$67,601	$49,192	70	FTF + FTT	9254	Northridge	Construction Engineering Technology	43	110	66	2	5
1805	$15,040	$35,499	$61,248	$43,577	70	FTF + FTT	9254	Northridge	Construction Engineering Technology	33	110	48	2	6
1806	$15,574	$36,064	$75,806	$49,135	70	FTF + FTT	9254	Northridge	Construction Engineering Technology	19	110	33	2	7
1807	$40,666	$60,874	$94,394	$68,716	70	FTF + FTT	9254	Northridge	Construction Engineering Technology	9	110	19	2	8
1808					70	FTF + FTT	9254	Northridge	Construction Engineering Technology	4	110	10	2	9
1809					70	FTF + FTT	9254	Northridge	Construction Engineering Technology	3	110	4	2	10
1810					70	FTF + FTT	9254	Northridge	Construction Engineering Technology		110	1	2	11
1811					70	FTF + FTT	9254	Northridge	Construction Engineering Technology		110		2	12
1812					70	FTF + FTT	9254	Northridge	Construction Engineering Technology		110		2	13
1813					70	FTF + FTT	9254	Northridge	Construction Engineering Technology		110		2	14
1814					70	FTF + FTT	9254	Northridge	Construction Engineering Technology		110		2	15
1815	$5,090	$12,114	$24,686	$18,091	70	FTF + FTT	10021	Northridge	Art	558	741	723	2	1
1816	$7,064	$16,260	$30,238	$22,502	70	FTF + FTT	10021	Northridge	Art	514	741	696	2	2
1817	$8,905	$19,189	$33,644	$25,105	70	FTF + FTT	10021	Northridge	Art	457	741	646	2	3
1818	$9,683	$21,482	$37,873	$27,725	70	FTF + FTT	10021	Northridge	Art	417	741	599	2	4
1819	$11,521	$24,129	$43,122	$31,774	70	FTF + FTT	10021	Northridge	Art	359	741	530	2	5
1820	$12,275	$27,144	$43,450	$33,896	70	FTF + FTT	10021	Northridge	Art	314	741	479	2	6
1821	$15,089	$27,193	$46,254	$36,198	70	FTF + FTT	10021	Northridge	Art	289	741	446	2	7
1822	$15,073	$30,838	$51,432	$38,864	70	FTF + FTT	10021	Northridge	Art	250	741	407	2	8
1823	$16,880	$33,709	$53,108	$41,609	70	FTF + FTT	10021	Northridge	Art	224	741	375	2	9
1824	$15,889	$32,023	$53,607	$40,306	70	FTF + FTT	10021	Northridge	Art	191	741	330	2	10
1825	$16,065	$34,446	$56,823	$42,207	70	FTF + FTT	10021	Northridge	Art	182	741	309	2	11
1826	$14,216	$33,176	$64,140	$43,078	70	FTF + FTT	10021	Northridge	Art	155	741	266	2	12
1827	$17,669	$35,166	$62,061	$45,673	70	FTF + FTT	10021	Northridge	Art	124	741	230	2	13
1828	$17,288	$40,680	$65,438	$47,902	70	FTF + FTT	10021	Northridge	Art	98	741	185	2	14
1829	$13,592	$37,573	$65,028	$45,996	70	FTF + FTT	10021	Northridge	Art	78	741	147	2	15
1830	$9,223	$24,396	$40,065	$27,283	70	FTF + FTT	10031	Northridge	Art History	44	58	58	2	1
1831	$20,219	$32,798	$42,879	$34,399	70	FTF + FTT	10031	Northridge	Art History	41	58	58	2	2
1832	$13,644	$29,053	$41,317	$32,249	70	FTF + FTT	10031	Northridge	Art History	42	58	58	2	3
1833	$7,791	$28,393	$44,990	$33,135	70	FTF + FTT	10031	Northridge	Art History	39	58	58	2	4
1834	$13,816	$32,370	$52,929	$39,638	70	FTF + FTT	10031	Northridge	Art History	38	58	58	2	5
1835	$17,064	$36,895	$62,880	$43,948	70	FTF + FTT	10031	Northridge	Art History	36	58	54	2	6
1836	$24,299	$34,418	$47,261	$41,067	70	FTF + FTT	10031	Northridge	Art History	26	58	47	2	7
1837	$16,246	$36,776	$50,632	$37,898	70	FTF + FTT	10031	Northridge	Art History	23	58	41	2	8
1838	$27,112	$39,266	$74,096	$51,221	70	FTF + FTT	10031	Northridge	Art History	17	58	33	2	9
1839	$29,721	$38,841	$89,280	$51,030	70	FTF + FTT	10031	Northridge	Art History	15	58	26	2	10
1840	$33,360	$42,506	$74,053	$50,184	70	FTF + FTT	10031	Northridge	Art History	14	58	25	2	11
1841	$13,901	$37,754	$78,034	$48,000	70	FTF + FTT	10031	Northridge	Art History	14	58	21	2	12
1842	$34,693	$44,767	$64,267	$48,931	70	FTF + FTT	10031	Northridge	Art History	12	58	20	2	13
1843	$29,964	$42,812	$52,174	$45,789	70	FTF + FTT	10031	Northridge	Art History	12	58	17	2	14
1844	$7,144	$40,861	$75,323	$48,425	70	FTF + FTT	10031	Northridge	Art History	11	58	14	2	15
1845	$3,872	$10,760	$19,524	$13,727	70	FTF + FTT	10041	Northridge	Music - Performance	279	383	375	2	1
1846	$5,620	$14,422	$26,911	$17,503	70	FTF + FTT	10041	Northridge	Music - Performance	247	383	359	2	2
1847	$4,069	$13,165	$28,103	$18,705	70	FTF + FTT	10041	Northridge	Music - Performance	237	383	347	2	3
1848	$5,167	$17,468	$32,484	$21,570	70	FTF + FTT	10041	Northridge	Music - Performance	230	383	325	2	4
1849	$4,561	$18,815	$33,293	$22,287	70	FTF + FTT	10041	Northridge	Music - Performance	206	383	306	2	5
1850	$9,898	$22,764	$38,231	$26,827	70	FTF + FTT	10041	Northridge	Music - Performance	170	383	273	2	6
