Campus,Location,Student Path,Entry Stat,HEGIS At Exit,Major,Potential number of Students,Potential number of Students For Each Year Out of School,_25th Percentile Earnings,_50th Percentile Earnings,_75th Percentile Earnings,Average Earnings,Number of Students Found,Year
73,Channel Islands,1,FTF + FTT,22021,Anthropology,27,,,,,,,14
73,Channel Islands,1,FTF + FTT,22021,Anthropology,27,,,,,,,15
73,Channel Islands,1,FTF + FTT,22041,Economics,96,90,"$15,858","$32,465","$42,017","$30,870",76,1
73,Channel Islands,1,FTF + FTT,22041,Economics,96,67,"$17,482","$38,567","$52,680","$36,690",53,2
73,Channel Islands,1,FTF + FTT,22041,Economics,96,58,"$27,437","$39,230","$59,581","$41,053",44,3
73,Channel Islands,1,FTF + FTT,22041,Economics,96,50,"$32,939","$44,883","$60,284","$46,858",37,4
73,Channel Islands,1,FTF + FTT,22041,Economics,96,36,"$31,989","$47,057","$64,656","$49,327",27,5
73,Channel Islands,1,FTF + FTT,22041,Economics,96,27,"$34,330","$49,723","$78,341","$53,823",19,6
73,Channel Islands,1,FTF + FTT,22041,Economics,96,18,"$39,322","$58,230","$74,123","$61,129",12,7
73,Channel Islands,1,FTF + FTT,22041,Economics,96,11,"$45,694","$53,071","$94,065","$74,922",6,8
73,Channel Islands,1,FTF + FTT,22041,Economics,96,3,,,,,2,9
73,Channel Islands,1,FTF + FTT,22041,Economics,96,,,,,,,10
73,Channel Islands,1,FTF + FTT,22041,Economics,96,,,,,,,11
73,Channel Islands,1,FTF + FTT,22041,Economics,96,,,,,,,12
73,Channel Islands,1,FTF + FTT,22041,Economics,96,,,,,,,13
73,Channel Islands,1,FTF + FTT,22041,Economics,96,,,,,,,14
73,Channel Islands,1,FTF + FTT,22041,Economics,96,,,,,,,15
73,Channel Islands,1,FTF + FTT,22051,History,333,320,"$6,589","$15,533","$28,774","$19,645",252,1
73,Channel Islands,1,FTF + FTT,22051,History,333,286,"$10,810","$22,566","$36,524","$25,500",218,2
73,Channel Islands,1,FTF + FTT,22051,History,333,265,"$13,186","$26,405","$46,785","$31,312",195,3
73,Channel Islands,1,FTF + FTT,22051,History,333,236,"$16,337","$30,918","$51,966","$33,656",163,4
73,Channel Islands,1,FTF + FTT,22051,History,333,214,"$15,072","$30,036","$50,426","$34,262",138,5
73,Channel Islands,1,FTF + FTT,22051,History,333,173,"$17,967","$31,720","$54,787","$37,411",112,6
73,Channel Islands,1,FTF + FTT,22051,History,333,136,"$17,013","$36,342","$62,616","$40,203",91,7
73,Channel Islands,1,FTF + FTT,22051,History,333,106,"$25,390","$42,844","$70,258","$48,371",69,8
73,Channel Islands,1,FTF + FTT,22051,History,333,81,"$24,625","$47,690","$68,524","$49,108",52,9
73,Channel Islands,1,FTF + FTT,22051,History,333,53,"$22,349","$52,144","$84,759","$54,040",34,10
73,Channel Islands,1,FTF + FTT,22051,History,333,25,"$20,531","$40,092","$59,785","$48,747",17,11
73,Channel Islands,1,FTF + FTT,22051,History,333,6,,,,,4,12
73,Channel Islands,1,FTF + FTT,22051,History,333,,,,,,,13
73,Channel Islands,1,FTF + FTT,22051,History,333,,,,,,,14
73,Channel Islands,1,FTF + FTT,22051,History,333,,,,,,,15
73,Channel Islands,1,FTF + FTT,22071,Political Science,205,188,"$10,662","$22,536","$29,952","$22,280",143,1
73,Channel Islands,1,FTF + FTT,22071,Political Science,205,158,"$11,253","$24,203","$35,620","$24,913",120,2
73,Channel Islands,1,FTF + FTT,22071,Political Science,205,121,"$14,969","$30,347","$41,868","$29,101",86,3
73,Channel Islands,1,FTF + FTT,22071,Political Science,205,91,"$12,316","$31,700","$44,980","$30,338",67,4
73,Channel Islands,1,FTF + FTT,22071,Political Science,205,67,"$20,830","$37,793","$48,006","$36,051",46,5
73,Channel Islands,1,FTF + FTT,22071,Political Science,205,53,"$25,374","$40,490","$56,061","$41,526",32,6
73,Channel Islands,1,FTF + FTT,22071,Political Science,205,37,"$22,776","$49,149","$57,804","$45,067",22,7
73,Channel Islands,1,FTF + FTT,22071,Political Science,205,16,"$47,922","$76,224","$113,444","$76,304",8,8
73,Channel Islands,1,FTF + FTT,22071,Political Science,205,3,,,,,1,9
73,Channel Islands,1,FTF + FTT,22071,Political Science,205,,,,,,,10
73,Channel Islands,1,FTF + FTT,22071,Political Science,205,,,,,,,11
73,Channel Islands,1,FTF + FTT,22071,Political Science,205,,,,,,,12
73,Channel Islands,1,FTF + FTT,22071,Political Science,205,,,,,,,13
73,Channel Islands,1,FTF + FTT,22071,Political Science,205,,,,,,,14
73,Channel Islands,1,FTF + FTT,22071,Political Science,205,,,,,,,15
73,Channel Islands,1,FTF + FTT,22081,Sociology,566,529,"$13,911","$22,259","$33,606","$24,706",466,1
73,Channel Islands,1,FTF + FTT,22081,Sociology,566,428,"$17,861","$29,349","$41,618","$30,875",364,2
73,Channel Islands,1,FTF + FTT,22081,Sociology,566,345,"$20,069","$33,638","$44,144","$33,067",291,3
73,Channel Islands,1,FTF + FTT,22081,Sociology,566,277,"$22,347","$35,082","$48,498","$35,894",227,4
73,Channel Islands,1,FTF + FTT,22081,Sociology,566,205,"$19,394","$36,806","$49,604","$35,947",161,5
73,Channel Islands,1,FTF + FTT,22081,Sociology,566,162,"$23,819","$37,225","$52,892","$40,961",126,6
73,Channel Islands,1,FTF + FTT,22081,Sociology,566,128,"$23,165","$40,870","$57,336","$41,634",96,7
73,Channel Islands,1,FTF + FTT,22081,Sociology,566,78,"$23,384","$45,267","$60,758","$45,203",56,8
73,Channel Islands,1,FTF + FTT,22081,Sociology,566,31,"$30,375","$53,294","$75,739","$59,107",22,9
73,Channel Islands,1,FTF + FTT,22081,Sociology,566,3,,,,,3,10
73,Channel Islands,1,FTF + FTT,22081,Sociology,566,,,,,,,11
73,Channel Islands,1,FTF + FTT,22081,Sociology,566,,,,,,,12
73,Channel Islands,1,FTF + FTT,22081,Sociology,566,,,,,,,13
73,Channel Islands,1,FTF + FTT,22081,Sociology,566,,,,,,,14
73,Channel Islands,1,FTF + FTT,22081,Sociology,566,,,,,,,15
73,Channel Islands,1,FTF + FTT,22131,Mexican-American Studies,13,8,"$24,881","$24,987","$27,987","$24,217",5,1
73,Channel Islands,1,FTF + FTT,22131,Mexican-American Studies,13,7,,,,,4,2
73,Channel Islands,1,FTF + FTT,22131,Mexican-American Studies,13,4,,,,,2,3
73,Channel Islands,1,FTF + FTT,22131,Mexican-American Studies,13,1,,,,,,4
73,Channel Islands,1,FTF + FTT,22131,Mexican-American Studies,13,1,,,,,,5
73,Channel Islands,1,FTF + FTT,22131,Mexican-American Studies,13,1,,,,,,6
73,Channel Islands,1,FTF + FTT,22131,Mexican-American Studies,13,,,,,,,7
73,Channel Islands,1,FTF + FTT,22131,Mexican-American Studies,13,,,,,,,8
73,Channel Islands,1,FTF + FTT,22131,Mexican-American Studies,13,,,,,,,9
73,Channel Islands,1,FTF + FTT,22131,Mexican-American Studies,13,,,,,,,10
73,Channel Islands,1,FTF + FTT,22131,Mexican-American Studies,13,,,,,,,11
73,Channel Islands,1,FTF + FTT,22131,Mexican-American Studies,13,,,,,,,12
73,Channel Islands,1,FTF + FTT,22131,Mexican-American Studies,13,,,,,,,13
73,Channel Islands,1,FTF + FTT,22131,Mexican-American Studies,13,,,,,,,14
73,Channel Islands,1,FTF + FTT,22131,Mexican-American Studies,13,,,,,,,15
73,Channel Islands,1,FTF + FTT,49011,Environmental Studies,50,48,"$13,274","$25,142","$30,927","$24,038",43,1
73,Channel Islands,1,FTF + FTT,49011,Environmental Studies,50,41,"$15,212","$28,075","$39,152","$26,424",39,2
73,Channel Islands,1,FTF + FTT,49011,Environmental Studies,50,33,"$18,438","$37,274","$43,679","$32,608",28,3
73,Channel Islands,1,FTF + FTT,49011,Environmental Studies,50,25,"$20,323","$41,663","$50,831","$36,327",22,4
73,Channel Islands,1,FTF + FTT,49011,Environmental Studies,50,22,"$25,373","$46,416","$57,497","$42,447",19,5
73,Channel Islands,1,FTF + FTT,49011,Environmental Studies,50,20,"$25,517","$57,823","$63,277","$47,771",15,6
73,Channel Islands,1,FTF + FTT,49011,Environmental Studies,50,16,"$15,999","$52,498","$63,448","$46,731",14,7
73,Channel Islands,1,FTF + FTT,49011,Environmental Studies,50,12,"$55,785","$62,197","$81,083","$61,256",10,8
73,Channel Islands,1,FTF + FTT,49011,Environmental Studies,50,6,"$40,186","$58,852","$70,057","$55,299",6,9
73,Channel Islands,1,FTF + FTT,49011,Environmental Studies,50,,,,,,,10
73,Channel Islands,1,FTF + FTT,49011,Environmental Studies,50,,,,,,,11
73,Channel Islands,1,FTF + FTT,49011,Environmental Studies,50,,,,,,,12
73,Channel Islands,1,FTF + FTT,49011,Environmental Studies,50,,,,,,,13
73,Channel Islands,1,FTF + FTT,49011,Environmental Studies,50,,,,,,,14
73,Channel Islands,1,FTF + FTT,49011,Environmental Studies,50,,,,,,,15
73,Channel Islands,1,FTF + FTT,49012 + 49017,Women's Studies,"1,154","1,089","$7,092","$16,429","$28,676","$20,456",908,1
73,Channel Islands,1,FTF + FTT,49012 + 49017,Women's Studies,"1,154","1,002","$12,526","$22,966","$38,202","$27,141",839,2
73,Channel Islands,1,FTF + FTT,49012 + 49017,Women's Studies,"1,154",906,"$16,931","$29,494","$45,899","$32,616",742,3
73,Channel Islands,1,FTF + FTT,49012 + 49017,Women's Studies,"1,154",825,"$17,955","$32,355","$49,189","$35,505",654,4
73,Channel Islands,1,FTF + FTT,49012 + 49017,Women's Studies,"1,154",749,"$19,352","$35,657","$51,078","$36,646",575,5
73,Channel Islands,1,FTF + FTT,49012 + 49017,Women's Studies,"1,154",675,"$23,054","$39,854","$54,405","$40,110",496,6
73,Channel Islands,1,FTF + FTT,49012 + 49017,Women's Studies,"1,154",593,"$21,765","$40,124","$56,879","$41,107",433,7
73,Channel Islands,1,FTF + FTT,49012 + 49017,Women's Studies,"1,154",522,"$25,296","$43,397","$59,148","$44,084",366,8
73,Channel Islands,1,FTF + FTT,49012 + 49017,Women's Studies,"1,154",410,"$25,126","$45,437","$61,693","$45,218",282,9
73,Channel Islands,1,FTF + FTT,49012 + 49017,Women's Studies,"1,154",311,"$26,506","$46,425","$65,920","$48,120",213,10
73,Channel Islands,1,FTF + FTT,49012 + 49017,Women's Studies,"1,154",204,"$32,408","$50,461","$68,892","$51,152",142,11
73,Channel Islands,1,FTF + FTT,49012 + 49017,Women's Studies,"1,154",95,"$33,718","$56,435","$71,660","$54,097",65,12
73,Channel Islands,1,FTF + FTT,49012 + 49017,Women's Studies,"1,154",10,"$36,245","$40,875","$68,778","$53,710",5,13
73,Channel Islands,1,FTF + FTT,49012 + 49017,Women's Studies,"1,154",,,,,,,14
73,Channel Islands,1,FTF + FTT,49012 + 49017,Women's Studies,"1,154",,,,,,,15
73,Channel Islands,1,FTF + FTT,49051,Land Resource Management,136,129,"$10,578","$21,235","$34,763","$24,091",111,1
73,Channel Islands,1,FTF + FTT,49051,Land Resource Management,136,102,"$13,508","$32,969","$49,730","$32,789",84,2
73,Channel Islands,1,FTF + FTT,49051,Land Resource Management,136,85,"$23,430","$44,896","$55,282","$40,561",64,3
73,Channel Islands,1,FTF + FTT,49051,Land Resource Management,136,68,"$27,533","$48,423","$61,352","$45,742",47,4
73,Channel Islands,1,FTF + FTT,49051,Land Resource Management,136,58,"$33,381","$55,497","$64,263","$52,856",39,5
73,Channel Islands,1,FTF + FTT,49051,Land Resource Management,136,44,"$44,796","$55,880","$64,757","$52,984",32,6
73,Channel Islands,1,FTF + FTT,49051,Land Resource Management,136,30,"$44,425","$58,790","$66,172","$56,098",21,7
73,Channel Islands,1,FTF + FTT,49051,Land Resource Management,136,21,"$39,161","$59,540","$65,202","$61,734",16,8
73,Channel Islands,1,FTF + FTT,49051,Land Resource Management,136,13,"$56,219","$58,698","$61,479","$62,988",9,9
73,Channel Islands,1,FTF + FTT,49051,Land Resource Management,136,9,"$56,126","$63,487","$65,274","$60,093",8,10
73,Channel Islands,1,FTF + FTT,49051,Land Resource Management,136,7,"$59,776","$65,615","$67,166","$64,342",6,11
73,Channel Islands,1,FTF + FTT,49051,Land Resource Management,136,,,,,,,12
73,Channel Islands,1,FTF + FTT,49051,Land Resource Management,136,,,,,,,13
73,Channel Islands,1,FTF + FTT,49051,Land Resource Management,136,,,,,,,14
73,Channel Islands,1,FTF + FTT,49051,Land Resource Management,136,,,,,,,15
73,Channel Islands,1,FTF,00121 + 12031 + 12032,Nursing,64,52,"$43,515","$53,283","$60,091","$48,416",49,1
73,Channel Islands,1,FTF,00121 + 12031 + 12032,Nursing,64,39,"$65,653","$76,343","$81,963","$70,550",39,2
73,Channel Islands,1,FTF,00121 + 12031 + 12032,Nursing,64,24,"$68,690","$74,829","$84,731","$77,040",21,3
73,Channel Islands,1,FTF,00121 + 12031 + 12032,Nursing,64,21,"$70,694","$77,123","$83,054","$76,137",18,4
73,Channel Islands,1,FTF,00121 + 12031 + 12032,Nursing,64,14,"$38,552","$66,373","$81,375","$60,065",12,5
73,Channel Islands,1,FTF,00121 + 12031 + 12032,Nursing,64,5,"$57,328","$88,873","$89,215","$73,267",5,6
73,Channel Islands,1,FTF,00121 + 12031 + 12032,Nursing,64,1,,,,,1,7
73,Channel Islands,1,FTF,00121 + 12031 + 12032,Nursing,64,,,,,,,8
73,Channel Islands,1,FTF,00121 + 12031 + 12032,Nursing,64,,,,,,,9
73,Channel Islands,1,FTF,00121 + 12031 + 12032,Nursing,64,,,,,,,10
73,Channel Islands,1,FTF,00121 + 12031 + 12032,Nursing,64,,,,,,,11
73,Channel Islands,1,FTF,00121 + 12031 + 12032,Nursing,64,,,,,,,12
73,Channel Islands,1,FTF,00121 + 12031 + 12032,Nursing,64,,,,,,,13
73,Channel Islands,1,FTF,00121 + 12031 + 12032,Nursing,64,,,,,,,14
73,Channel Islands,1,FTF,00121 + 12031 + 12032,Nursing,64,,,,,,,15
73,Channel Islands,1,FTF,04011,Biology,205,165,"$8,877","$16,799","$24,946","$18,955",132,1
73,Channel Islands,1,FTF,04011,Biology,205,139,"$9,775","$22,157","$36,897","$25,588",113,2
73,Channel Islands,1,FTF,04011,Biology,205,111,"$13,536","$27,681","$43,504","$30,321",92,3
73,Channel Islands,1,FTF,04011,Biology,205,85,"$27,886","$41,019","$57,008","$42,239",64,4
73,Channel Islands,1,FTF,04011,Biology,205,57,"$31,156","$46,869","$70,835","$51,025",43,5
73,Channel Islands,1,FTF,04011,Biology,205,36,"$28,352","$49,148","$85,984","$55,357",28,6
73,Channel Islands,1,FTF,04011,Biology,205,21,"$43,214","$53,076","$75,639","$58,922",16,7
73,Channel Islands,1,FTF,04011,Biology,205,10,"$34,783","$64,351","$86,162","$59,065",6,8
73,Channel Islands,1,FTF,04011,Biology,205,2,,,,,2,9
73,Channel Islands,1,FTF,04011,Biology,205,,,,,,,10
73,Channel Islands,1,FTF,04011,Biology,205,,,,,,,11
73,Channel Islands,1,FTF,04011,Biology,205,,,,,,,12
73,Channel Islands,1,FTF,04011,Biology,205,,,,,,,13
73,Channel Islands,1,FTF,04011,Biology,205,,,,,,,14
73,Channel Islands,1,FTF,04011,Biology,205,,,,,,,15
73,Channel Islands,1,FTF,04171,Cell and Molecular Biology,23,23,"$22,358","$25,122","$32,893","$26,748",18,1
73,Channel Islands,1,FTF,04171,Cell and Molecular Biology,23,23,"$31,603","$38,777","$48,634","$40,267",17,2
73,Channel Islands,1,FTF,04171,Cell and Molecular Biology,23,23,"$36,277","$40,623","$53,831","$43,672",19,3
73,Channel Islands,1,FTF,04171,Cell and Molecular Biology,23,19,"$26,097","$53,597","$75,773","$51,431",15,4
73,Channel Islands,1,FTF,04171,Cell and Molecular Biology,23,14,"$38,589","$55,371","$74,399","$56,073",11,5
73,Channel Islands,1,FTF,04171,Cell and Molecular Biology,23,10,"$40,358","$60,027","$79,842","$56,721",9,6
73,Channel Islands,1,FTF,04171,Cell and Molecular Biology,23,10,"$46,058","$73,428","$93,922","$72,175",8,7
73,Channel Islands,1,FTF,04171,Cell and Molecular Biology,23,6,"$63,401","$94,232","$96,794","$92,333",5,8
73,Channel Islands,1,FTF,04171,Cell and Molecular Biology,23,3,,,,,2,9
73,Channel Islands,1,FTF,04171,Cell and Molecular Biology,23,1,,,,,,10
73,Channel Islands,1,FTF,04171,Cell and Molecular Biology,23,,,,,,,11
73,Channel Islands,1,FTF,04171,Cell and Molecular Biology,23,,,,,,,12
73,Channel Islands,1,FTF,04171,Cell and Molecular Biology,23,,,,,,,13
73,Channel Islands,1,FTF,04171,Cell and Molecular Biology,23,,,,,,,14
73,Channel Islands,1,FTF,04171,Cell and Molecular Biology,23,,,,,,,15
73,Channel Islands,1,FTF,05011,Business Administration,382,343,"$13,380","$24,569","$35,530","$26,190",306,1
73,Channel Islands,1,FTF,05011,Business Administration,382,293,"$20,252","$33,820","$42,772","$33,485",257,2
73,Channel Islands,1,FTF,05011,Business Administration,382,252,"$23,782","$38,189","$49,872","$38,778",222,3
73,Channel Islands,1,FTF,05011,Business Administration,382,204,"$29,827","$42,947","$58,050","$44,837",170,4
73,Channel Islands,1,FTF,05011,Business Administration,382,154,"$35,713","$50,409","$65,315","$51,175",119,5
73,Channel Islands,1,FTF,05011,Business Administration,382,123,"$28,119","$49,505","$69,775","$52,765",96,6
73,Channel Islands,1,FTF,05011,Business Administration,382,75,"$41,373","$52,891","$75,433","$58,811",62,7
73,Channel Islands,1,FTF,05011,Business Administration,382,42,"$41,395","$65,327","$83,723","$65,289",35,8
73,Channel Islands,1,FTF,05011,Business Administration,382,14,"$53,229","$75,513","$78,750","$66,277",10,9
73,Channel Islands,1,FTF,05011,Business Administration,382,1,,,,,1,10
73,Channel Islands,1,FTF,05011,Business Administration,382,,,,,,,11
73,Channel Islands,1,FTF,05011,Business Administration,382,,,,,,,12
73,Channel Islands,1,FTF,05011,Business Administration,382,,,,,,,13
73,Channel Islands,1,FTF,05011,Business Administration,382,,,,,,,14
73,Channel Islands,1,FTF,05011,Business Administration,382,,,,,,,15
73,Channel Islands,1,FTF,06011,Communications,183,145,"$12,358","$22,680","$32,624","$23,817",130,1
73,Channel Islands,1,FTF,06011,Communications,183,110,"$19,700","$35,282","$43,338","$33,722",94,2
73,Channel Islands,1,FTF,06011,Communications,183,82,"$17,074","$29,823","$47,396","$32,662",72,3
73,Channel Islands,1,FTF,06011,Communications,183,57,"$15,579","$30,223","$47,234","$33,483",46,4
73,Channel Islands,1,FTF,06011,Communications,183,33,"$18,205","$30,246","$48,530","$35,048",28,5
73,Channel Islands,1,FTF,06011,Communications,183,17,"$10,565","$32,946","$55,010","$40,877",15,6
73,Channel Islands,1,FTF,06011,Communications,183,5,"$22,994","$28,098","$32,297","$41,433",5,7
73,Channel Islands,1,FTF,06011,Communications,183,1,,,,,1,8
73,Channel Islands,1,FTF,06011,Communications,183,,,,,,,9
73,Channel Islands,1,FTF,06011,Communications,183,,,,,,,10
73,Channel Islands,1,FTF,06011,Communications,183,,,,,,,11
73,Channel Islands,1,FTF,06011,Communications,183,,,,,,,12
73,Channel Islands,1,FTF,06011,Communications,183,,,,,,,13
73,Channel Islands,1,FTF,06011,Communications,183,,,,,,,14
73,Channel Islands,1,FTF,06011,Communications,183,,,,,,,15
73,Channel Islands,1,FTF,07011 + 07012 + 07028,Graphic Communications,67,56,"$25,721","$39,405","$55,835","$41,710",46,1
73,Channel Islands,1,FTF,07011 + 07012 + 07028,Graphic Communications,67,51,"$40,380","$55,675","$69,028","$54,096",42,2
73,Channel Islands,1,FTF,07011 + 07012 + 07028,Graphic Communications,67,45,"$39,353","$63,898","$79,424","$60,633",37,3
73,Channel Islands,1,FTF,07011 + 07012 + 07028,Graphic Communications,67,33,"$40,143","$66,183","$85,073","$65,682",28,4
73,Channel Islands,1,FTF,07011 + 07012 + 07028,Graphic Communications,67,23,"$49,410","$74,523","$100,174","$81,306",19,5
73,Channel Islands,1,FTF,07011 + 07012 + 07028,Graphic Communications,67,15,"$57,592","$74,853","$87,172","$88,766",13,6
73,Channel Islands,1,FTF,07011 + 07012 + 07028,Graphic Communications,67,8,"$57,116","$65,548","$88,309","$89,048",7,7
73,Channel Islands,1,FTF,07011 + 07012 + 07028,Graphic Communications,67,5,"$88,793","$89,335","$93,103","$117,795",5,8
73,Channel Islands,1,FTF,07011 + 07012 + 07028,Graphic Communications,67,5,"$91,294","$116,160","$117,817","$144,577",5,9
73,Channel Islands,1,FTF,07011 + 07012 + 07028,Graphic Communications,67,,,,,,,10
73,Channel Islands,1,FTF,07011 + 07012 + 07028,Graphic Communications,67,,,,,,,11
73,Channel Islands,1,FTF,07011 + 07012 + 07028,Graphic Communications,67,,,,,,,12
73,Channel Islands,1,FTF,07011 + 07012 + 07028,Graphic Communications,67,,,,,,,13
73,Channel Islands,1,FTF,07011 + 07012 + 07028,Graphic Communications,67,,,,,,,14
73,Channel Islands,1,FTF,07011 + 07012 + 07028,Graphic Communications,67,,,,,,,15
73,Channel Islands,1,FTF,08231 + 08232,Child Development,47,29,"$12,465","$24,803","$30,561","$22,319",24,1
73,Channel Islands,1,FTF,08231 + 08232,Child Development,47,21,"$13,365","$27,377","$31,136","$24,450",18,2
73,Channel Islands,1,FTF,08231 + 08232,Child Development,47,16,"$20,973","$26,611","$30,461","$26,974",13,3
73,Channel Islands,1,FTF,08231 + 08232,Child Development,47,8,"$18,939","$33,671","$34,757","$30,555",8,4
73,Channel Islands,1,FTF,08231 + 08232,Child Development,47,5,"$1,080","$30,162","$34,626","$24,460",5,5
73,Channel Islands,1,FTF,08231 + 08232,Child Development,47,3,,,,,3,6
73,Channel Islands,1,FTF,08231 + 08232,Child Development,47,3,,,,,2,7
73,Channel Islands,1,FTF,08231 + 08232,Child Development,47,,,,,,,8
73,Channel Islands,1,FTF,08231 + 08232,Child Development,47,,,,,,,9
73,Channel Islands,1,FTF,08231 + 08232,Child Development,47,,,,,,,10
73,Channel Islands,1,FTF,08231 + 08232,Child Development,47,,,,,,,11
73,Channel Islands,1,FTF,08231 + 08232,Child Development,47,,,,,,,12
73,Channel Islands,1,FTF,08231 + 08232,Child Development,47,,,,,,,13
73,Channel Islands,1,FTF,08231 + 08232,Child Development,47,,,,,,,14
73,Channel Islands,1,FTF,08231 + 08232,Child Development,47,,,,,,,15
73,Channel Islands,1,FTF,10015,Performing Arts,40,32,"$12,703","$16,445","$25,361","$18,658",28,1
73,Channel Islands,1,FTF,10015,Performing Arts,40,24,"$11,196","$20,462","$31,176","$23,190",21,2
73,Channel Islands,1,FTF,10015,Performing Arts,40,17,"$14,884","$27,760","$36,105","$28,436",13,3
73,Channel Islands,1,FTF,10015,Performing Arts,40,12,"$22,282","$32,544","$35,451","$30,013",9,4
73,Channel Islands,1,FTF,10015,Performing Arts,40,6,"$12,078","$37,308","$39,118","$29,387",5,5
73,Channel Islands,1,FTF,10015,Performing Arts,40,3,,,,,3,6
73,Channel Islands,1,FTF,10015,Performing Arts,40,1,,,,,1,7
73,Channel Islands,1,FTF,10015,Performing Arts,40,,,,,,,8
73,Channel Islands,1,FTF,10015,Performing Arts,40,,,,,,,9
73,Channel Islands,1,FTF,10015,Performing Arts,40,,,,,,,10
