Campus,Location,Student Path,Entry Stat,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year
45,Los Angeles,4,FTF,"2,502",911,"$48,508","$68,462","$85,428","$70,518",740,6
45,Los Angeles,4,FTF,"2,502",723,"$53,491","$71,555","$87,872","$72,319",596,7
45,Los Angeles,4,FTF,"2,502",561,"$56,868","$74,989","$89,176","$75,175",460,8
45,Los Angeles,4,FTF,"2,502",400,"$60,366","$77,011","$90,096","$77,067",321,9
45,Los Angeles,4,FTF,"2,502",272,"$63,319","$80,310","$91,776","$80,996",217,10
45,Los Angeles,4,FTF,"2,502",163,"$64,315","$82,968","$92,789","$84,086",129,11
45,Los Angeles,4,FTF,"2,502",75,"$65,332","$84,083","$91,790","$85,719",59,12
45,Los Angeles,4,FTF,"2,502",36,"$61,834","$84,160","$96,020","$94,154",29,13
45,Los Angeles,4,FTF,"2,502",15,"$69,495","$90,420","$104,640","$97,080",9,14
45,Los Angeles,4,FTF,"2,502",2,,,,,1,15
45,Los Angeles,4,FTT,"7,512","6,772","$32,953","$53,948","$72,841","$55,098","5,531",1
45,Los Angeles,4,FTT,"7,512","6,020","$42,337","$61,454","$79,056","$62,181","4,852",2
45,Los Angeles,4,FTT,"7,512","5,296","$47,461","$65,261","$83,020","$66,675","4,235",3
45,Los Angeles,4,FTT,"7,512","4,577","$49,743","$68,389","$85,089","$69,258","3,629",4
45,Los Angeles,4,FTT,"7,512","3,930","$50,930","$70,666","$88,066","$71,786","3,119",5
45,Los Angeles,4,FTT,"7,512","3,322","$54,777","$74,181","$91,746","$75,166","2,621",6
45,Los Angeles,4,FTT,"7,512","2,746","$57,506","$77,416","$93,800","$77,486","2,158",7
45,Los Angeles,4,FTT,"7,512","2,172","$60,784","$79,899","$97,065","$80,457","1,680",8
45,Los Angeles,4,FTT,"7,512","1,688","$63,018","$81,350","$97,982","$83,591","1,297",9
45,Los Angeles,4,FTT,"7,512","1,243","$62,557","$82,886","$98,860","$84,178",944,10
45,Los Angeles,4,FTT,"7,512",874,"$63,462","$84,348","$102,388","$86,371",646,11
45,Los Angeles,4,FTT,"7,512",593,"$65,075","$86,050","$110,335","$91,468",424,12
45,Los Angeles,4,FTT,"7,512",367,"$64,598","$87,735","$115,313","$92,763",251,13
45,Los Angeles,4,FTT,"7,512",194,"$65,779","$92,852","$125,467","$97,946",128,14
45,Los Angeles,4,FTT,"7,512",97,"$62,796","$89,113","$127,782","$98,468",61,15
45,Los Angeles,5,Postbacc,"16,441","14,947","$33,184","$57,394","$79,484","$58,106","11,487",1
45,Los Angeles,5,Postbacc,"16,441","13,795","$43,684","$66,084","$85,565","$65,443","10,438",2
45,Los Angeles,5,Postbacc,"16,441","12,796","$48,684","$70,340","$89,457","$69,728","9,492",3
45,Los Angeles,5,Postbacc,"16,441","11,762","$50,547","$73,793","$92,259","$72,429","8,587",4
45,Los Angeles,5,Postbacc,"16,441","10,751","$52,891","$76,993","$94,417","$74,863","7,735",5
45,Los Angeles,5,Postbacc,"16,441","9,662","$56,447","$79,899","$97,502","$77,921","6,869",6
45,Los Angeles,5,Postbacc,"16,441","8,517","$59,483","$82,281","$99,499","$80,380","6,031",7
45,Los Angeles,5,Postbacc,"16,441","7,473","$62,460","$84,050","$101,252","$82,621","5,190",8
45,Los Angeles,5,Postbacc,"16,441","6,458","$63,155","$85,394","$103,581","$84,271","4,451",9
45,Los Angeles,5,Postbacc,"16,441","5,427","$64,798","$86,185","$105,112","$86,181","3,665",10
45,Los Angeles,5,Postbacc,"16,441","4,510","$65,872","$87,355","$107,285","$88,255","2,976",11
45,Los Angeles,5,Postbacc,"16,441","3,705","$67,114","$88,896","$109,605","$90,338","2,394",12
45,Los Angeles,5,Postbacc,"16,441","2,877","$67,586","$90,435","$111,734","$92,515","1,832",13
45,Los Angeles,5,Postbacc,"16,441","2,125","$68,068","$90,423","$112,921","$92,499","1,343",14
45,Los Angeles,5,Postbacc,"16,441","1,523","$67,229","$91,649","$115,789","$93,598",934,15
45,Los Angeles,6,Postbacc,"10,598","10,052","$25,274","$51,274","$69,322","$50,066","8,525",1
45,Los Angeles,6,Postbacc,"10,598","9,598","$31,458","$56,502","$74,276","$55,047","7,926",2
45,Los Angeles,6,Postbacc,"10,598","9,200","$32,809","$59,241","$76,695","$56,918","7,445",3
45,Los Angeles,6,Postbacc,"10,598","8,775","$35,878","$62,513","$80,375","$59,804","6,926",4
45,Los Angeles,6,Postbacc,"10,598","8,342","$38,370","$65,013","$82,188","$62,035","6,454",5
45,Los Angeles,6,Postbacc,"10,598","7,837","$40,287","$67,160","$83,301","$63,705","5,998",6
45,Los Angeles,6,Postbacc,"10,598","7,290","$43,078","$69,528","$84,649","$65,869","5,483",7
45,Los Angeles,6,Postbacc,"10,598","6,537","$46,345","$71,883","$85,319","$68,032","4,840",8
45,Los Angeles,6,Postbacc,"10,598","5,741","$47,631","$73,508","$85,549","$69,101","4,248",9
45,Los Angeles,6,Postbacc,"10,598","4,992","$52,475","$75,676","$86,741","$71,579","3,636",10
45,Los Angeles,6,Postbacc,"10,598","4,249","$52,411","$77,593","$86,955","$72,035","3,117",11
45,Los Angeles,6,Postbacc,"10,598","3,292","$55,098","$79,278","$88,394","$74,055","2,393",12
45,Los Angeles,6,Postbacc,"10,598","2,018","$56,571","$79,745","$88,872","$75,402","1,443",13
45,Los Angeles,6,Postbacc,"10,598","1,298","$66,107","$80,276","$89,005","$77,211",894,14
45,Los Angeles,6,Postbacc,"10,598",942,"$68,708","$82,226","$90,345","$79,030",636,15
45,Los Angeles,8,Postbacc,"5,264","5,034","$37,075","$59,380","$74,623","$56,316","4,719",1
45,Los Angeles,8,Postbacc,"5,264","4,807","$46,297","$63,829","$78,900","$61,356","4,424",2
45,Los Angeles,8,Postbacc,"5,264","4,579","$48,304","$65,996","$80,608","$62,995","4,142",3
45,Los Angeles,8,Postbacc,"5,264","4,311","$50,977","$68,406","$82,273","$64,897","3,821",4
45,Los Angeles,8,Postbacc,"5,264","3,904","$52,193","$70,118","$83,196","$65,699","3,420",5
45,Los Angeles,8,Postbacc,"5,264","3,476","$54,655","$72,548","$84,800","$67,759","2,988",6
45,Los Angeles,8,Postbacc,"5,264","3,013","$58,230","$75,270","$86,680","$70,237","2,591",7
45,Los Angeles,8,Postbacc,"5,264","2,447","$60,848","$77,675","$87,998","$72,785","2,086",8
45,Los Angeles,8,Postbacc,"5,264","1,813","$62,353","$78,496","$89,596","$74,084","1,545",9
45,Los Angeles,8,Postbacc,"5,264","1,278","$64,943","$80,532","$92,304","$75,733","1,078",10
45,Los Angeles,8,Postbacc,"5,264",777,"$66,932","$82,044","$93,617","$77,583",662,11
45,Los Angeles,8,Postbacc,"5,264",288,"$70,871","$82,908","$91,381","$76,980",260,12
45,Los Angeles,8,Postbacc,"5,264",151,"$74,610","$84,326","$94,562","$81,221",136,13
45,Los Angeles,8,Postbacc,"5,264",87,"$68,114","$84,335","$95,832","$77,889",78,14
45,Los Angeles,8,Postbacc,"5,264",50,"$70,715","$85,753","$96,360","$75,175",43,15
50,Fullerton,1,FTF + FTT,"82,946","76,997","$14,369","$27,341","$41,955","$30,876","67,038",1
50,Fullerton,1,FTF + FTT,"82,946","70,092","$19,691","$35,471","$51,090","$37,965","59,911",2
50,Fullerton,1,FTF + FTT,"82,946","63,455","$23,409","$40,371","$56,802","$42,761","52,814",3
50,Fullerton,1,FTF + FTT,"82,946","57,276","$25,978","$44,196","$61,477","$46,610","46,576",4
50,Fullerton,1,FTF + FTT,"82,946","51,668","$28,754","$47,780","$66,136","$50,399","40,904",5
50,Fullerton,1,FTF + FTT,"82,946","46,198","$30,463","$50,644","$70,245","$53,681","35,697",6
50,Fullerton,1,FTF + FTT,"82,946","41,273","$32,282","$53,309","$74,276","$56,785","31,137",7
50,Fullerton,1,FTF + FTT,"82,946","36,513","$34,249","$56,034","$78,385","$59,943","26,993",8
50,Fullerton,1,FTF + FTT,"82,946","31,833","$35,415","$58,803","$82,109","$62,910","23,054",9
50,Fullerton,1,FTF + FTT,"82,946","27,422","$36,359","$60,932","$84,837","$65,359","19,483",10
50,Fullerton,1,FTF + FTT,"82,946","23,357","$37,769","$63,198","$87,252","$68,096","16,312",11
50,Fullerton,1,FTF + FTT,"82,946","19,466","$38,306","$65,028","$90,138","$70,294","13,401",12
50,Fullerton,1,FTF + FTT,"82,946","15,600","$39,617","$67,516","$92,848","$72,312","10,582",13
50,Fullerton,1,FTF + FTT,"82,946","12,038","$39,686","$69,195","$94,753","$74,194","8,103",14
50,Fullerton,1,FTF + FTT,"82,946","8,595","$40,766","$71,802","$97,696","$76,769","5,643",15
50,Fullerton,1,FTF,"27,711","24,466","$13,076","$24,402","$37,543","$27,071","21,618",1
50,Fullerton,1,FTF,"27,711","21,546","$18,395","$32,940","$47,364","$34,675","18,808",2
50,Fullerton,1,FTF,"27,711","18,865","$22,646","$38,482","$53,739","$39,975","16,086",3
50,Fullerton,1,FTF,"27,711","16,356","$25,949","$42,503","$58,824","$44,382","13,760",4
50,Fullerton,1,FTF,"27,711","14,246","$29,090","$46,470","$64,242","$48,943","11,784",5
50,Fullerton,1,FTF,"27,711","12,351","$31,310","$49,808","$69,003","$53,035","10,035",6
50,Fullerton,1,FTF,"27,711","10,652","$33,540","$52,785","$73,799","$56,577","8,468",7
50,Fullerton,1,FTF,"27,711","9,090","$35,475","$55,923","$78,098","$59,666","7,116",8
50,Fullerton,1,FTF,"27,711","7,570","$37,785","$58,933","$81,910","$63,149","5,812",9
50,Fullerton,1,FTF,"27,711","6,256","$39,526","$61,897","$85,965","$67,172","4,707",10
50,Fullerton,1,FTF,"27,711","5,017","$41,343","$65,148","$88,933","$70,532","3,705",11
50,Fullerton,1,FTF,"27,711","3,943","$42,972","$67,206","$91,932","$73,074","2,853",12
50,Fullerton,1,FTF,"27,711","2,888","$43,413","$70,932","$96,674","$76,843","2,072",13
50,Fullerton,1,FTF,"27,711","1,977","$44,883","$72,831","$99,983","$80,628","1,417",14
50,Fullerton,1,FTF,"27,711","1,127","$43,182","$73,572","$100,871","$80,942",778,15
50,Fullerton,1,FTT,"55,235","52,531","$15,115","$28,914","$44,158","$32,686","45,420",1
50,Fullerton,1,FTT,"55,235","48,546","$20,402","$36,766","$52,743","$39,471","41,103",2
50,Fullerton,1,FTT,"55,235","44,590","$23,823","$41,424","$58,234","$43,981","36,728",3
50,Fullerton,1,FTT,"55,235","40,920","$25,986","$44,949","$62,629","$47,544","32,816",4
50,Fullerton,1,FTT,"55,235","37,422","$28,569","$48,355","$66,857","$50,989","29,120",5
50,Fullerton,1,FTT,"55,235","33,847","$30,099","$51,002","$70,834","$53,934","25,662",6
50,Fullerton,1,FTT,"55,235","30,621","$31,776","$53,537","$74,442","$56,862","22,669",7
50,Fullerton,1,FTT,"55,235","27,423","$33,609","$56,094","$78,484","$60,042","19,877",8
50,Fullerton,1,FTT,"55,235","24,263","$34,537","$58,750","$82,136","$62,829","17,242",9
50,Fullerton,1,FTT,"55,235","21,166","$35,119","$60,573","$84,539","$64,782","14,776",10
50,Fullerton,1,FTT,"55,235","18,340","$36,582","$62,494","$86,778","$67,381","12,607",11
50,Fullerton,1,FTT,"55,235","15,523","$36,818","$64,261","$89,419","$69,542","10,548",12
50,Fullerton,1,FTT,"55,235","12,712","$38,211","$66,629","$91,993","$71,208","8,510",13
50,Fullerton,1,FTT,"55,235","10,061","$38,752","$68,241","$93,563","$72,830","6,686",14
50,Fullerton,1,FTT,"55,235","7,468","$40,363","$71,343","$97,037","$76,102","4,865",15
50,Fullerton,2,FTF + FTT,"31,145","30,208","$9,097","$18,634","$33,276","$24,811","24,540",1
50,Fullerton,2,FTF + FTT,"31,145","28,870","$11,061","$22,523","$38,717","$28,643","22,920",2
50,Fullerton,2,FTF + FTT,"31,145","27,039","$13,229","$26,105","$42,941","$32,213","20,988",3
50,Fullerton,2,FTF + FTT,"31,145","25,353","$15,237","$29,356","$46,642","$35,304","19,334",4
50,Fullerton,2,FTF + FTT,"31,145","23,517","$17,333","$32,002","$49,900","$38,065","17,524",5
50,Fullerton,2,FTF + FTT,"31,145","21,827","$18,451","$34,593","$53,413","$40,889","15,882",6
50,Fullerton,2,FTF + FTT,"31,145","19,775","$19,474","$36,858","$56,891","$43,395","14,114",7
50,Fullerton,2,FTF + FTT,"31,145","17,430","$21,353","$39,459","$60,540","$46,211","12,135",8
50,Fullerton,2,FTF + FTT,"31,145","15,823","$23,090","$41,645","$63,852","$48,842","10,706",9
50,Fullerton,2,FTF + FTT,"31,145","13,969","$22,979","$42,645","$65,573","$50,634","9,354",10
50,Fullerton,2,FTF + FTT,"31,145","12,095","$24,663","$45,153","$68,394","$54,248","7,820",11
50,Fullerton,2,FTF + FTT,"31,145","11,010","$25,582","$46,521","$70,879","$56,601","6,991",12
50,Fullerton,2,FTF + FTT,"31,145","9,484","$27,188","$48,127","$73,735","$59,177","5,936",13
50,Fullerton,2,FTF + FTT,"31,145","7,895","$27,165","$49,625","$77,322","$60,462","4,892",14
50,Fullerton,2,FTF + FTT,"31,145","6,295","$27,931","$50,693","$80,439","$61,721","3,849",15
50,Fullerton,2,FTF,"16,108","15,521","$7,176","$14,163","$23,377","$17,693","12,840",1
50,Fullerton,2,FTF,"16,108","14,732","$8,880","$17,334","$28,493","$21,194","11,987",2
50,Fullerton,2,FTF,"16,108","13,700","$10,770","$20,682","$33,009","$24,495","10,995",3
50,Fullerton,2,FTF,"16,108","12,761","$12,701","$24,190","$37,156","$27,744","10,138",4
50,Fullerton,2,FTF,"16,108","11,805","$14,955","$27,329","$41,482","$30,991","9,175",5
50,Fullerton,2,FTF,"16,108","10,896","$16,077","$29,825","$44,582","$33,750","8,371",6
50,Fullerton,2,FTF,"16,108","9,764","$16,952","$31,966","$48,410","$36,376","7,421",7
50,Fullerton,2,FTF,"16,108","8,528","$19,008","$34,694","$51,857","$39,704","6,325",8
50,Fullerton,2,FTF,"16,108","7,705","$21,495","$37,215","$55,861","$42,560","5,561",9
50,Fullerton,2,FTF,"16,108","6,759","$21,575","$38,940","$57,633","$45,932","4,832",10
50,Fullerton,2,FTF,"16,108","5,777","$23,474","$41,164","$60,669","$50,408","3,996",11
50,Fullerton,2,FTF,"16,108","5,243","$24,504","$43,107","$63,374","$52,613","3,569",12
50,Fullerton,2,FTF,"16,108","4,451","$27,266","$46,250","$67,263","$56,931","2,986",13
50,Fullerton,2,FTF,"16,108","3,681","$27,734","$47,114","$71,245","$57,565","2,455",14
50,Fullerton,2,FTF,"16,108","2,869","$28,995","$48,570","$73,741","$56,546","1,904",15
50,Fullerton,2,FTT,"15,037","14,687","$13,415","$26,700","$44,322","$32,623","11,700",1
50,Fullerton,2,FTT,"15,037","14,138","$15,916","$31,482","$49,226","$36,809","10,933",2
50,Fullerton,2,FTT,"15,037","13,339","$18,490","$34,916","$53,677","$40,704","9,993",3
50,Fullerton,2,FTT,"15,037","12,592","$20,108","$37,550","$57,176","$43,639","9,196",4
50,Fullerton,2,FTT,"15,037","11,712","$21,290","$39,211","$60,280","$45,839","8,349",5
50,Fullerton,2,FTT,"15,037","10,931","$22,829","$41,900","$63,457","$48,847","7,511",6
50,Fullerton,2,FTT,"15,037","10,011","$23,633","$43,978","$67,117","$51,178","6,693",7
50,Fullerton,2,FTT,"15,037","8,902","$24,952","$45,973","$69,793","$53,294","5,810",8
50,Fullerton,2,FTT,"15,037","8,118","$25,909","$47,307","$72,436","$55,632","5,145",9
50,Fullerton,2,FTT,"15,037","7,210","$24,780","$47,756","$73,987","$55,658","4,522",10
50,Fullerton,2,FTT,"15,037","6,318","$26,649","$50,348","$76,793","$58,261","3,824",11
50,Fullerton,2,FTT,"15,037","5,767","$26,917","$51,026","$78,238","$60,760","3,422",12
50,Fullerton,2,FTT,"15,037","5,033","$27,172","$50,544","$79,929","$61,450","2,950",13
50,Fullerton,2,FTT,"15,037","4,214","$26,160","$53,037","$84,574","$63,380","2,437",14
50,Fullerton,2,FTT,"15,037","3,426","$26,590","$53,841","$89,704","$66,787","1,945",15
50,Fullerton,3,FTF + FTT,"7,979","7,345","$15,329","$30,514","$48,419","$36,470","5,531",1
50,Fullerton,3,FTF + FTT,"7,979","6,700","$20,950","$38,957","$57,631","$43,533","4,957",2
50,Fullerton,3,FTF + FTT,"7,979","5,965","$23,138","$43,322","$62,183","$47,658","4,346",3
50,Fullerton,3,FTF + FTT,"7,979","5,251","$25,798","$46,758","$67,877","$51,663","3,720",4
50,Fullerton,3,FTF + FTT,"7,979","4,568","$28,121","$50,318","$72,387","$55,376","3,149",5
50,Fullerton,3,FTF + FTT,"7,979","3,963","$29,560","$52,898","$76,283","$58,462","2,674",6
50,Fullerton,3,FTF + FTT,"7,979","3,415","$31,276","$56,253","$80,300","$61,432","2,236",7
50,Fullerton,3,FTF + FTT,"7,979","2,944","$31,988","$57,550","$83,049","$64,266","1,890",8
50,Fullerton,3,FTF + FTT,"7,979","2,502","$32,657","$59,824","$87,846","$67,002","1,576",9
50,Fullerton,3,FTF + FTT,"7,979","2,110","$33,448","$61,335","$90,098","$70,228","1,310",10
50,Fullerton,3,FTF + FTT,"7,979","1,722","$36,562","$65,964","$96,089","$73,675","1,025",11
50,Fullerton,3,FTF + FTT,"7,979","1,371","$37,832","$68,423","$102,083","$77,546",806,12
50,Fullerton,3,FTF + FTT,"7,979","1,035","$38,020","$72,028","$105,295","$84,875",601,13
50,Fullerton,3,FTF + FTT,"7,979",750,"$31,743","$70,641","$105,755","$82,902",435,14
